@relation restaurant#general

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
660,'$ 6 and there is much tasty food , all of it fresh and continually refilled . ','$ 0 and there be much tasty food , all of it fresh and continually refill . ','$_6 6_and and_there there_is is_much much_tasty tasty_food food_, ,_all all_of of_it it_fresh fresh_and and_continually continually_refilled refilled_. ','$_0 0_and and_there there_be be_much much_tasty tasty_food food_, ,_all all_of of_it it_fresh fresh_and and_continually continually_refill refill_. ','$_CD CD_CC CC_EX EX_VBZ VBZ_JJ JJ_JJ JJ_NN NN_, ,_DT DT_IN IN_PRP PRP_JJ JJ_CC CC_RB RB_VBN VBN_. ',false
672,'I am not a vegetarian but , almost all the dishes were great . ','I be not a vegetarian but , almost all the dish be great . ','I_am am_not not_a a_vegetarian vegetarian_but but_, ,_almost almost_all all_the the_dishes dishes_were were_great great_. ','I_be be_not not_a a_vegetarian vegetarian_but but_, ,_almost almost_all all_the the_dish dish_be be_great great_. ','PRP_VBP VBP_RB RB_DT DT_NN NN_CC CC_, ,_RB RB_PDT PDT_DT DT_NNS NNS_VBD VBD_JJ JJ_. ',false
684,'I like the somosas , chai , and the chole , but the dhosas and dhal were kinda dissapointing . ','I like the somosas , chai , and the chole , but the dhosas and dhal be kinda dissapointing . ','I_like like_the the_somosas somosas_, ,_chai chai_, ,_and and_the the_chole chole_, ,_but but_the the_dhosas dhosas_and and_dhal dhal_were were_kinda kinda_dissapointing dissapointing_. ','I_like like_the the_somosas somosas_, ,_chai chai_, ,_and and_the the_chole chole_, ,_but but_the the_dhosas dhosas_and and_dhal dhal_be be_kinda kinda_dissapointing dissapointing_. ','PRP_VBP VBP_DT DT_NN NN_, ,_NN NN_, ,_CC CC_DT DT_NN NN_, ,_CC CC_DT DT_NNS NNS_CC CC_NN NN_VBD VBD_RB RB_VBG VBG_. ',false
696,'The service varys from day to day - sometimes they re very nice , and sometimes not . ','the service vary from day to day - sometimes they be very nice , and sometimes not . ','The_service service_varys varys_from from_day day_to to_day day_- -_sometimes sometimes_they they_re re_very very_nice nice_, ,_and and_sometimes sometimes_not not_. ','the_service service_vary vary_from from_day day_to to_day day_- -_sometimes sometimes_they they_be be_very very_nice nice_, ,_and and_sometimes sometimes_not not_. ','DT_NN NN_VBZ VBZ_IN IN_NN NN_IN IN_NN NN_: :_RB RB_PRP PRP_VBP VBP_RB RB_JJ JJ_, ,_CC CC_RB RB_RB RB_. ',false
708,'The kitchen however , is almost always slow . ','the kitchen however , be almost always slow . ','The_kitchen kitchen_however however_, ,_is is_almost almost_always always_slow slow_. ','the_kitchen kitchen_however however_, ,_be be_almost almost_always always_slow slow_. ','DT_NN NN_RB RB_, ,_VBZ VBZ_RB RB_RB RB_JJ JJ_. ',false
720,'Also , specify if you like your food spicy - its rather bland if you dont . ','also , specify if you like your food spicy - its rather bland if you dont . ','Also_, ,_specify specify_if if_you you_like like_your your_food food_spicy spicy_- -_its its_rather rather_bland bland_if if_you you_dont dont_. ','also_, ,_specify specify_if if_you you_like like_your your_food food_spicy spicy_- -_its its_rather rather_bland bland_if if_you you_dont dont_. ','RB_, ,_VB VB_IN IN_PRP PRP_VBP VBP_PRP$ PRP$_NN NN_NN NN_: :_PRP$ PRP$_RB RB_JJ JJ_IN IN_PRP PRP_VBP VBP_. ',false
732,'The ambience is pretty and nice for conversation , so a casual lunch here would probably be best . ','the ambience be pretty and nice for conversation , so a casual lunch here would probably be good . ','The_ambience ambience_is is_pretty pretty_and and_nice nice_for for_conversation conversation_, ,_so so_a a_casual casual_lunch lunch_here here_would would_probably probably_be be_best best_. ','the_ambience ambience_be be_pretty pretty_and and_nice nice_for for_conversation conversation_, ,_so so_a a_casual casual_lunch lunch_here here_would would_probably probably_be be_good good_. ','DT_NN NN_VBZ VBZ_JJ JJ_CC CC_JJ JJ_IN IN_NN NN_, ,_RB RB_DT DT_JJ JJ_NN NN_RB RB_MD MD_RB RB_VB VB_JJS JJS_. ',false
744,'However , go for the ambience , and consider the food just a companion for a trip across the world ! ','however , go for the ambience , and consider the food just a companion for a trip across the world ! ','However_, ,_go go_for for_the the_ambience ambience_, ,_and and_consider consider_the the_food food_just just_a a_companion companion_for for_a a_trip trip_across across_the the_world world_! ','however_, ,_go go_for for_the the_ambience ambience_, ,_and and_consider consider_the the_food food_just just_a a_companion companion_for for_a a_trip trip_across across_the the_world world_! ','RB_, ,_VB VB_IN IN_DT DT_NN NN_, ,_CC CC_VB VB_DT DT_NN NN_RB RB_DT DT_NN NN_IN IN_DT DT_NN NN_IN IN_DT DT_NN NN_. ',false
756,'It looked like shredded cheese partly done - still in strips . ','it look like shred cheese partly do - still in strip . ','It_looked looked_like like_shredded shredded_cheese cheese_partly partly_done done_- -_still still_in in_strips strips_. ','it_look look_like like_shred shred_cheese cheese_partly partly_do do_- -_still still_in in_strip strip_. ','PRP_VBD VBD_IN IN_VBN VBN_NN NN_RB RB_VBN VBN_HYPH HYPH_RB RB_IN IN_NNS NNS_. ',false
768,'Yes , they use fancy ingredients , but even fancy ingredients do nt make for good pizza unless someone knows how to get the crust right . ','yes , they use fancy ingredient , but even fancy ingredient do not make for good pizza unless someone know how to get the crust right . ','Yes_, ,_they they_use use_fancy fancy_ingredients ingredients_, ,_but but_even even_fancy fancy_ingredients ingredients_do do_nt nt_make make_for for_good good_pizza pizza_unless unless_someone someone_knows knows_how how_to to_get get_the the_crust crust_right right_. ','yes_, ,_they they_use use_fancy fancy_ingredient ingredient_, ,_but but_even even_fancy fancy_ingredient ingredient_do do_not not_make make_for for_good good_pizza pizza_unless unless_someone someone_know know_how how_to to_get get_the the_crust crust_right right_. ','UH_, ,_PRP PRP_VBP VBP_JJ JJ_NNS NNS_, ,_CC CC_RB RB_JJ JJ_NNS NNS_VBP VBP_RB RB_VB VB_IN IN_JJ JJ_NN NN_IN IN_NN NN_VBZ VBZ_WRB WRB_TO TO_VB VB_DT DT_NN NN_UH UH_. ',false
780,'A big disappointment , all around . ','a big disappointment , all around . ','A_big big_disappointment disappointment_, ,_all all_around around_. ','a_big big_disappointment disappointment_, ,_all all_around around_. ','DT_JJ JJ_NN NN_, ,_RB RB_RB RB_. ',true
792,'I think I ve had some the best meals of my life at minnow . ','I think I have have some the good meal of my life at minnow . ','I_think think_I I_ve ve_had had_some some_the the_best best_meals meals_of of_my my_life life_at at_minnow minnow_. ','I_think think_I I_have have_have have_some some_the the_good good_meal meal_of of_my my_life life_at at_minnow minnow_. ','PRP_VBP VBP_PRP PRP_VBP VBP_VBN VBN_PDT PDT_DT DT_JJS JJS_NNS NNS_IN IN_PRP$ PRP$_NN NN_IN IN_NN NN_. ',false
804,'The seafood is amazing , there s a good wine list , and the ever - changing menu always offers some great surprises . ','the seafood be amazing , there s a good wine list , and the ever - change menu always offer some great surprise . ','The_seafood seafood_is is_amazing amazing_, ,_there there_s s_a a_good good_wine wine_list list_, ,_and and_the the_ever ever_- -_changing changing_menu menu_always always_offers offers_some some_great great_surprises surprises_. ','the_seafood seafood_be be_amazing amazing_, ,_there there_s s_a a_good good_wine wine_list list_, ,_and and_the the_ever ever_- -_change change_menu menu_always always_offer offer_some some_great great_surprise surprise_. ','DT_NN NN_VBZ VBZ_JJ JJ_, ,_EX EX_VBZ VBZ_DT DT_JJ JJ_NN NN_NN NN_, ,_CC CC_DT DT_RB RB_HYPH HYPH_VBG VBG_NN NN_RB RB_VBZ VBZ_DT DT_JJ JJ_NNS NNS_. ',false
816,'The combination of super-fresh ingredients in the dishes are unusual but really delicious . ','the combination of super-fresh ingredient in the dish be unusual but really delicious . ','The_combination combination_of of_super-fresh super-fresh_ingredients ingredients_in in_the the_dishes dishes_are are_unusual unusual_but but_really really_delicious delicious_. ','the_combination combination_of of_super-fresh super-fresh_ingredient ingredient_in in_the the_dish dish_be be_unusual unusual_but but_really really_delicious delicious_. ','DT_NN NN_IN IN_JJ JJ_NNS NNS_IN IN_DT DT_NNS NNS_VBP VBP_JJ JJ_CC CC_RB RB_JJ JJ_. ',false
828,'Worth the trip from Manhattan . ','worth the trip from manhattan . ','Worth_the the_trip trip_from from_Manhattan Manhattan_. ','worth_the the_trip trip_from from_manhattan manhattan_. ','JJ_DT DT_NN NN_IN IN_NNP NNP_. ',true
840,'This place is worth an one - hour drive . ','this place be worth an #crd# - hour drive . ','This_place place_is is_worth worth_an an_one one_- -_hour hour_drive drive_. ','this_place place_be be_worth worth_an an_#crd# #crd#_- -_hour hour_drive drive_. ','DT_NN NN_VBZ VBZ_JJ JJ_DT DT_CD CD_HYPH HYPH_NN NN_NN NN_. ',true
852,'I am so coming back here again , as much as I can . ','I be so come back here again , as much as I can . ','I_am am_so so_coming coming_back back_here here_again again_, ,_as as_much much_as as_I I_can can_. ','I_be be_so so_come come_back back_here here_again again_, ,_as as_much much_as as_I I_can can_. ','PRP_VBP VBP_RB RB_VBG VBG_RB RB_RB RB_RB RB_, ,_RB RB_RB RB_IN IN_PRP PRP_MD MD_. ',true
864,'Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere . ','leon be an east village gem : casual but hip , with well prepare basic french bistro fare , good special , a warm and lively atmosphere . ','Leon_is is_an an_East East_Village Village_gem gem_: :_casual casual_but but_hip hip_, ,_with with_well well_prepared prepared_basic basic_French French_bistro bistro_fare fare_, ,_good good_specials specials_, ,_a a_warm warm_and and_lively lively_atmosphere atmosphere_. ','leon_be be_an an_east east_village village_gem gem_: :_casual casual_but but_hip hip_, ,_with with_well well_prepare prepare_basic basic_french french_bistro bistro_fare fare_, ,_good good_special special_, ,_a a_warm warm_and and_lively lively_atmosphere atmosphere_. ','NNP_VBZ VBZ_DT DT_NNP NNP_NNP NNP_NN NN_: :_JJ JJ_CC CC_NN NN_, ,_IN IN_RB RB_VBN VBN_JJ JJ_JJ JJ_NN NN_NN NN_, ,_JJ JJ_NNS NNS_, ,_DT DT_JJ JJ_CC CC_JJ JJ_NN NN_. ',true
876,'My wife and I always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story . ','my wife and I always enjoy the young , not always well train but nevertheless friendly , staff , all of whom have a story . ','My_wife wife_and and_I I_always always_enjoy enjoy_the the_young young_, ,_not not_always always_well well_trained trained_but but_nevertheless nevertheless_friendly friendly_, ,_staff staff_, ,_all all_of of_whom whom_have have_a a_story story_. ','my_wife wife_and and_I I_always always_enjoy enjoy_the the_young young_, ,_not not_always always_well well_train train_but but_nevertheless nevertheless_friendly friendly_, ,_staff staff_, ,_all all_of of_whom whom_have have_a a_story story_. ','PRP$_NN NN_CC CC_PRP PRP_RB RB_VBP VBP_DT DT_JJ JJ_, ,_RB RB_RB RB_RB RB_VBN VBN_CC CC_RB RB_JJ JJ_, ,_NN NN_, ,_DT DT_IN IN_WP WP_VBP VBP_DT DT_NN NN_. ',false
888,'Have been dozens of times and never failed to enjoy the experience . ','have be dozen of time and never fail to enjoy the experience . ','Have_been been_dozens dozens_of of_times times_and and_never never_failed failed_to to_enjoy enjoy_the the_experience experience_. ','have_be be_dozen dozen_of of_time time_and and_never never_fail fail_to to_enjoy enjoy_the the_experience experience_. ','VBP_VBN VBN_NNS NNS_IN IN_NNS NNS_CC CC_RB RB_VBD VBD_TO TO_VB VB_DT DT_NN NN_. ',true
900,'Our teenage kids love it , too . ','our teenage kid love it , too . ','Our_teenage teenage_kids kids_love love_it it_, ,_too too_. ','our_teenage teenage_kid kid_love love_it it_, ,_too too_. ','PRP$_JJ JJ_NNS NNS_VBP VBP_PRP PRP_, ,_RB RB_. ',true
912,'Everytime I decide to try another place on the UES , I get angry that I did nt just go to Zucchero Pomodori . ','everytime I decide to try another place on the ues , I get angry that I do not just go to zucchero pomodori . ','Everytime_I I_decide decide_to to_try try_another another_place place_on on_the the_UES UES_, ,_I I_get get_angry angry_that that_I I_did did_nt nt_just just_go go_to to_Zucchero Zucchero_Pomodori Pomodori_. ','everytime_I I_decide decide_to to_try try_another another_place place_on on_the the_ues ues_, ,_I I_get get_angry angry_that that_I I_do do_not not_just just_go go_to to_zucchero zucchero_pomodori pomodori_. ','RB_PRP PRP_VBP VBP_TO TO_VB VB_DT DT_NN NN_IN IN_DT DT_NNP NNP_, ,_PRP PRP_VBP VBP_JJ JJ_IN IN_PRP PRP_VBD VBD_RB RB_RB RB_VB VB_IN IN_NNP NNP_NNP NNP_. ',true
924,'This is by far my favorite place in the neighborhood . ','this be by far my favorite place in the neighborhood . ','This_is is_by by_far far_my my_favorite favorite_place place_in in_the the_neighborhood neighborhood_. ','this_be be_by by_far far_my my_favorite favorite_place place_in in_the the_neighborhood neighborhood_. ','DT_VBZ VBZ_IN IN_RB RB_PRP$ PRP$_JJ JJ_NN NN_IN IN_DT DT_NN NN_. ',true
936,'The service is excellent , the decor is great , and the food is delicious and comes in large portions . ','the service be excellent , the decor be great , and the food be delicious and come in large portion . ','The_service service_is is_excellent excellent_, ,_the the_decor decor_is is_great great_, ,_and and_the the_food food_is is_delicious delicious_and and_comes comes_in in_large large_portions portions_. ','the_service service_be be_excellent excellent_, ,_the the_decor decor_be be_great great_, ,_and and_the the_food food_be be_delicious delicious_and and_come come_in in_large large_portion portion_. ','DT_NN NN_VBZ VBZ_JJ JJ_, ,_DT DT_NN NN_VBZ VBZ_JJ JJ_, ,_CC CC_DT DT_NN NN_VBZ VBZ_JJ JJ_CC CC_VBZ VBZ_IN IN_JJ JJ_NNS NNS_. ',false
948,'We have been to this place many times , and always have great food , wine , and service . ','we have be to this place many time , and always have great food , wine , and service . ','We_have have_been been_to to_this this_place place_many many_times times_, ,_and and_always always_have have_great great_food food_, ,_wine wine_, ,_and and_service service_. ','we_have have_be be_to to_this this_place place_many many_time time_, ,_and and_always always_have have_great great_food food_, ,_wine wine_, ,_and and_service service_. ','PRP_VBP VBP_VBN VBN_IN IN_DT DT_NN NN_JJ JJ_NNS NNS_, ,_CC CC_RB RB_VBP VBP_JJ JJ_NN NN_, ,_NN NN_, ,_CC CC_NN NN_. ',false
960,'We were worried we would have trouble getting in , but somehow managed to have a short wait . ','we be worry we would have trouble get in , but somehow manage to have a short wait . ','We_were were_worried worried_we we_would would_have have_trouble trouble_getting getting_in in_, ,_but but_somehow somehow_managed managed_to to_have have_a a_short short_wait wait_. ','we_be be_worry worry_we we_would would_have have_trouble trouble_get get_in in_, ,_but but_somehow somehow_manage manage_to to_have have_a a_short short_wait wait_. ','PRP_VBD VBD_VBN VBN_PRP PRP_MD MD_VB VB_NN NN_VBG VBG_RP RP_, ,_CC CC_RB RB_VBD VBD_TO TO_VB VB_DT DT_JJ JJ_NN NN_. ',false
972,'As always we had a great glass of wine while we waited . ','as always we have a great glass of wine while we wait . ','As_always always_we we_had had_a a_great great_glass glass_of of_wine wine_while while_we we_waited waited_. ','as_always always_we we_have have_a a_great great_glass glass_of of_wine wine_while while_we we_wait wait_. ','IN_RB RB_PRP PRP_VBD VBD_DT DT_JJ JJ_NN NN_IN IN_NN NN_IN IN_PRP PRP_VBD VBD_. ',false
984,'When we sat , we got great and fast service . ','when we sit , we get great and fast service . ','When_we we_sat sat_, ,_we we_got got_great great_and and_fast fast_service service_. ','when_we we_sit sit_, ,_we we_get get_great great_and and_fast fast_service service_. ','WRB_PRP PRP_VBD VBD_, ,_PRP PRP_VBD VBD_JJ JJ_CC CC_JJ JJ_NN NN_. ',false
996,'The people that work there are always so friendly you forget you are in New York sometimes . ','the people that work there be always so friendly you forget you be in new york sometimes . ','The_people people_that that_work work_there there_are are_always always_so so_friendly friendly_you you_forget forget_you you_are are_in in_New New_York York_sometimes sometimes_. ','the_people people_that that_work work_there there_be be_always always_so so_friendly friendly_you you_forget forget_you you_be be_in in_new new_york york_sometimes sometimes_. ','DT_NNS NNS_WDT WDT_VBP VBP_EX EX_VBP VBP_RB RB_RB RB_JJ JJ_PRP PRP_VBP VBP_PRP PRP_VBP VBP_IN IN_NNP NNP_NNP NNP_RB RB_. ',false
