@relation Ausstattung

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
2508,'comfort equipment date ','_comfort_and _equipment_be _date_. ',true
2509,'air conditioning doesn?ft work comfort ','_air_conditioning _conditioning_doesn?ft _doesn?ft_work _work_in _comfort_. ',false
2510,'warm ','_warm_. ',false
2511,'personel friendly ','_personel_be _friendly_at ',false
2568,'okay ','_okay_. ',false
2569,'comfort lovely ','_comfort_be _lovely_. ',false
2570,'neighborhood bit sketchy ','_neighborhood_be _bit_sketchy _sketchy_. ',false
2571,'comfort bit small ','_comfort_be _bit_small _small_. ',false
2600,'perfect location enjoy montreal mind equipment way beyond remodeling date ','_perfect_location _location_to _enjoy_montreal _montreal_, _mind_a _equipment_way _way_beyond _beyond_its _remodeling_date _date_. ',true
2601,'location adjacent underground car parking next location ','_location_; _adjacent_underground _underground_car _car_parking _parking_; _next_to _location_; ',false
2602,'equipment show age ','_equipment_be _show_its _age_. ',true
2603,'other need upgrade ','_other_need _need_to _upgrade_. ',true
2604,'difficult personel keep clean circumstance ','_difficult_for _personel_to _keep_clean _clean_under _circumstance_. ',false
2605,'comfort particularly look old seedy caulk mouldy ','_comfort_particularly _particularly_look _look_old _old_and _seedy_- _caulk_mouldy _mouldy_. ',false
2606,'however price less half tht modern equipment downtown montreal still good price price ','_however_, _price_be _less_than _half_tht _tht_of _modern_hotel _equipment_in _downtown_montreal _montreal_, _still_good _good_value _price_for _price_. ',false
2607,'look deeply ','_look_too _deeply_. ',false
2664,'central montreal ','_central_montreal _montreal_. ',false
2665,'location ','_location_. ',false
2666,'fridge ','',false
2688,'comfort clean excellent cleanliness servicrd ','_comfort_be _clean_, _excellent_cleaning _cleanliness_servicrd _servicrd_. ',false
2689,'comfort clean ','_comfort_be _clean_. ',false
2690,'drawer still bible inside like tradition equipment ','_drawer_still _still_have _bible_inside _inside_, _like_this _tradition_hotel _equipment_. ',false
2691,'register comfort calculate 0 day confirmation ','_register_the _comfort_, _calculate_$ _0_for _day_on _confirmation_. ',false
2692,'however other price 0 start #ord# day ','_however_, _other_out _price_me _0_more _start_at _#ord#_day _day_. ',false
2693,'bad freezer other bag comfort ','_bad_, _freezer_and _other_bag _bag_in _comfort_. ',false
2736,'good ','_good_. ',false
2737,'electrical outlet comfort loose plug charger keep fall ','_electrical_outlet _outlet_in _comfort_be _loose_and _plug_in _charger_keep _keep_fall _fall_out ',false
2752,'affordable average equipment central location ','_affordable_average _average_hotel _equipment_in _central_location _location_. ',false
2753,'like central location location price ','_like_the _central_location _location_, _location_, _price_. ',false
2754,'lot homeless people location drug use equipment open 0 comfort could use update plug near comfort would nice plug didn?ft work ','_lot_of _homeless_people _people_in _location_and _drug_use _use_, _equipment_only _open_0 _0_, _comfort_could _could_use _use_update _update_, _plug_in _near_the _comfort_would _would_be _nice_, _plug_in _didn?ft_work _work_. ',true
2755,'website also isn?ft update comfort fridge wasn?ft expect would nice know comfort nice picture show might attract people ','_website_also _also_isn?ft _isn?ft_update _update_- _comfort_have _fridge_but _wasn?ft_expect _expect_so _would_have _nice_to _know_and _comfort_be _nice_then _picture_show _show_and _might_attract _attract_more _people_. ',false
2756,'man usher people elevator busy extremely rude pushy ','_man_that _usher_people _people_into _elevator_when _busy_be _extremely_rude _rude_and ',false
2792,'well locate comfortable ','_well_locate _locate_and _comfortable_. ',false
2793,'good comfort great ac quiet ','_good_bed _comfort_, _great_ac _ac_and _quiet_. ',false
2794,'comfort could renovation ','_comfort_could _could_do ',false
2816,'okay ','_okay_. ',false
2817,'next location dtation ','_next_to _location_dtation _dtation_. ',false
2818,'neighborhood equipment outdated ','_neighborhood_, _equipment_be ',true
2840,'pleasant ','_pleasant_. ',false
2841,'comfortable comfort great location city ','_comfortable_bed _comfort_and _great_view _location_over _city_. ',false
2842,'outdated comfort several damage ','_outdated_room _comfort_with _several_damage _damage_. ',false
2843,'aircon fan make high pitch noise night long ','_aircon_fan _fan_make _make_a _high_pitch _pitch_noise _noise_all _night_long ',false
2872,'fine equipment seem refurbishment age comfort ','_fine_hotel _equipment_but _seem_to _refurbishment_of _age_furniture _comfort_. ',true
2873,'front desk personel friendly helpful ','_front_desk _desk_staff _personel_be _friendly_and _helpful_. ',false
2874,'comfort far hot ','_comfort_be _far_too _hot_. ',false
2875,'comfort bang ','_comfort_be _bang_up ',false
2876,'wallpaper peel comfort ','_wallpaper_be _peel_in _comfort_. ',false
2912,'good ','_good_. ',false
2913,'location ','',false
2928,'good ','_good_. ',false
2929,'ask thing fix order never ','_ask_to _thing_fix _fix_and _order_be _never_do ',false
2944,'convenient clean comfort need upgrade ','_convenient_, _clean_but _comfort_in _need_of _upgrade_. ',false
2945,'good linen ','_good_linen _linen_. ',false
2946,'walk location other ','_walk_distance _location_to _other_. ',false
2947,'would return ','_would_return _return_. ',false
2948,'equipment comfort need upgrade ','_equipment_room _comfort_need _need_some _upgrade_. ',false
2949,'fixture comfort old tarnished crack counter ','_fixture_in _comfort_be _old_and _tarnished_and _crack_in _counter_. ',false
2950,'half outlet comfort didn?ft work make difficult price device ','_half_the _outlet_in _comfort_didn?ft _didn?ft_work _work_, _make_it _difficult_to _price_our _device_. ',false
3000,'good ','_good_. ',false
3001,'comfort comfy comfort need little maintenance leaky sink power outlet work ','_comfort_be _comfy_, _comfort_need _need_a _little_maintenance _maintenance_( _leaky_sink _sink_, _power_outlet _outlet_do _work_) ',false
3016,'personel polite kind accommodating ','_personel_be _polite_, _kind_and _accommodating_. ',false
3017,'would other need clean ','_would_stay _other_there _need_to _clean_. ',false
3018,'equipment overall need comfort update outside cleanliness clean ','_equipment_overall _overall_need _need_to _comfort_update _update_and _outside_of _cleanliness_clean _clean_. ',false
3019,'point city location cleanliness dirty see outside ','_point_have _city_view _location_if _cleanliness_be _dirty_to _see_outside _outside_. ',false
3020,'also comfort vent fill black dust dustballs ','_also_in _comfort_the _vent_be _fill_with _black_dust _dust_/ _dustballs_. ',false
3021,'deep cleanliness must comfort ','_deep_cleaning _cleanliness_must _must_be _comfort_. ',false
3022,'also number toiletry must reasonably reflect number guest comfort ','_also_the _number_of _toiletry_must _must_reasonably _reasonably_reflect _reflect_the _number_of _guest_in _comfort_. ',false
3023,'#crd# us #crd# set toiletry ','_#crd#_of _us_and _#crd#_set _set_of _toiletry_. ',false
3080,'good ','_good_. ',false
3081,'close location old city ','_close_to _location_and _old_city _city_. ',false
3082,'location little dodgy ','_location_be _little_dodgy ',false
3104,'good other ','_good_time _other_. ',false
3105,'comfort super comfortable location can?ft beat ','_comfort_be _super_comfortable _comfortable_and _location_can?ft _can?ft_be _beat_! ',false
3106,'leak comfort head mold ceiling comfort ','_leak_shower _comfort_head _head_, _mold_on _ceiling_in _comfort_. ',false
3107,'ask #crd# other other ice bucket finally give ','_ask_#crd# _#crd#_time _other_for _other_and _ice_bucket _bucket_finally _finally_give _give_up ',false
3108,'say location would other ','_say_only _location_i _would_stay _other_again ',false
3144,'good other ','_good_time _other_. ',false
3145,'comfort super comfortable location can?ft beat ','_comfort_be _super_comfortable _comfortable_and _location_can?ft _can?ft_be _beat_! ',false
3146,'leak comfort head mold ceiling comfort ','_leak_shower _comfort_head _head_, _mold_on _ceiling_in _comfort_. ',false
3147,'ask #crd# other other ice bucket finally give ','_ask_#crd# _#crd#_time _other_for _other_and _ice_bucket _bucket_finally _finally_give _give_up ',false
3148,'say location would other ','_say_only _location_i _would_stay _other_again ',false
3184,'fairly good equipment nice location comfort equiped ','_fairly_good _good_hotel _equipment_, _nice_location _location_but _comfort_should _equiped_. ',true
3185,'location ','_location_. ',false
3186,'micro-wave ','',false
3208,'pleasant ','_pleasant_. ',false
3209,'camera vista business ','_camera_e _vista_( _business_) ',false
3210,'poco centrale ','_poco_centrale ',false
3232,'good ','_good_. ',false
3233,'location ','_location_. ',false
3234,'price ','',false
3256,'pleasant other ','_pleasant_experience _other_. ',false
3257,'old equipment ','_old_hotel _equipment_. ',true
3258,'walk location shopping equipment ','_walk_distance _location_to _shopping_, _equipment_. ',false
3259,'comfy comfort good location nice basic equipment comfort ','_comfy_bed _comfort_, _good_location _location_, _nice_basic _basic_hotel _equipment_room _comfort_. ',false
3260,'#crd# good price downtown equipment ','_#crd#_of _good_price _price_for _downtown_hotel _equipment_. ',false
3261,'old equipment info comfort comfort personel equipment hour etc. call front desk ','_old_hotel _equipment_, _info_in _comfort_for _comfort_service _personel_, _equipment_hour _hour_etc. _etc._have _call_front _front_desk _desk_. ',true
3262,'comfort curtain little stinky ','_comfort_curtain _curtain_a _little_stinky _stinky_. ',false
3263,'other pressure little low ','_other_pressure _pressure_a _little_low _low_. ',false
3264,'parking garage low ceiling narrow driving ','_parking_garage _garage_have _low_ceiling _ceiling_and _narrow_driving _driving_. ',true
3265,'0 per night park ','_0_per _per_night _night_to _park_. ',false
3266,'thing good overall ','_thing_be _good_overall _overall_. ',false
3267,'complaint ','_complaint_. ',false
3352,'pleasant ','_pleasant_. ',false
3353,'location ','',false
3368,'good ','_good_. ',false
3369,'nice comfort clean comfort ','_nice_bed _comfort_and _clean_room _comfort_. ',false
3370,'other include fare ','_other_not _include_in ',false
3392,'pleasant ','_pleasant_. ',false
3393,'equipment location mall grocery other court ','_equipment_have _location_to _mall_with _grocery_and _other_court _court_. ',false
3394,'equipment outdated ','_equipment_be _outdated_. ',true
3395,'need pay parking ','_need_to _pay_for ',false
3424,'good ','_good_. ',false
3425,'equipment old kink location amazing location incredible ','_equipment_be _old_, _kink_, _location_be _amazing_, _location_be _incredible_. ',true
3426,'get comfort #ord# floor completely worth ','_get_a _comfort_on _#ord#_floor _floor_, _completely_worth _worth_it ',false
3448,'good ','_good_. ',false
3449,'it?fs close other ','_it?fs_close _close_to _other_. ',false
3450,'other personel could friendly ','_other_- _personel_could _could_be _friendly_. ',false
3451,'comfort need update sink tub break equipment ','_comfort_need _need_update _update_- _sink_/ _tub_break _break_in _equipment_. ',false
3480,'good ','_good_. ',false
3481,'location excellent easy location park equipment ','_location_be _excellent_, _easy_to _location_and _park_just _equipment_. ',false
3482,'comfort clean comfortable ','_comfort_be _clean_and _comfortable_. ',false
