@relation Lage

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
2524,'comfort equipment date ','_comfort_and _equipment_be _date_. ',false
2525,'air conditioning doesn?ft work comfort ','_air_conditioning _conditioning_doesn?ft _doesn?ft_work _work_in _comfort_. ',false
2526,'warm ','_warm_. ',false
2527,'personel friendly ','_personel_be _friendly_at ',false
2576,'okay ','_okay_. ',false
2577,'comfort lovely ','_comfort_be _lovely_. ',false
2578,'neighborhood bit sketchy ','_neighborhood_be _bit_sketchy _sketchy_. ',true
2579,'comfort bit small ','_comfort_be _bit_small _small_. ',false
2616,'perfect location enjoy montreal mind equipment way beyond remodeling date ','_perfect_location _location_to _enjoy_montreal _montreal_, _mind_a _equipment_way _way_beyond _beyond_its _remodeling_date _date_. ',false
2617,'location adjacent underground car parking next location ','_location_; _adjacent_underground _underground_car _car_parking _parking_; _next_to _location_; ',true
2618,'equipment show age ','_equipment_be _show_its _age_. ',false
2619,'other need upgrade ','_other_need _need_to _upgrade_. ',false
2620,'difficult personel keep clean circumstance ','_difficult_for _personel_to _keep_clean _clean_under _circumstance_. ',false
2621,'comfort particularly look old seedy caulk mouldy ','_comfort_particularly _particularly_look _look_old _old_and _seedy_- _caulk_mouldy _mouldy_. ',false
2622,'however price less half tht modern equipment downtown montreal still good price price ','_however_, _price_be _less_than _half_tht _tht_of _modern_hotel _equipment_in _downtown_montreal _montreal_, _still_good _good_value _price_for _price_. ',false
2623,'look deeply ','_look_too _deeply_. ',false
2670,'central montreal ','_central_montreal _montreal_. ',false
2671,'location ','_location_. ',false
2672,'fridge ','',false
2700,'comfort clean excellent cleanliness servicrd ','_comfort_be _clean_, _excellent_cleaning _cleanliness_servicrd _servicrd_. ',false
2701,'comfort clean ','_comfort_be _clean_. ',false
2702,'drawer still bible inside like tradition equipment ','_drawer_still _still_have _bible_inside _inside_, _like_this _tradition_hotel _equipment_. ',false
2703,'register comfort calculate 0 day confirmation ','_register_the _comfort_, _calculate_$ _0_for _day_on _confirmation_. ',false
2704,'however other price 0 start #ord# day ','_however_, _other_out _price_me _0_more _start_at _#ord#_day _day_. ',false
2705,'bad freezer other bag comfort ','_bad_, _freezer_and _other_bag _bag_in _comfort_. ',false
2740,'good ','_good_. ',false
2741,'electrical outlet comfort loose plug charger keep fall ','_electrical_outlet _outlet_in _comfort_be _loose_and _plug_in _charger_keep _keep_fall _fall_out ',false
2762,'affordable average equipment central location ','_affordable_average _average_hotel _equipment_in _central_location _location_. ',true
2763,'like central location location price ','_like_the _central_location _location_, _location_, _price_. ',true
2764,'lot homeless people location drug use equipment open 0 comfort could use update plug near comfort would nice plug didn?ft work ','_lot_of _homeless_people _people_in _location_and _drug_use _use_, _equipment_only _open_0 _0_, _comfort_could _could_use _use_update _update_, _plug_in _near_the _comfort_would _would_be _nice_, _plug_in _didn?ft_work _work_. ',false
2765,'website also isn?ft update comfort fridge wasn?ft expect would nice know comfort nice picture show might attract people ','_website_also _also_isn?ft _isn?ft_update _update_- _comfort_have _fridge_but _wasn?ft_expect _expect_so _would_have _nice_to _know_and _comfort_be _nice_then _picture_show _show_and _might_attract _attract_more _people_. ',false
2766,'man usher people elevator busy extremely rude pushy ','_man_that _usher_people _people_into _elevator_when _busy_be _extremely_rude _rude_and ',false
2798,'well locate comfortable ','_well_locate _locate_and _comfortable_. ',true
2799,'good comfort great ac quiet ','_good_bed _comfort_, _great_ac _ac_and _quiet_. ',false
2800,'comfort could renovation ','_comfort_could _could_do ',false
2822,'okay ','_okay_. ',false
2823,'next location dtation ','_next_to _location_dtation _dtation_. ',true
2824,'neighborhood equipment outdated ','_neighborhood_, _equipment_be ',true
2848,'pleasant ','_pleasant_. ',false
2849,'comfortable comfort great location city ','_comfortable_bed _comfort_and _great_view _location_over _city_. ',true
2850,'outdated comfort several damage ','_outdated_room _comfort_with _several_damage _damage_. ',false
2851,'aircon fan make high pitch noise night long ','_aircon_fan _fan_make _make_a _high_pitch _pitch_noise _noise_all _night_long ',false
2882,'fine equipment seem refurbishment age comfort ','_fine_hotel _equipment_but _seem_to _refurbishment_of _age_furniture _comfort_. ',false
2883,'front desk personel friendly helpful ','_front_desk _desk_staff _personel_be _friendly_and _helpful_. ',false
2884,'comfort far hot ','_comfort_be _far_too _hot_. ',false
2885,'comfort bang ','_comfort_be _bang_up ',false
2886,'wallpaper peel comfort ','_wallpaper_be _peel_in _comfort_. ',false
2916,'good ','_good_. ',false
2917,'location ','',false
2932,'good ','_good_. ',false
2933,'ask thing fix order never ','_ask_to _thing_fix _fix_and _order_be _never_do ',false
2958,'convenient clean comfort need upgrade ','_convenient_, _clean_but _comfort_in _need_of _upgrade_. ',false
2959,'good linen ','_good_linen _linen_. ',false
2960,'walk location other ','_walk_distance _location_to _other_. ',true
2961,'would return ','_would_return _return_. ',false
2962,'equipment comfort need upgrade ','_equipment_room _comfort_need _need_some _upgrade_. ',false
2963,'fixture comfort old tarnished crack counter ','_fixture_in _comfort_be _old_and _tarnished_and _crack_in _counter_. ',false
2964,'half outlet comfort didn?ft work make difficult price device ','_half_the _outlet_in _comfort_didn?ft _didn?ft_work _work_, _make_it _difficult_to _price_our _device_. ',false
3004,'good ','_good_. ',false
3005,'comfort comfy comfort need little maintenance leaky sink power outlet work ','_comfort_be _comfy_, _comfort_need _need_a _little_maintenance _maintenance_( _leaky_sink _sink_, _power_outlet _outlet_do _work_) ',false
3032,'personel polite kind accommodating ','_personel_be _polite_, _kind_and _accommodating_. ',false
3033,'would other need clean ','_would_stay _other_there _need_to _clean_. ',false
3034,'equipment overall need comfort update outside cleanliness clean ','_equipment_overall _overall_need _need_to _comfort_update _update_and _outside_of _cleanliness_clean _clean_. ',false
3035,'point city location cleanliness dirty see outside ','_point_have _city_view _location_if _cleanliness_be _dirty_to _see_outside _outside_. ',false
3036,'also comfort vent fill black dust dustballs ','_also_in _comfort_the _vent_be _fill_with _black_dust _dust_/ _dustballs_. ',false
3037,'deep cleanliness must comfort ','_deep_cleaning _cleanliness_must _must_be _comfort_. ',false
3038,'also number toiletry must reasonably reflect number guest comfort ','_also_the _number_of _toiletry_must _must_reasonably _reasonably_reflect _reflect_the _number_of _guest_in _comfort_. ',false
3039,'#crd# us #crd# set toiletry ','_#crd#_of _us_and _#crd#_set _set_of _toiletry_. ',false
3086,'good ','_good_. ',false
3087,'close location old city ','_close_to _location_and _old_city _city_. ',true
3088,'location little dodgy ','_location_be _little_dodgy ',true
3114,'good other ','_good_time _other_. ',false
3115,'comfort super comfortable location can?ft beat ','_comfort_be _super_comfortable _comfortable_and _location_can?ft _can?ft_be _beat_! ',true
3116,'leak comfort head mold ceiling comfort ','_leak_shower _comfort_head _head_, _mold_on _ceiling_in _comfort_. ',false
3117,'ask #crd# other other ice bucket finally give ','_ask_#crd# _#crd#_time _other_for _other_and _ice_bucket _bucket_finally _finally_give _give_up ',false
3118,'say location would other ','_say_only _location_i _would_stay _other_again ',false
3154,'good other ','_good_time _other_. ',false
3155,'comfort super comfortable location can?ft beat ','_comfort_be _super_comfortable _comfortable_and _location_can?ft _can?ft_be _beat_! ',true
3156,'leak comfort head mold ceiling comfort ','_leak_shower _comfort_head _head_, _mold_on _ceiling_in _comfort_. ',false
3157,'ask #crd# other other ice bucket finally give ','_ask_#crd# _#crd#_time _other_for _other_and _ice_bucket _bucket_finally _finally_give _give_up ',false
3158,'say location would other ','_say_only _location_i _would_stay _other_again ',false
3190,'fairly good equipment nice location comfort equiped ','_fairly_good _good_hotel _equipment_, _nice_location _location_but _comfort_should _equiped_. ',true
3191,'location ','_location_. ',false
3192,'micro-wave ','',false
3214,'pleasant ','_pleasant_. ',false
3215,'camera vista business ','_camera_e _vista_( _business_) ',false
3216,'poco centrale ','_poco_centrale ',false
3238,'good ','_good_. ',false
3239,'location ','_location_. ',false
3240,'price ','',false
3280,'pleasant other ','_pleasant_experience _other_. ',false
3281,'old equipment ','_old_hotel _equipment_. ',false
3282,'walk location shopping equipment ','_walk_distance _location_to _shopping_, _equipment_. ',true
3283,'comfy comfort good location nice basic equipment comfort ','_comfy_bed _comfort_, _good_location _location_, _nice_basic _basic_hotel _equipment_room _comfort_. ',true
3284,'#crd# good price downtown equipment ','_#crd#_of _good_price _price_for _downtown_hotel _equipment_. ',false
3285,'old equipment info comfort comfort personel equipment hour etc. call front desk ','_old_hotel _equipment_, _info_in _comfort_for _comfort_service _personel_, _equipment_hour _hour_etc. _etc._have _call_front _front_desk _desk_. ',false
3286,'comfort curtain little stinky ','_comfort_curtain _curtain_a _little_stinky _stinky_. ',false
3287,'other pressure little low ','_other_pressure _pressure_a _little_low _low_. ',false
3288,'parking garage low ceiling narrow driving ','_parking_garage _garage_have _low_ceiling _ceiling_and _narrow_driving _driving_. ',false
3289,'0 per night park ','_0_per _per_night _night_to _park_. ',false
3290,'thing good overall ','_thing_be _good_overall _overall_. ',false
3291,'complaint ','_complaint_. ',false
3356,'pleasant ','_pleasant_. ',false
3357,'location ','',false
3374,'good ','_good_. ',false
3375,'nice comfort clean comfort ','_nice_bed _comfort_and _clean_room _comfort_. ',false
3376,'other include fare ','_other_not _include_in ',false
3400,'pleasant ','_pleasant_. ',false
3401,'equipment location mall grocery other court ','_equipment_have _location_to _mall_with _grocery_and _other_court _court_. ',true
3402,'equipment outdated ','_equipment_be _outdated_. ',false
3403,'need pay parking ','_need_to _pay_for ',false
3430,'good ','_good_. ',false
3431,'equipment old kink location amazing location incredible ','_equipment_be _old_, _kink_, _location_be _amazing_, _location_be _incredible_. ',true
3432,'get comfort #ord# floor completely worth ','_get_a _comfort_on _#ord#_floor _floor_, _completely_worth _worth_it ',false
3456,'good ','_good_. ',false
3457,'it?fs close other ','_it?fs_close _close_to _other_. ',true
3458,'other personel could friendly ','_other_- _personel_could _could_be _friendly_. ',false
3459,'comfort need update sink tub break equipment ','_comfort_need _need_update _update_- _sink_/ _tub_break _break_in _equipment_. ',false
3490,'good ','_good_. ',false
3491,'location excellent easy location park equipment ','_location_be _excellent_, _easy_to _location_and _park_just _equipment_. ',true
3492,'comfort clean comfortable ','_comfort_be _clean_and _comfortable_. ',false
