@relation valence

@attribute id numeric
@attribute wordA string
@attribute dependency_type string
@attribute lexicons_min numeric
@attribute lexicons_avg numeric
@attribute lexicons_max numeric
@attribute context_negation numeric
@attribute context_lexicon_avg numeric
@attribute sentence_length numeric
@attribute aspecttype {positive, negative}

@data
524,restaurant,Lage,0,0,0,1,0,119,positive
525,hotel,Lage,0,0,0,1,0,119,positive
526,walk,Lage,0,0,0,0,0,182,negative
527,renovation,Ausstattung,0,0,0,1,0,18,negative
528,attraction,Lage,0,0,0,1,0,46,positive
529,downtown,Lage,0,0,0,1,0,46,positive
530,bed,Komfort,0,0,0,0,0,58,positive
531,chair,Komfort,0,0,0,0,0,58,positive
532,chair,Sauberkeit,0,0,0,0,0,58,positive
533,pleasant,OTHER,0,0,0,1,0,72,negative
534,ac,Komfort,0,0,0,0,0,46,negative
535,ac,Komfort,0,0,0,0,0,46,negative
536,carpet,Ausstattung,0,0,0,0,0,60,negative
537,staff,Hotelpersonal,0,0,0,0,0,60,positive
538,dresser,Komfort,0,0,0,0,0,62,negative
539,dresser,Komfort,0,0,0,0,0,62,negative
540,toilet,Komfort,0,0,0,1,0,63,negative
541,sink,Komfort,0,0,0,1,0,63,negative
542,hotel,Ausstattung,0,0,0,1,0,33,negative
543,parking,Preis-Leistungs-Verhltnis,0,0,0,0,0,43,negative
544,ceiling,Ausstattung,0,0,0,0,0,43,negative
545,hotel,Preis-Leistungs-Verhltnis,0,0,0,0,0,58,negative
546,stay,OTHER,0,0,0,0,0,74,negative
547,location,Lage,0,0,0,0,0,35,positive
548,location,Lage,0,0,0,0,0,16,positive
549,smelt,Sauberkeit,0,0,0,0,0,24,negative
550,bathroom,Komfort,0,0,0,0,0,14,negative
551,ac,Komfort,0,0,0,1,0,97,negative
552,ac,Komfort,0,0,0,1,0,97,negative
553,bed,Komfort,0,0,0,0,0,97,negative
554,stay,OTHER,0,0,0,1,0,45,negative
555,front,Hotelpersonal,0,0,0,1,0,24,negative
556,price,Preis-Leistungs-Verhltnis,0,0,0,1,0,266,negative
557,decoration,Komfort,0,0,0,0,0,266,negative
558,applieance,Komfort,0,0,0,0,0,266,negative
559,applieance,Komfort,0,0,0,0,0,266,negative
560,emplacement,Preis-Leistungs-Verhltnis,0,0,0,1,0,266,positive
561,parking,OTHER,0,0,0,0,0,266,negative
562,breakfast,OTHER,0,0,0,1,0,266,negative
563,location,Lage,0,0,0,0,0,16,positive
564,location,Lage,0,0,0,1,0,28,positive
565,rate,Preis-Leistungs-Verhltnis,0,0,0,1,0,158,negative
566,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,158,negative
567,stay,OTHER,0,0,0,0,0,41,positive
568,time,OTHER,0,0,0,0,0,41,positive
569,location,Lage,0,0,0,0,0,75,positive
570,customer,OTHER,0,0,0,0,0,20,positive
571,bed,Komfort,0,0,0,0,0,22,positive
572,hotel,Ausstattung,0,0,0,0,0,75,negative
573,renovation,Komfort,0,0,0,1,0,75,negative
574,bed,Komfort,0,0,0,0,0,32,positive
575,view,Lage,0,0,0,0,0,47,positive
576,room,Komfort,0,0,0,0,0,47,positive
577,coffee,OTHER,0,0,0,0,0,75,positive
578,room,Komfort,0,0,0,0,0,28,negative
579,ceiling,Sauberkeit,0,0,0,1,0,81,negative
580,paint,Sauberkeit,0,0,0,1,0,81,negative
581,carpet,Sauberkeit,0,0,0,0,0,38,negative
582,lamp,Komfort,0,0,0,0,0,169,negative
583,safety,Komfort,0,0,0,0,0,169,negative
584,money,Ausstattung,0,0,0,1,0,98,negative
585,stay,OTHER,0,0,0,0,0,75,positive
586,bed,Komfort,0,0,0,0,0,18,positive
587,location,Lage,0,0,0,1,0,45,positive
588,shop,Lage,0,0,0,0,0,67,positive
589,pay,Preis-Leistungs-Verhltnis,0,0,0,0,0,51,negative
590,ticket,OTHER,0,0,0,0,0,105,negative
591,breakfast,OTHER,0,0,0,1,0,41,negative
592,buffet,Preis-Leistungs-Verhltnis,0,0,0,0,0,36,negative
593,breakfast,OTHER,0,0,0,0,0,53,positive
594,bed,Komfort,0,0,0,0,0,53,positive
595,sized,Komfort,0,0,0,0,0,53,positive
596,trunk,Ausstattung,0,0,0,0,0,33,negative
597,view,Lage,0,0,0,0,0,47,positive
598,room,Sauberkeit,0,0,0,1,0,39,positive
599,room,Komfort,0,0,0,1,0,39,positive
600,air,Komfort,0,0,0,0,0,148,negative
601,temp,Komfort,0,0,0,0,0,148,negative
602,window,Komfort,0,0,0,0,0,148,positive
603,problem,OTHER,0,0,0,1,0,190,negative
604,staff,Hotelpersonal,0,0,0,0,0,190,negative
605,property,Ausstattung,0,0,0,1,0,60,negative
606,stuff,Ausstattung,0,0,0,0,0,60,negative
607,furniture,Komfort,0,0,0,0,0,60,negative
608,location,Lage,0,0,0,0,0,16,positive
609,amenity,Komfort,0,0,0,0,0,26,negative
610,area,Lage,0,0,0,1,0,53,positive
611,location,Lage,0,0,0,1,0,38,positive
612,choice,OTHER,0,0,0,1,0,45,positive
613,location,Lage,0,0,0,1,0,63,negative
614,room,Komfort,0,0,0,0,0,75,negative
615,room,Komfort,0,0,0,0,0,75,negative
616,wipe,Komfort,0,0,0,1,0,75,negative
617,hotel,Ausstattung,0,0,0,1,0,27,negative
618,everything,Ausstattung,0,0,0,0,0,24,negative
619,bed,Komfort,0,0,0,0,0,21,positive
620,swipe,OTHER,0,0,0,0,0,157,negative
621,facility,Ausstattung,0,0,0,1,0,21,negative
622,location,Lage,0,0,0,0,0,40,positive
623,view,Lage,0,0,0,0,0,40,positive
624,staff,Hotelpersonal,0,0,0,1,0,137,negative
625,communicate,Hotelpersonal,0,0,0,0,0,137,negative
626,keeping,Hotelpersonal,0,0,0,1,0,137,negative
627,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,23,positive
628,area,Lage,0,0,0,0,0,74,negative
629,area,Lage,0,0,0,0,0,34,positive
630,breakfast,OTHER,0,0,0,0,0,73,negative
631,location,Lage,0,0,0,0,0,21,positive
632,room,Komfort,0,0,0,0,0,29,negative
633,fee,Preis-Leistungs-Verhltnis,0,0,0,1,0,34,negative
634,run,Ausstattung,0,0,0,0,0,18,negative
635,trip,OTHER,0,0,0,1,0,57,positive
636,trip,OTHER,0,0,0,1,0,57,positive
637,location,Lage,0,0,0,0,0,16,positive
638,furniture,Komfort,0,0,0,0,0,38,negative
639,bathroom,Komfort,0,0,0,0,0,38,negative
640,window,Sauberkeit,0,0,0,0,0,108,negative
641,kettle,Komfort,0,0,0,0,0,81,negative
642,machine,Komfort,0,0,0,1,0,81,negative
643,location,Lage,0,0,0,0,0,73,positive
644,hotel,Ausstattung,0,0,0,0,0,73,positive
645,neighbourhood,Lage,0,0,0,0,0,73,negative
646,area,Lage,0,0,0,1,0,24,negative
647,locate,Lage,0,0,0,0,0,59,positive
648,furnishing,Komfort,0,0,0,0,0,59,negative
649,furnishing,Komfort,0,0,0,0,0,59,negative
650,furnishing,Komfort,0,0,0,0,0,82,negative
651,floor,Ausstattung,0,0,0,0,0,36,negative
652,location,Lage,0,0,0,0,0,133,positive
653,location,Lage,0,0,0,0,0,15,positive
654,staff,Hotelpersonal,0,0,0,0,0,16,positive
655,curtain,Komfort,0,0,0,1,0,41,negative
656,stay,OTHER,0,0,0,0,0,92,positive
657,bathroom,Komfort,0,0,0,0,0,92,negative
658,drain,Sauberkeit,0,0,0,0,0,119,negative
659,shower,Komfort,0,0,0,1,0,119,negative
660,day,OTHER,0,0,0,0,0,47,negative
661,service,Hotelpersonal,0,0,0,0,0,239,negative
662,charge,Preis-Leistungs-Verhltnis,0,0,0,1,0,239,negative
663,location,Lage,0,0,0,0,0,16,positive
664,lot,Ausstattung,0,0,0,1,0,26,negative
665,location,Lage,0,0,0,0,0,39,positive
666,pool,Ausstattung,0,0,0,0,0,39,negative
667,location,Lage,0,0,0,0,0,64,positive
668,room,Komfort,0,0,0,0,0,64,positive
669,view,Lage,0,0,0,0,0,71,positive
670,pool,Ausstattung,0,0,0,0,0,111,negative
671,option,OTHER,0,0,0,1,0,138,negative
672,desk,Hotelpersonal,0,0,0,1,0,67,negative
673,location,Lage,0,0,0,0,0,16,positive
674,room,Komfort,0,0,0,0,0,46,positive
675,bed,Komfort,0,0,0,0,0,46,positive
676,lift,Komfort,0,0,0,0,0,63,negative
677,stay,OTHER,0,0,0,0,0,11,positive
678,location,Lage,0,0,0,0,0,16,positive
679,location,Lage,0,0,0,0,0,34,positive
680,location,Lage,0,0,0,0,0,67,positive
681,mall,Lage,0,0,0,0,0,102,positive
682,hotel,Ausstattung,0,0,0,0,0,98,negative
683,staff,Hotelpersonal,0,0,0,1,0,98,negative
684,staff,Hotelpersonal,0,0,0,1,0,98,positive
685,staff,Hotelpersonal,0,0,0,1,0,98,negative
686,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,43,negative
687,desk,Hotelpersonal,0,0,0,1,0,233,negative
688,dryer,Komfort,0,0,0,1,0,233,negative
689,location,Lage,0,0,0,0,0,19,positive
690,room,Komfort,0,0,0,0,0,21,negative
691,size,Komfort,0,0,0,0,0,22,positive
692,pillow,Komfort,0,0,0,0,0,30,positive
693,location,Lage,0,0,0,0,0,15,positive
694,pool,Ausstattung,0,0,0,1,0,44,negative
695,staffing,Hotelpersonal,0,0,0,0,0,90,negative
696,experience,OTHER,0,0,0,0,0,74,positive
697,location,Lage,0,0,0,0,0,16,positive
698,pillow,Komfort,0,0,0,0,0,163,negative
699,staff,Hotelpersonal,0,0,0,0,0,163,negative
700,luxurious,Komfort,0,0,0,1,0,28,negative
701,location,Lage,0,0,0,0,0,51,positive
702,staff,Hotelpersonal,0,0,0,0,0,51,positive
703,bed,Komfort,0,0,0,0,0,51,positive
704,pool,Ausstattung,0,0,0,0,0,39,negative
705,opening,Ausstattung,0,0,0,0,0,27,negative
706,room,Komfort,0,0,0,0,0,87,negative
707,vent,Komfort,0,0,0,1,0,87,negative
708,ac,Komfort,0,0,0,0,0,87,negative
709,location,Lage,0,0,0,0,0,35,positive
710,square,Lage,0,0,0,0,0,35,positive
711,hotel,Ausstattung,0,0,0,0,0,45,negative
712,hotel,Ausstattung,0,0,0,0,0,45,negative
713,renovation,Ausstattung,0,0,0,1,0,18,negative
714,facility,Ausstattung,0,0,0,0,0,33,negative
715,carpet,Sauberkeit,0,0,0,0,0,33,negative
716,wait,OTHER,0,0,0,0,0,40,negative
717,water,Komfort,0,0,0,0,0,32,negative
718,location,Lage,0,0,0,0,0,15,positive
719,location,Lage,0,0,0,0,0,68,positive
720,distance,Lage,0,0,0,0,0,68,positive
721,station,Lage,0,0,0,0,0,31,positive
722,room,Komfort,0,0,0,0,0,56,positive
723,towel,Sauberkeit,0,0,0,0,0,56,positive
724,bedding,Sauberkeit,0,0,0,0,0,56,positive
725,hotel,Ausstattung,0,0,0,1,0,92,negative
726,furniture,Sauberkeit,0,0,0,0,0,92,negative
727,furniture,Komfort,0,0,0,0,0,92,negative
728,door,Sauberkeit,0,0,0,0,0,92,negative
729,door,Ausstattung,0,0,0,0,0,92,negative
730,bathtub,Sauberkeit,0,0,0,0,0,92,negative
731,bathtub,Komfort,0,0,0,0,0,92,negative
732,fridge,Komfort,0,0,0,1,0,165,negative
733,safe,Komfort,0,0,0,1,0,165,negative
734,slipper,Komfort,0,0,0,1,0,165,negative
735,parking,OTHER,0,0,0,0,0,165,negative
736,breakfast,OTHER,0,0,0,1,0,165,negative
737,stay,OTHER,0,0,0,0,0,62,positive
738,city,Lage,0,0,0,0,0,62,positive
739,request,Hotelpersonal,0,0,0,0,0,59,positive
740,tv,Komfort,0,0,0,0,0,30,negative
741,fixture,Ausstattung,0,0,0,0,0,67,negative
742,furniture,Komfort,0,0,0,0,0,67,negative
743,room,Komfort,0,0,0,1,0,50,positive
744,experience,OTHER,0,0,0,1,0,50,positive
745,location,Lage,0,0,0,0,0,79,positive
746,fridge,Komfort,0,0,0,1,0,21,negative
747,hotel,Ausstattung,0,0,0,1,0,45,positive
748,service,Hotelpersonal,0,0,0,0,0,45,negative
749,location,Lage,0,0,0,0,0,36,positive
750,water,Komfort,0,0,0,1,0,97,negative
751,water,Komfort,0,0,0,1,0,97,negative
752,bath,Komfort,0,0,0,0,0,49,negative
753,service,Hotelpersonal,0,0,0,0,0,99,negative
754,outlet,Komfort,0,0,0,1,0,93,negative
755,fridge,Komfort,0,0,0,1,0,93,negative
756,desk,Hotelpersonal,0,0,0,1,0,93,negative
757,wait,OTHER,0,0,0,0,0,93,negative
758,answer,Hotelpersonal,0,0,0,1,0,75,negative
759,pricing,Preis-Leistungs-Verhltnis,0,0,0,1,0,75,negative
760,location,Lage,0,0,0,1,0,65,positive
761,bed,Komfort,0,0,0,1,0,21,positive
762,room,Komfort,0,0,0,0,0,86,negative
763,renewal,Ausstattung,0,0,0,1,0,86,negative
764,location,Lage,0,0,0,0,0,99,positive
765,bathroom,Komfort,0,0,0,1,0,99,negative
766,light,Komfort,0,0,0,1,0,149,negative
767,cloth,Komfort,0,0,0,1,0,149,negative
768,breakfast,OTHER,0,0,0,1,0,149,negative
769,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,149,negative
770,price,Preis-Leistungs-Verhltnis,0,0,0,1,0,149,negative
771,city,Lage,0,0,0,0,0,59,positive
772,location,Lage,0,0,0,0,0,59,positive
773,location,Lage,0,0,0,1,0,56,positive
774,hotel,Sauberkeit,0,0,0,1,0,56,positive
775,staff,Hotelpersonal,0,0,0,0,0,56,positive
776,location,Lage,0,0,0,0,0,31,positive
777,carpet,Ausstattung,0,0,0,1,0,28,negative
778,room,Komfort,0,0,0,0,0,52,negative
779,stay,OTHER,0,0,0,0,0,51,positive
780,lobby,Sauberkeit,0,0,0,0,0,44,positive
781,lobby,Ausstattung,0,0,0,0,0,44,positive
782,staff,Hotelpersonal,0,0,0,0,0,44,positive
783,drawer,Komfort,0,0,0,0,0,306,negative
784,drape,Sauberkeit,0,0,0,0,0,306,negative
785,drape,Sauberkeit,0,0,0,0,0,306,negative
786,staff,Hotelpersonal,0,0,0,0,0,306,negative
787,bed,Komfort,0,0,0,0,0,35,positive
788,station,Lage,0,0,0,0,0,52,positive
789,center,Lage,0,0,0,1,0,52,positive
790,breakfast,Preis-Leistungs-Verhltnis,0,0,0,0,0,45,negative
791,restaurant,Lage,0,0,0,1,0,82,positive
792,hotel,Ausstattung,0,0,0,0,0,52,negative
793,location,Lage,0,0,0,0,0,32,positive
794,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,32,positive
795,view,Lage,0,0,0,0,0,57,positive
796,bed,Komfort,0,0,0,0,0,57,positive
797,music,Komfort,0,0,0,0,0,75,negative
798,fix,Hotelpersonal,0,0,0,1,0,117,negative
799,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,43,positive
800,location,Lage,0,0,0,0,0,43,positive
801,update,Ausstattung,0,0,0,0,0,34,negative
802,stay,OTHER,0,0,0,0,0,18,positive
803,staff,Hotelpersonal,0,0,0,0,0,44,positive
804,staff,Hotelpersonal,0,0,0,0,0,44,positive
805,check,OTHER,0,0,0,0,0,44,positive
806,location,Lage,0,0,0,1,0,156,positive
807,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,156,positive
808,metro,Lage,0,0,0,0,0,156,positive
809,distance,Lage,0,0,0,1,0,110,positive
810,furniture,Komfort,0,0,0,0,0,111,negative
811,scrubbing,Sauberkeit,0,0,0,1,0,111,negative
812,smell,Sauberkeit,0,0,0,0,0,122,negative
813,frontdesk,Hotelpersonal,0,0,0,1,0,95,positive
814,view,Lage,0,0,0,0,0,61,negative
815,sound,Komfort,0,0,0,0,0,94,negative
816,fan,Komfort,0,0,0,0,0,92,negative
817,bathroom,Komfort,0,0,0,1,0,92,negative
818,location,Lage,0,0,0,0,0,22,negative
819,hotel,Ausstattung,0,0,0,0,0,53,negative
820,fridge,Komfort,0,0,0,1,0,57,negative
821,location,Lage,0,0,0,0,0,15,positive
822,vehicle,Ausstattung,0,0,0,1,0,95,negative
823,parking,Ausstattung,0,0,0,0,0,97,negative
824,room,Komfort,0,0,0,0,0,42,positive
825,bed,Komfort,0,0,0,0,0,42,positive
826,noise,Komfort,0,0,0,1,0,100,negative
827,sound,Komfort,0,0,0,0,0,100,negative
828,sound,Komfort,0,0,0,0,0,100,negative
829,well,OTHER,0,0,0,0,0,22,positive
830,ticket,OTHER,0,0,0,1,0,52,negative
831,area,Sauberkeit,0,0,0,0,0,206,negative
832,area,Sauberkeit,0,0,0,0,0,206,negative
833,dresser,Komfort,0,0,0,0,0,206,negative
834,plug,Komfort,0,0,0,0,0,206,negative
835,lock,Komfort,0,0,0,0,0,206,negative
836,pillow,Komfort,0,0,0,0,0,206,negative
837,pillow,Komfort,0,0,0,0,0,206,negative
838,staff,Hotelpersonal,0,0,0,0,0,18,negative
839,location,Lage,0,0,0,0,0,60,positive
840,station,Lage,0,0,0,0,0,60,positive
841,check,OTHER,0,0,0,0,0,46,negative
842,check,OTHER,0,0,0,0,0,46,negative
843,check,OTHER,0,0,0,0,0,46,negative
844,check,OTHER,0,0,0,0,0,46,negative
845,check,OTHER,0,0,0,0,0,46,negative
846,check,OTHER,0,0,0,0,0,46,negative
847,staff,Hotelpersonal,0,0,0,0,0,111,negative
848,looking,Ausstattung,0,0,0,0,0,24,positive
849,looking,Ausstattung,0,0,0,0,0,24,positive
850,outlet,Komfort,0,0,0,1,0,156,negative
851,machine,Komfort,0,0,0,0,0,156,negative
852,bed,Sauberkeit,0,0,0,0,0,86,negative
853,sheet,Sauberkeit,0,0,0,0,0,86,negative
854,sheet,Sauberkeit,0,0,0,0,0,86,negative
855,sheet,Sauberkeit,0,0,0,0,0,86,negative
856,bottle,Komfort,0,0,0,0,0,92,negative
857,hotel,Ausstattung,0,0,0,0,0,32,negative
858,hotel,Ausstattung,0,0,0,0,0,32,negative
859,location,Lage,0,0,0,0,0,79,positive
860,time,OTHER,0,0,0,0,0,56,positive
861,staff,Hotelpersonal,0,0,0,0,0,21,positive
862,desk,Hotelpersonal,0,0,0,1,0,56,positive
863,staff,Hotelpersonal,0,0,0,0,0,56,positive
864,woman,Hotelpersonal,0,0,0,0,0,142,positive
865,service,Hotelpersonal,0,0,0,0,0,24,positive
866,room,Komfort,0,0,0,0,0,26,negative
867,room,Komfort,0,0,0,0,0,81,positive
868,dresser,Komfort,0,0,0,0,0,139,negative
869,sheet,Komfort,0,0,0,1,0,71,negative
870,hotel,Ausstattung,0,0,0,1,0,50,positive
871,location,Lage,0,0,0,0,0,50,positive
872,lounge,Ausstattung,0,0,0,1,0,86,negative
873,bar,Ausstattung,0,0,0,1,0,86,negative
874,hour,Ausstattung,0,0,0,0,0,86,negative
875,concierge,Hotelpersonal,0,0,0,1,0,25,negative
876,view,Lage,0,0,0,1,0,56,positive
877,staff,Hotelpersonal,0,0,0,0,0,55,positive
878,staff,Hotelpersonal,0,0,0,0,0,55,positive
879,staff,Hotelpersonal,0,0,0,0,0,55,positive
880,room,Sauberkeit,0,0,0,1,0,73,negative
881,bathroom,Komfort,0,0,0,0,0,64,negative
882,bathroom,Komfort,0,0,0,0,0,64,negative
883,equipment,Ausstattung,0,0,0,1,0,83,negative
884,charge,Preis-Leistungs-Verhltnis,0,0,0,0,0,170,negative
885,place,Ausstattung,0,0,0,1,0,94,positive
886,expect,OTHER,0,0,0,0,0,94,positive
887,view,Lage,0,0,0,0,0,27,positive
888,bed,Komfort,0,0,0,0,0,54,positive
889,size,Komfort,0,0,0,1,0,54,positive
890,price,Preis-Leistungs-Verhltnis,0,0,0,0,0,35,positive
891,pool,Ausstattung,0,0,0,0,0,43,negative
892,pool,Ausstattung,0,0,0,1,0,77,negative
893,pet,OTHER,0,0,0,0,0,199,positive
894,flooring,Ausstattung,0,0,0,0,0,199,negative
895,scent,Sauberkeit,0,0,0,1,0,199,negative
896,cleaning,Sauberkeit,0,0,0,0,0,78,positive
897,wall,Sauberkeit,0,0,0,0,0,144,negative
898,sink,Sauberkeit,0,0,0,0,0,144,negative
899,service,Hotelpersonal,0,0,0,0,0,77,negative
900,hotel,Ausstattung,0,0,0,0,0,101,positive
901,location,Lage,0,0,0,0,0,101,positive
902,station,Lage,0,0,0,0,0,101,positive
903,shopping,Lage,0,0,0,0,0,101,positive
904,room,Komfort,0,0,0,0,0,80,negative
905,elevator,Komfort,0,0,0,1,0,76,negative
906,deal,Preis-Leistungs-Verhltnis,0,0,0,0,0,87,positive
907,hotel,Ausstattung,0,0,0,0,0,100,positive
908,let,Ausstattung,0,0,0,0,0,100,negative
909,money,Preis-Leistungs-Verhltnis,0,0,0,0,0,119,positive
910,locate,Lage,0,0,0,0,0,119,positive
911,bed,Komfort,0,0,0,0,0,119,positive
912,tv,Komfort,0,0,0,0,0,119,positive
913,hotel,Ausstattung,0,0,0,0,0,89,positive
914,let,Ausstattung,0,0,0,0,0,89,negative
915,parking,Preis-Leistungs-Verhltnis,0,0,0,1,0,50,negative
916,parking,Preis-Leistungs-Verhltnis,0,0,0,1,0,50,negative
917,bed,Komfort,0,0,0,0,0,43,positive
918,breakfast,OTHER,0,0,0,0,0,43,positive
919,pool,Komfort,0,0,0,1,0,16,negative
920,staff,Hotelpersonal,0,0,0,1,0,44,negative
921,hotel,Ausstattung,0,0,0,0,0,42,positive
922,stay,OTHER,0,0,0,0,0,42,positive
923,location,Lage,0,0,0,0,0,43,positive
924,view,Lage,0,0,0,0,0,43,positive
925,thing,Komfort,0,0,0,0,0,46,negative
926,clock,Komfort,0,0,0,0,0,85,negative
927,lamp,Komfort,0,0,0,0,0,85,negative
928,room,Komfort,0,0,0,1,0,85,negative
929,good,Komfort,0,0,0,0,0,85,negative
930,staff,Hotelpersonal,0,0,0,1,0,41,positive
931,location,Lage,0,0,0,1,0,41,positive
932,location,Lage,0,0,0,1,0,41,positive
933,breakfast,Preis-Leistungs-Verhltnis,0,0,0,0,0,77,negative
934,pool,Ausstattung,0,0,0,1,0,77,negative
935,towel,Komfort,0,0,0,1,0,77,negative
936,room,Komfort,0,0,0,0,0,77,negative
937,charge,Preis-Leistungs-Verhltnis,0,0,0,0,0,75,negative
938,bed,Sauberkeit,0,0,0,0,0,49,positive
939,bed,Komfort,0,0,0,0,0,49,positive
940,housekeeping,Hotelpersonal,0,0,0,0,0,49,positive
941,furniture,Komfort,0,0,0,0,0,96,negative
942,wallpaper,Komfort,0,0,0,0,0,96,negative
943,thing,Komfort,0,0,0,0,0,96,negative
944,cleaning,Sauberkeit,0,0,0,0,0,96,negative
945,contact,Hotelpersonal,0,0,0,1,0,233,negative
946,charge,Preis-Leistungs-Verhltnis,0,0,0,0,0,233,negative
947,outlet,Komfort,0,0,0,1,0,36,negative
948,room,Komfort,0,0,0,1,0,38,negative
949,shower,Komfort,0,0,0,0,0,48,negative
950,desk,Hotelpersonal,0,0,0,1,0,192,negative
951,location,Lage,0,0,0,0,0,222,positive
952,employee,Hotelpersonal,0,0,0,1,0,222,positive
953,room,Sauberkeit,0,0,0,1,0,222,negative
954,furniture,Komfort,0,0,0,1,0,222,negative
955,furniture,Komfort,0,0,0,1,0,222,negative
956,look,Komfort,0,0,0,1,0,222,negative
957,carpet,Ausstattung,0,0,0,0,0,222,negative
958,plug,Komfort,0,0,0,0,0,222,negative
959,control,Komfort,0,0,0,1,0,222,negative
960,room,Komfort,0,0,0,1,0,222,negative
961,room,Sauberkeit,0,0,0,1,0,69,negative
962,furniture,Komfort,0,0,0,0,0,69,negative
963,carpet,Ausstattung,0,0,0,1,0,69,negative
964,spot,Lage,0,0,0,0,0,12,positive
965,location,Lage,0,0,0,0,0,16,positive
966,spot,Lage,0,0,0,0,0,25,positive
967,show,Ausstattung,0,0,0,0,0,26,negative
968,freshing,Ausstattung,0,0,0,1,0,26,negative
969,bed,Komfort,0,0,0,0,0,24,positive
970,location,Lage,0,0,0,0,0,151,positive
971,view,Lage,0,0,0,0,0,151,positive
972,sauna,Ausstattung,0,0,0,0,0,151,positive
973,pool,Ausstattung,0,0,0,0,0,151,positive
974,gym,Ausstattung,0,0,0,0,0,151,positive
975,charge,Preis-Leistungs-Verhltnis,0,0,0,0,0,151,positive
976,everything,Ausstattung,0,0,0,0,0,126,positive
977,value,Preis-Leistungs-Verhltnis,0,0,0,0,0,126,positive
978,bar,Ausstattung,0,0,0,1,0,71,negative
979,pool,Ausstattung,0,0,0,0,0,71,negative
980,stay,OTHER,0,0,0,0,0,16,positive
981,location,Lage,0,0,0,1,0,210,positive
982,location,Lage,0,0,0,1,0,210,positive
983,station,Lage,0,0,0,1,0,210,positive
984,spot,Lage,0,0,0,0,0,210,positive
985,noise,Komfort,0,0,0,1,0,210,positive
986,facility,Ausstattung,0,0,0,0,0,71,negative
987,layout,RatingOfAspect,0,0,0,0,0,71,negative
988,bed,Komfort,0,0,0,0,0,71,positive
989,room,Komfort,0,0,0,0,0,111,negative
990,aircon,Komfort,0,0,0,1,0,111,negative
991,staff,Hotelpersonal,0,0,0,0,0,83,positive
992,staff,Hotelpersonal,0,0,0,0,0,83,negative
993,stay,OTHER,0,0,0,1,0,78,positive
994,location,Lage,0,0,0,1,0,78,positive
995,value,Preis-Leistungs-Verhltnis,0,0,0,1,0,78,negative
996,location,Lage,0,0,0,0,0,78,positive
997,room,Sauberkeit,0,0,0,0,0,78,positive
998,bed,Komfort,0,0,0,0,0,78,positive
999,view,Lage,0,0,0,0,0,78,positive
1000,wifi,WLAN,0,0,0,0,0,78,positive
1001,staff,Hotelpersonal,0,0,0,0,0,78,positive
1002,box,Komfort,0,0,0,0,0,44,negative
1003,curtain,Komfort,0,0,0,0,0,121,negative
1004,door,Komfort,0,0,0,1,0,121,negative
1005,floor,Komfort,0,0,0,0,0,72,negative
1006,heating,Komfort,0,0,0,1,0,72,negative
1007,door,Komfort,0,0,0,0,0,99,negative
1008,water,Sauberkeit,0,0,0,0,0,99,negative
1009,location,Lage,0,0,0,0,0,15,positive
1010,view,Lage,0,0,0,0,0,37,positive
1011,fridge,Komfort,0,0,0,1,0,72,negative
1012,room,Komfort,0,0,0,0,0,72,negative
1013,pillow,Komfort,0,0,0,0,0,72,negative
1014,door,Ausstattung,0,0,0,1,0,93,negative
1015,hotel,Komfort,0,0,0,0,0,93,negative
1016,location,Lage,0,0,0,0,0,41,positive
1017,location,Lage,0,0,0,0,0,41,positive
1018,pillow,Komfort,0,0,0,0,0,62,negative
1019,view,Lage,0,0,0,0,0,25,positive
1020,room,Komfort,0,0,0,1,0,112,negative
1021,view,Lage,0,0,0,1,0,112,negative
1022,place,Komfort,0,0,0,1,0,71,negative
1023,hall,Komfort,0,0,0,1,0,71,negative
1024,link,Lage,0,0,0,1,0,32,positive
1025,view,Lage,0,0,0,0,0,49,positive
1026,look,Ausstattung,0,0,0,0,0,49,positive
1027,hotel,Lage,0,0,0,0,0,63,positive
1028,hotel,Ausstattung,0,0,0,1,0,40,positive
1029,location,Lage,0,0,0,0,0,158,positive
1030,room,Komfort,0,0,0,1,0,101,negative
1031,equip,Komfort,0,0,0,0,0,101,positive
1032,structured,Komfort,0,0,0,0,0,101,positive
1033,snack,OTHER,0,0,0,0,0,79,positive
1034,internet,WLAN,0,0,0,1,0,284,negative
1035,connection,WLAN,0,0,0,0,0,284,negative
1036,temperature,Komfort,0,0,0,0,0,144,negative
1037,size,Komfort,0,0,0,0,0,65,positive
1038,quality,Komfort,0,0,0,0,0,40,negative
1039,water,Komfort,0,0,0,1,0,24,negative
1040,fridge,Komfort,0,0,0,1,0,42,negative
1041,paper,Komfort,0,0,0,0,0,35,negative
1042,tissue,Komfort,0,0,0,1,0,35,negative
1043,shower,Komfort,0,0,0,0,0,96,negative
1044,shower,Komfort,0,0,0,0,0,96,negative
1045,mat,Komfort,0,0,0,1,0,96,negative
1046,breakfast,OTHER,0,0,0,0,0,27,positive
