@relation Komfort-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
7167,'NN','caked','caked',1,'dobj','actually see the on dust . ',false
7168,'IN','on','on',1,'prep','see the caked dust . ',false
7169,'NN','dust','dust',1,'pobj','the caked on . ',false
7170,'.','.','.',0,'punct','caked on dust ',false
7171,'PRP','it','It',1,'nsubj','does need updating ',false
7172,'VBZ','do','does',1,'aux','It need updating aesthetically ',false
7173,'VB','need','need',1,'ROOT','It does updating aesthetically . ',false
7174,'VBG','update','updating',1,'xcomp','It does need aesthetically . ',false
7175,'RB','aesthetically','aesthetically',1,'advmod','does need updating . ',false
7176,'.','.','.',0,'punct','need updating aesthetically ',false
7996,'JJ','good','Good',1,'ROOT','. ',false
7997,'.','.','.',0,'punct','Good ',false
7998,'DT','the','The',1,'det','housekeeper was very ',false
7999,'NN','housekeeper','housekeeper',1,'nsubj','The was very sweet ',false
8000,'VBD','be','was',1,'cop','The housekeeper very sweet and ',false
8001,'RB','very','very',1,'advmod','The housekeeper was sweet and she ',false
8002,'JJ','sweet','sweet',1,'ROOT','housekeeper was very and she did ',false
8003,'CC','and','and',1,'cc','was very sweet she did a ',false
8004,'PRP','she','she',1,'nsubj','very sweet and did a great ',false
8005,'VBD','do','did',1,'conj','sweet and she a great job ',false
8006,'DT','a','a',1,'det','and she did great job . ',false
8007,'JJ','great','great',1,'amod','she did a job . ',false
8008,'NN','job','job',1,'dobj','did a great . ',false
8009,'.','.','.',0,'punct','a great job ',false
8010,'EX','there','There',1,'expl','were some little ',false
8011,'VBD','be','were',1,'ROOT','There some little things ',false
8012,'DT','some','some',1,'det','There were little things like ',false
8013,'JJ','little','little',1,'amod','There were some things like broken ',false
8014,'NNS','thing','things',1,'nsubj','were some little like broken lights ',false
8015,'IN','like','like',1,'prep','some little things broken lights , ',false
8016,'VBN','break','broken',1,'amod','little things like lights , mildew ',false
8017,'NNS','light','lights',1,'pobj','things like broken , mildew and ',false
8018,',',',',',',0,'punct','like broken lights mildew and drippy ',false
8019,'JJ','mildew','mildew',1,'amod','broken lights , and drippy faucet ',false
8020,'CC','and','and',1,'cc','lights , mildew drippy faucet . ',false
8021,'JJ','drippy','drippy',1,'conj',', mildew and faucet . ',false
8022,'NN','faucet','faucet',1,'nsubj','mildew and drippy . ',false
8023,'.','.','.',0,'punct','and drippy faucet ',false
8024,'DT','the','The',1,'det','hotel needs a ',false
8025,'NN','hotel','hotel',1,'nsubj','The needs a bit ',false
8026,'VBZ','need','needs',1,'ROOT','The hotel a bit of ',false
8027,'DT','a','a',1,'det','The hotel needs bit of TLC ',false
8028,'NN','bit','bit',1,'dobj','hotel needs a of TLC . ',false
8029,'IN','of','of',1,'prep','needs a bit TLC . ',false
8030,'NNP','tlc','TLC',1,'pobj','a bit of . ',false
8031,'.','.','.',0,'punct','bit of TLC ',false
8032,'RB','otherwise','Otherwise',1,'advmod','a nice experience ',false
8033,'DT','a','a',1,'det','Otherwise nice experience . ',false
8034,'JJ','nice','nice',1,'amod','Otherwise a experience . ',false
8035,'NN','experience','experience',1,'ROOT','Otherwise a nice . ',false
8036,'.','.','.',0,'punct','a nice experience ',false
8037,'DT','the','The',1,'det','housekeeping staff were ',false
8038,'NN','housekeeping','housekeeping',1,'nn','The staff were very ',false
8039,'NN','staff','staff',1,'nsubj','The housekeeping were very friendly ',false
8040,'VBD','be','were',1,'cop','The housekeeping staff very friendly and ',false
8041,'RB','very','very',1,'advmod','housekeeping staff were friendly and they ',false
8042,'JJ','friendly','friendly',1,'ROOT','staff were very and they did ',false
8043,'CC','and','and',1,'cc','were very friendly they did a ',false
8044,'PRP','they','they',1,'nsubj','very friendly and did a great ',false
8045,'VBD','do','did',1,'conj','friendly and they a great job ',false
8046,'DT','a','a',1,'det','and they did great job ',false
8047,'JJ','great','great',1,'amod','they did a job ',false
8048,'NN','job','job',1,'dobj','did a great ',false
8292,'JJ','good','Good',1,'ROOT','. ',false
8293,'.','.','.',0,'punct','Good ',false
8294,'NNS','bed','Beds',1,'nsubj','are not real ',false
8295,'VBP','be','are',1,'cop','Beds not real . ',false
8296,'RB','not','not',1,'neg','Beds are real . ',false
8297,'JJ','real','real',1,'ROOT','Beds are not . ',false
8298,'.','.','.',0,'punct','are not real ',false
8980,'NNP','meh','Meh',1,'ROOT','. ',false
8981,'.','.','.',0,'punct','Meh ',false
8982,'PRP','it','It',1,'nsubj','s in a ',false
8983,'VBZ','s','s',1,'ROOT','It in a good ',false
8984,'IN','in','in',1,'prep','It s a good location ',false
8985,'DT','a','a',1,'det','It s in good location and ',false
8986,'JJ','good','good',1,'amod','s in a location and it ',false
8987,'NN','location','location',1,'pobj','in a good and it s ',false
8988,'CC','and','and',1,'cc','a good location it s clean ',false
8989,'PRP','it','it',1,'nsubj','good location and s clean . ',false
8990,'VBZ','s','s',1,'cop','location and it clean . ',false
8991,'JJ','clean','clean',1,'conj','and it s . ',false
8992,'.','.','.',0,'punct','it s clean ',false
8993,'PRP','it','It',1,'nsubjpass','s very dated ',false
8994,'VBZ','s','s',1,'auxpass','It very dated . ',false
8995,'RB','very','very',1,'advmod','It s dated . ',false
8996,'VBN','date','dated',1,'ROOT','It s very . ',false
8997,'.','.','.',0,'punct','s very dated ',false
8998,'DT','the','The',1,'det','TV did nt ',false
8999,'NN','tv','TV',1,'nsubj','The did nt work ',false
9000,'VBD','do','did',1,'aux','The TV nt work . ',false
9001,'RB','not','nt',1,'neg','The TV did work . ',false
9002,'VB','work','work',1,'ROOT','TV did nt . ',false
9003,'.','.','.',0,'punct','did nt work ',false
9004,'DT','the','The',1,'det','staff at reception ',false
9005,'NN','staff','staff',1,'nsubj','The at reception are ',false
9006,'IN','at','at',1,'prep','The staff reception are nt ',false
9007,'NN','reception','reception',1,'pobj','The staff at are nt warm ',false
9008,'VBP','be','are',1,'cop','staff at reception nt warm . ',false
9009,'RB','not','nt',1,'neg','at reception are warm . ',false
9010,'JJ','warm','warm',1,'ROOT','reception are nt . ',false
9011,'.','.','.',0,'punct','are nt warm ',false
9012,'PRP','i','I',1,'nsubj','only stay here ',false
9013,'RB','only','only',1,'advmod','I stay here if ',false
9014,'VBP','stay','stay',1,'ROOT','I only here if I ',false
9015,'RB','here','here',1,'advmod','I only stay if I absolutely ',false
9016,'IN','if','if',1,'mark','only stay here I absolutely have ',false
9017,'PRP','i','I',1,'nsubj','stay here if absolutely have to ',false
9018,'RB','absolutely','absolutely',1,'advmod','here if I have to . ',false
9019,'VBP','have','have',1,'advcl','if I absolutely to . ',false
9020,'TO','to','to',1,'dep','I absolutely have . ',false
9021,'.','.','.',0,'punct','absolutely have to ',false
9022,'PRP','we','We',1,'nsubjpass','were stranded with ',false
9023,'VBD','be','were',1,'auxpass','We stranded with the ',false
9024,'VBN','strand','stranded',1,'ROOT','We were with the storm ',false
9025,'IN','with','with',1,'prep','We were stranded the storm so ',false
9026,'DT','the','the',1,'det','were stranded with storm so we ',false
9027,'NN','storm','storm',1,'pobj','stranded with the so we booked ',false
9028,'RB','so','so',1,'advmod','with the storm we booked it ',false
9029,'PRP','we','we',1,'nsubj','the storm so booked it last ',false
9030,'VBD','book','booked',1,'ccomp','storm so we it last minute ',false
9031,'PRP','it','it',1,'dobj','so we booked last minute . ',false
9032,'JJ','last','last',1,'amod','we booked it minute . ',false
9033,'NN','minute','minute',1,'tmod','booked it last . ',false
9034,'.','.','.',0,'punct','it last minute ',false
9956,'NNP','rude','Rude',1,'nn','staff . ',false
9957,'NN','staff','staff',1,'ROOT','Rude . ',false
9958,'.','.','.',0,'punct','Rude staff ',false
9959,'DT','the','The',1,'det','staff gave an ',false
9960,'NN','staff','staff',1,'nsubj','The gave an unpleasant ',false
9961,'VBD','give','gave',1,'ROOT','The staff an unpleasant vibe ',false
9962,'DT','an','an',1,'det','The staff gave unpleasant vibe that ',false
9963,'JJ','unpleasant','unpleasant',1,'amod','staff gave an vibe that started ',false
9964,'NN','vibe','vibe',1,'dobj','gave an unpleasant that started right ',false
9965,'WDT','that','that',1,'nsubj','an unpleasant vibe started right off ',false
9966,'VBD','start','started',1,'rcmod','unpleasant vibe that right off the ',false
9967,'RB','right','right',1,'dep','vibe that started off the bat ',false
9968,'IN','off','off',1,'prep','that started right the bat . ',false
9969,'DT','the','the',1,'det','started right off bat . ',false
9970,'NN','bat','bat',1,'pobj','right off the . ',false
9971,'.','.','.',0,'punct','off the bat ',false
9972,'DT','the','The',1,'det','one female receptionist ',false
9973,'CD','#crd#','one',1,'num','The female receptionist had ',false
9974,'JJ','female','female',1,'amod','The one receptionist had an ',false
9975,'NN','receptionist','receptionist',1,'nsubj','The one female had an attitude ',false
9976,'VBD','have','had',1,'ROOT','one female receptionist an attitude with ',false
9977,'DT','an','an',1,'det','female receptionist had attitude with me ',false
9978,'NN','attitude','attitude',1,'dobj','receptionist had an with me because ',false
9979,'IN','with','with',1,'prep','had an attitude me because she ',false
9980,'PRP','me','me',1,'pobj','an attitude with because she did ',false
9981,'IN','because','because',1,'mark','attitude with me she did nt ',false
9982,'PRP','she','she',1,'nsubj','with me because did nt explain ',false
9983,'VBD','do','did',1,'aux','me because she nt explain the ',false
9984,'RB','not','nt',1,'neg','because she did explain the room ',false
9985,'VB','explain','explain',1,'advcl','she did nt the room deposit ',false
9986,'DT','the','the',1,'det','did nt explain room deposit correctly ',false
9987,'NN','room','room',1,'nn','nt explain the deposit correctly to ',false
9988,'NN','deposit','deposit',1,'dobj','explain the room correctly to me ',false
9989,'RB','correctly','correctly',1,'advmod','the room deposit to me and ',false
9990,'IN','to','to',1,'dep','room deposit correctly me and when ',false
9991,'PRP','me','me',1,'pobj','deposit correctly to and when all ',false
9992,'CC','and','and',1,'cc','correctly to me when all I ',false
9993,'WRB','when','when',1,'advmod','to me and all I did ',false
9994,'DT','all','all',1,'dep','me and when I did in ',false
9995,'PRP','i','I',1,'nsubj','and when all did in return ',false
9996,'VBD','do','did',1,'conj','when all I in return was ',false
9997,'IN','in','in',1,'prep','all I did return was ask ',false
9998,'NN','return','return',1,'pobj','I did in was ask her ',false
9999,'VBD','be','was',1,'auxpass','did in return ask her to ',false
10000,'VB','ask','ask',1,'xcomp','in return was her to clarify ',false
10001,'PRP','her','her',1,'dobj','return was ask to clarify something ',false
10002,'TO','to','to',1,'aux','was ask her clarify something s ',false
10003,'VB','clarify','clarify',1,'xcomp','ask her to something s she ',false
10004,'NN','something','something',1,'dobj','her to clarify s she had ',false
10005,'POS','s','s',1,'possessive','to clarify something she had already ',false
10006,'PRP','she','she',1,'nsubj','clarify something s had already said ',false
10007,'VBD','have','had',1,'aux','something s she already said , ',false
10008,'RB','already','already',1,'advmod','s she had said , it ',false
10009,'VBN','say','said',1,'rcmod','she had already , it only ',false
10010,',',',',',',0,'punct','had already said it only seemed ',false
10011,'PRP','it','it',1,'nsubj','already said , only seemed to ',false
10012,'RB','only','only',1,'advmod','said , it seemed to upset ',false
10013,'VBD','seem','seemed',1,'ccomp',', it only to upset her ',false
10014,'TO','to','to',1,'aux','it only seemed upset her more ',false
10015,'VB','upset','upset',1,'xcomp','only seemed to her more . ',false
10016,'PRP','her','her',1,'dobj','seemed to upset more . ',false
10017,'RBR','more','more',1,'advmod','to upset her . ',false
10018,'.','.','.',0,'punct','upset her more ',false
10784,'JJ','good','Good',1,'amod','location , adequate ',false
10785,'NN','location','location',1,'nsubj','Good , adequate for ',false
10786,',',',',',',0,'punct','Good location adequate for our ',false
10787,'JJ','adequate','adequate',1,'amod','Good location , for our stay ',false
10788,'IN','for','for',1,'prep','location , adequate our stay , ',false
10789,'PRP$','our','our',1,'poss',', adequate for stay , Would ',false
10790,'NN','stay','stay',1,'pobj','adequate for our , Would stay ',false
10791,',',',',',',0,'punct','for our stay Would stay there ',false
10792,'MD','would','Would',1,'aux','our stay , stay there again ',false
10793,'VB','stay','stay',1,'ROOT','stay , Would there again if ',false
10794,'RB','there','there',1,'advmod',', Would stay again if the ',false
10795,'RB','again','again',1,'advmod','Would stay there if the price ',false
10796,'IN','if','if',1,'mark','stay there again the price was ',false
10797,'DT','the','the',1,'det','there again if price was right ',false
10798,'NN','price','price',1,'nsubj','again if the was right . ',false
10799,'VBD','be','was',1,'cop','if the price right . ',false
10800,'JJ','right','right',1,'advcl','the price was . ',false
10801,'.','.','.',0,'punct','price was right ',false
10802,'JJ','quiet','Quiet',1,'amod',', comfortable , ',false
10803,',',',',',',0,'punct','Quiet comfortable , clean ',false
10804,'JJ','comfortable','comfortable',1,'amod','Quiet , , clean , ',false
10805,',',',',',',0,'punct','Quiet , comfortable clean , GREAT ',false
10806,'JJ','clean','clean',1,'amod',', comfortable , , GREAT LOCATION ',false
10807,',',',',',',0,'punct','comfortable , clean GREAT LOCATION . ',false
10808,'NNP','great','GREAT',1,'nn',', clean , LOCATION . ',false
10809,'NNP','location','LOCATION',1,'ROOT','clean , GREAT . ',false
10810,'.','.','.',0,'punct',', GREAT LOCATION ',false
10811,'NNP','bar','Bar',1,'nn','fridge in room ',false
10812,'NN','fridge','fridge',1,'nsubj','Bar in room was ',false
10813,'IN','in','in',1,'prep','Bar fridge room was very ',false
10814,'NN','room','room',1,'pobj','Bar fridge in was very useful ',false
10815,'VBD','be','was',1,'cop','fridge in room very useful . ',false
10816,'RB','very','very',1,'advmod','in room was useful . ',false
10817,'JJ','useful','useful',1,'ROOT','room was very . ',false
10818,'.','.','.',0,'punct','was very useful ',false
