@relation OTHER-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
6623,'VBZ','do','does',1,'aux','It need updating aesthetically ',false
6624,'VB','need','need',1,'ROOT','It does updating aesthetically . ',false
6625,'VBG','update','updating',1,'xcomp','It does need aesthetically . ',false
6626,'RB','aesthetically','aesthetically',1,'advmod','does need updating . ',false
6627,'.','.','.',0,'punct','need updating aesthetically ',false
7519,'JJ','good','Good',1,'ROOT','. ',false
7520,'.','.','.',0,'punct','Good ',false
7521,'DT','the','The',1,'det','housekeeper was very ',false
7522,'NN','housekeeper','housekeeper',1,'nsubj','The was very sweet ',false
7523,'VBD','be','was',1,'cop','The housekeeper very sweet and ',false
7524,'RB','very','very',1,'advmod','The housekeeper was sweet and she ',false
7525,'JJ','sweet','sweet',1,'ROOT','housekeeper was very and she did ',false
7526,'CC','and','and',1,'cc','was very sweet she did a ',false
7527,'PRP','she','she',1,'nsubj','very sweet and did a great ',false
7528,'VBD','do','did',1,'conj','sweet and she a great job ',false
7529,'DT','a','a',1,'det','and she did great job . ',false
7530,'JJ','great','great',1,'amod','she did a job . ',false
7531,'NN','job','job',1,'dobj','did a great . ',false
7532,'.','.','.',0,'punct','a great job ',false
7533,'EX','there','There',1,'expl','were some little ',false
7534,'VBD','be','were',1,'ROOT','There some little things ',false
7535,'DT','some','some',1,'det','There were little things like ',false
7536,'JJ','little','little',1,'amod','There were some things like broken ',false
7537,'NNS','thing','things',1,'nsubj','were some little like broken lights ',false
7538,'IN','like','like',1,'prep','some little things broken lights , ',false
7539,'VBN','break','broken',1,'amod','little things like lights , mildew ',false
7540,'NNS','light','lights',1,'pobj','things like broken , mildew and ',false
7541,',',',',',',0,'punct','like broken lights mildew and drippy ',false
7542,'JJ','mildew','mildew',1,'amod','broken lights , and drippy faucet ',false
7543,'CC','and','and',1,'cc','lights , mildew drippy faucet . ',false
7544,'JJ','drippy','drippy',1,'conj',', mildew and faucet . ',false
7545,'NN','faucet','faucet',1,'nsubj','mildew and drippy . ',false
7546,'.','.','.',0,'punct','and drippy faucet ',false
7547,'DT','the','The',1,'det','hotel needs a ',false
7548,'NN','hotel','hotel',1,'nsubj','The needs a bit ',false
7549,'VBZ','need','needs',1,'ROOT','The hotel a bit of ',false
7550,'DT','a','a',1,'det','The hotel needs bit of TLC ',false
7551,'NN','bit','bit',1,'dobj','hotel needs a of TLC . ',false
7552,'IN','of','of',1,'prep','needs a bit TLC . ',false
7553,'NNP','tlc','TLC',1,'pobj','a bit of . ',false
7554,'.','.','.',0,'punct','bit of TLC ',false
7555,'RB','otherwise','Otherwise',1,'advmod','a nice experience ',false
7556,'DT','a','a',1,'det','Otherwise nice experience . ',false
7557,'JJ','nice','nice',1,'amod','Otherwise a experience . ',false
7558,'NN','experience','experience',1,'ROOT','Otherwise a nice . ',false
7559,'.','.','.',0,'punct','a nice experience ',false
7560,'DT','the','The',1,'det','housekeeping staff were ',false
7561,'NN','housekeeping','housekeeping',1,'nn','The staff were very ',false
7562,'NN','staff','staff',1,'nsubj','The housekeeping were very friendly ',false
7563,'VBD','be','were',1,'cop','The housekeeping staff very friendly and ',false
7564,'RB','very','very',1,'advmod','housekeeping staff were friendly and they ',false
7565,'JJ','friendly','friendly',1,'ROOT','staff were very and they did ',false
7566,'CC','and','and',1,'cc','were very friendly they did a ',false
7567,'PRP','they','they',1,'nsubj','very friendly and did a great ',false
7568,'VBD','do','did',1,'conj','friendly and they a great job ',false
7569,'DT','a','a',1,'det','and they did great job ',false
7570,'JJ','great','great',1,'amod','they did a job ',false
7571,'NN','job','job',1,'dobj','did a great ',false
8229,'JJ','good','Good',1,'ROOT','. ',false
8230,'.','.','.',0,'punct','Good ',false
8231,'NNS','bed','Beds',1,'nsubj','are not real ',false
8232,'VBP','be','are',1,'cop','Beds not real . ',false
8233,'RB','not','not',1,'neg','Beds are real . ',false
8234,'JJ','real','real',1,'ROOT','Beds are not . ',false
8235,'.','.','.',0,'punct','are not real ',false
8485,'NNP','meh','Meh',1,'ROOT','. ',false
8486,'.','.','.',0,'punct','Meh ',false
8487,'PRP','it','It',1,'nsubj','s in a ',false
8488,'VBZ','s','s',1,'ROOT','It in a good ',false
8489,'IN','in','in',1,'prep','It s a good location ',false
8490,'DT','a','a',1,'det','It s in good location and ',false
8491,'JJ','good','good',1,'amod','s in a location and it ',false
8492,'NN','location','location',1,'pobj','in a good and it s ',false
8493,'CC','and','and',1,'cc','a good location it s clean ',false
8494,'PRP','it','it',1,'nsubj','good location and s clean . ',false
8495,'VBZ','s','s',1,'cop','location and it clean . ',false
8496,'JJ','clean','clean',1,'conj','and it s . ',false
8497,'.','.','.',0,'punct','it s clean ',false
8498,'PRP','it','It',1,'nsubjpass','s very dated ',false
8499,'VBZ','s','s',1,'auxpass','It very dated . ',false
8500,'RB','very','very',1,'advmod','It s dated . ',false
8501,'VBN','date','dated',1,'ROOT','It s very . ',false
8502,'.','.','.',0,'punct','s very dated ',false
8503,'DT','the','The',1,'det','TV did nt ',false
8504,'NN','tv','TV',1,'nsubj','The did nt work ',false
8505,'VBD','do','did',1,'aux','The TV nt work . ',false
8506,'RB','not','nt',1,'neg','The TV did work . ',false
8507,'VB','work','work',1,'ROOT','TV did nt . ',false
8508,'.','.','.',0,'punct','did nt work ',false
8509,'DT','the','The',1,'det','staff at reception ',false
8510,'NN','staff','staff',1,'nsubj','The at reception are ',false
8511,'IN','at','at',1,'prep','The staff reception are nt ',false
8512,'NN','reception','reception',1,'pobj','The staff at are nt warm ',false
8513,'VBP','be','are',1,'cop','staff at reception nt warm . ',false
8514,'RB','not','nt',1,'neg','at reception are warm . ',false
8515,'JJ','warm','warm',1,'ROOT','reception are nt . ',false
8516,'.','.','.',0,'punct','are nt warm ',false
8517,'PRP','i','I',1,'nsubj','only stay here ',false
8518,'RB','only','only',1,'advmod','I stay here if ',false
8519,'VBP','stay','stay',1,'ROOT','I only here if I ',false
8520,'RB','here','here',1,'advmod','I only stay if I absolutely ',false
8521,'IN','if','if',1,'mark','only stay here I absolutely have ',false
8522,'PRP','i','I',1,'nsubj','stay here if absolutely have to ',false
8523,'RB','absolutely','absolutely',1,'advmod','here if I have to . ',false
8524,'VBP','have','have',1,'advcl','if I absolutely to . ',false
8525,'TO','to','to',1,'dep','I absolutely have . ',false
8526,'.','.','.',0,'punct','absolutely have to ',false
8527,'PRP','we','We',1,'nsubjpass','were stranded with ',false
8528,'VBD','be','were',1,'auxpass','We stranded with the ',false
8529,'VBN','strand','stranded',1,'ROOT','We were with the storm ',false
8530,'IN','with','with',1,'prep','We were stranded the storm so ',false
8531,'DT','the','the',1,'det','were stranded with storm so we ',false
8532,'NN','storm','storm',1,'pobj','stranded with the so we booked ',false
8533,'RB','so','so',1,'advmod','with the storm we booked it ',false
8534,'PRP','we','we',1,'nsubj','the storm so booked it last ',false
8535,'VBD','book','booked',1,'ccomp','storm so we it last minute ',false
8536,'PRP','it','it',1,'dobj','so we booked last minute . ',false
8537,'JJ','last','last',1,'amod','we booked it minute . ',false
8538,'NN','minute','minute',1,'tmod','booked it last . ',false
8539,'.','.','.',0,'punct','it last minute ',false
9389,'NNP','rude','Rude',1,'nn','staff . ',false
9390,'NN','staff','staff',1,'ROOT','Rude . ',false
9391,'.','.','.',0,'punct','Rude staff ',false
9392,'DT','the','The',1,'det','staff gave an ',false
9393,'NN','staff','staff',1,'nsubj','The gave an unpleasant ',false
9394,'VBD','give','gave',1,'ROOT','The staff an unpleasant vibe ',false
9395,'DT','an','an',1,'det','The staff gave unpleasant vibe that ',false
9396,'JJ','unpleasant','unpleasant',1,'amod','staff gave an vibe that started ',false
9397,'NN','vibe','vibe',1,'dobj','gave an unpleasant that started right ',false
9398,'WDT','that','that',1,'nsubj','an unpleasant vibe started right off ',false
9399,'VBD','start','started',1,'rcmod','unpleasant vibe that right off the ',false
9400,'RB','right','right',1,'dep','vibe that started off the bat ',false
9401,'IN','off','off',1,'prep','that started right the bat . ',false
9402,'DT','the','the',1,'det','started right off bat . ',false
9403,'NN','bat','bat',1,'pobj','right off the . ',false
9404,'.','.','.',0,'punct','off the bat ',false
9405,'DT','the','The',1,'det','one female receptionist ',false
9406,'CD','#crd#','one',1,'num','The female receptionist had ',false
9407,'JJ','female','female',1,'amod','The one receptionist had an ',false
9408,'NN','receptionist','receptionist',1,'nsubj','The one female had an attitude ',false
9409,'VBD','have','had',1,'ROOT','one female receptionist an attitude with ',false
9410,'DT','an','an',1,'det','female receptionist had attitude with me ',false
9411,'NN','attitude','attitude',1,'dobj','receptionist had an with me because ',false
9412,'IN','with','with',1,'prep','had an attitude me because she ',false
9413,'PRP','me','me',1,'pobj','an attitude with because she did ',false
9414,'IN','because','because',1,'mark','attitude with me she did nt ',false
9415,'PRP','she','she',1,'nsubj','with me because did nt explain ',false
9416,'VBD','do','did',1,'aux','me because she nt explain the ',false
9417,'RB','not','nt',1,'neg','because she did explain the room ',false
9418,'VB','explain','explain',1,'advcl','she did nt the room deposit ',false
9419,'DT','the','the',1,'det','did nt explain room deposit correctly ',false
9420,'NN','room','room',1,'nn','nt explain the deposit correctly to ',false
9421,'NN','deposit','deposit',1,'dobj','explain the room correctly to me ',false
9422,'RB','correctly','correctly',1,'advmod','the room deposit to me and ',false
9423,'IN','to','to',1,'dep','room deposit correctly me and when ',false
9424,'PRP','me','me',1,'pobj','deposit correctly to and when all ',false
9425,'CC','and','and',1,'cc','correctly to me when all I ',false
9426,'WRB','when','when',1,'advmod','to me and all I did ',false
9427,'DT','all','all',1,'dep','me and when I did in ',false
9428,'PRP','i','I',1,'nsubj','and when all did in return ',false
9429,'VBD','do','did',1,'conj','when all I in return was ',false
9430,'IN','in','in',1,'prep','all I did return was ask ',false
9431,'NN','return','return',1,'pobj','I did in was ask her ',false
9432,'VBD','be','was',1,'auxpass','did in return ask her to ',false
9433,'VB','ask','ask',1,'xcomp','in return was her to clarify ',false
9434,'PRP','her','her',1,'dobj','return was ask to clarify something ',false
9435,'TO','to','to',1,'aux','was ask her clarify something s ',false
9436,'VB','clarify','clarify',1,'xcomp','ask her to something s she ',false
9437,'NN','something','something',1,'dobj','her to clarify s she had ',false
9438,'POS','s','s',1,'possessive','to clarify something she had already ',false
9439,'PRP','she','she',1,'nsubj','clarify something s had already said ',false
9440,'VBD','have','had',1,'aux','something s she already said , ',false
9441,'RB','already','already',1,'advmod','s she had said , it ',false
9442,'VBN','say','said',1,'rcmod','she had already , it only ',false
9443,',',',',',',0,'punct','had already said it only seemed ',false
9444,'PRP','it','it',1,'nsubj','already said , only seemed to ',false
9445,'RB','only','only',1,'advmod','said , it seemed to upset ',false
9446,'VBD','seem','seemed',1,'ccomp',', it only to upset her ',false
9447,'TO','to','to',1,'aux','it only seemed upset her more ',false
9448,'VB','upset','upset',1,'xcomp','only seemed to her more . ',false
9449,'PRP','her','her',1,'dobj','seemed to upset more . ',false
9450,'RBR','more','more',1,'advmod','to upset her . ',false
9451,'.','.','.',0,'punct','upset her more ',false
10352,'JJ','good','Good',1,'amod','location , adequate ',false
10353,'NN','location','location',1,'nsubj','Good , adequate for ',false
10354,',',',',',',0,'punct','Good location adequate for our ',false
10355,'JJ','adequate','adequate',1,'amod','Good location , for our stay ',false
10356,'IN','for','for',1,'prep','location , adequate our stay , ',false
10357,'PRP$','our','our',1,'poss',', adequate for stay , Would ',false
10358,'NN','stay','stay',1,'pobj','adequate for our , Would stay ',false
10359,',',',',',',0,'punct','for our stay Would stay there ',false
10360,'MD','would','Would',1,'aux','our stay , stay there again ',false
10361,'VB','stay','stay',1,'ROOT','stay , Would there again if ',false
10362,'RB','there','there',1,'advmod',', Would stay again if the ',false
10363,'RB','again','again',1,'advmod','Would stay there if the price ',false
10364,'IN','if','if',1,'mark','stay there again the price was ',false
10365,'DT','the','the',1,'det','there again if price was right ',false
10366,'NN','price','price',1,'nsubj','again if the was right . ',false
10367,'VBD','be','was',1,'cop','if the price right . ',false
10368,'JJ','right','right',1,'advcl','the price was . ',false
10369,'.','.','.',0,'punct','price was right ',false
10370,'JJ','quiet','Quiet',1,'amod',', comfortable , ',false
10371,',',',',',',0,'punct','Quiet comfortable , clean ',false
10372,'JJ','comfortable','comfortable',1,'amod','Quiet , , clean , ',false
10373,',',',',',',0,'punct','Quiet , comfortable clean , GREAT ',false
10374,'JJ','clean','clean',1,'amod',', comfortable , , GREAT LOCATION ',false
10375,',',',',',',0,'punct','comfortable , clean GREAT LOCATION . ',false
10376,'NNP','great','GREAT',1,'nn',', clean , LOCATION . ',false
10377,'NNP','location','LOCATION',1,'ROOT','clean , GREAT . ',false
10378,'.','.','.',0,'punct',', GREAT LOCATION ',false
10379,'NNP','bar','Bar',1,'nn','fridge in room ',false
10380,'NN','fridge','fridge',1,'nsubj','Bar in room was ',false
10381,'IN','in','in',1,'prep','Bar fridge room was very ',false
10382,'NN','room','room',1,'pobj','Bar fridge in was very useful ',false
10383,'VBD','be','was',1,'cop','fridge in room very useful . ',false
10384,'RB','very','very',1,'advmod','in room was useful . ',false
10385,'JJ','useful','useful',1,'ROOT','room was very . ',false
10386,'.','.','.',0,'punct','was very useful ',false
10387,'NNS','room','Rooms',1,'nsubj','and furniture need ',false
10388,'CC','and','and',1,'cc','Rooms furniture need updating ',false
