@relation Ausstattung-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
6924,'IN','on','on',1,'prep','see the caked dust . ',false
6925,'NN','dust','dust',1,'pobj','the caked on . ',false
6926,'.','.','.',0,'punct','caked on dust ',false
6927,'PRP','it','It',1,'nsubj','does need updating ',false
6928,'VBZ','do','does',1,'aux','It need updating aesthetically ',false
6929,'VB','need','need',1,'ROOT','It does updating aesthetically . ',false
6930,'VBG','update','updating',1,'xcomp','It does need aesthetically . ',false
6931,'RB','aesthetically','aesthetically',1,'advmod','does need updating . ',false
6932,'.','.','.',0,'punct','need updating aesthetically ',false
7784,'JJ','good','Good',1,'ROOT','. ',false
7785,'.','.','.',0,'punct','Good ',false
7786,'DT','the','The',1,'det','housekeeper was very ',false
7787,'NN','housekeeper','housekeeper',1,'nsubj','The was very sweet ',false
7788,'VBD','be','was',1,'cop','The housekeeper very sweet and ',false
7789,'RB','very','very',1,'advmod','The housekeeper was sweet and she ',false
7790,'JJ','sweet','sweet',1,'ROOT','housekeeper was very and she did ',false
7791,'CC','and','and',1,'cc','was very sweet she did a ',false
7792,'PRP','she','she',1,'nsubj','very sweet and did a great ',false
7793,'VBD','do','did',1,'conj','sweet and she a great job ',false
7794,'DT','a','a',1,'det','and she did great job . ',false
7795,'JJ','great','great',1,'amod','she did a job . ',false
7796,'NN','job','job',1,'dobj','did a great . ',false
7797,'.','.','.',0,'punct','a great job ',false
7798,'EX','there','There',1,'expl','were some little ',false
7799,'VBD','be','were',1,'ROOT','There some little things ',false
7800,'DT','some','some',1,'det','There were little things like ',false
7801,'JJ','little','little',1,'amod','There were some things like broken ',false
7802,'NNS','thing','things',1,'nsubj','were some little like broken lights ',false
7803,'IN','like','like',1,'prep','some little things broken lights , ',false
7804,'VBN','break','broken',1,'amod','little things like lights , mildew ',false
7805,'NNS','light','lights',1,'pobj','things like broken , mildew and ',false
7806,',',',',',',0,'punct','like broken lights mildew and drippy ',false
7807,'JJ','mildew','mildew',1,'amod','broken lights , and drippy faucet ',false
7808,'CC','and','and',1,'cc','lights , mildew drippy faucet . ',false
7809,'JJ','drippy','drippy',1,'conj',', mildew and faucet . ',false
7810,'NN','faucet','faucet',1,'nsubj','mildew and drippy . ',false
7811,'.','.','.',0,'punct','and drippy faucet ',false
7812,'DT','the','The',1,'det','hotel needs a ',false
7813,'NN','hotel','hotel',1,'nsubj','The needs a bit ',false
7814,'VBZ','need','needs',1,'ROOT','The hotel a bit of ',false
7815,'DT','a','a',1,'det','The hotel needs bit of TLC ',false
7816,'NN','bit','bit',1,'dobj','hotel needs a of TLC . ',false
7817,'IN','of','of',1,'prep','needs a bit TLC . ',false
7818,'NNP','tlc','TLC',1,'pobj','a bit of . ',false
7819,'.','.','.',0,'punct','bit of TLC ',false
7820,'RB','otherwise','Otherwise',1,'advmod','a nice experience ',false
7821,'DT','a','a',1,'det','Otherwise nice experience . ',false
7822,'JJ','nice','nice',1,'amod','Otherwise a experience . ',false
7823,'NN','experience','experience',1,'ROOT','Otherwise a nice . ',false
7824,'.','.','.',0,'punct','a nice experience ',false
7825,'DT','the','The',1,'det','housekeeping staff were ',false
7826,'NN','housekeeping','housekeeping',1,'nn','The staff were very ',false
7827,'NN','staff','staff',1,'nsubj','The housekeeping were very friendly ',false
7828,'VBD','be','were',1,'cop','The housekeeping staff very friendly and ',false
7829,'RB','very','very',1,'advmod','housekeeping staff were friendly and they ',false
7830,'JJ','friendly','friendly',1,'ROOT','staff were very and they did ',false
7831,'CC','and','and',1,'cc','were very friendly they did a ',false
7832,'PRP','they','they',1,'nsubj','very friendly and did a great ',false
7833,'VBD','do','did',1,'conj','friendly and they a great job ',false
7834,'DT','a','a',1,'det','and they did great job ',false
7835,'JJ','great','great',1,'amod','they did a job ',false
7836,'NN','job','job',1,'dobj','did a great ',false
8264,'JJ','good','Good',1,'ROOT','. ',false
8265,'.','.','.',0,'punct','Good ',false
8266,'NNS','bed','Beds',1,'nsubj','are not real ',false
8267,'VBP','be','are',1,'cop','Beds not real . ',false
8268,'RB','not','not',1,'neg','Beds are real . ',false
8269,'JJ','real','real',1,'ROOT','Beds are not . ',false
8270,'.','.','.',0,'punct','are not real ',false
8760,'NNP','meh','Meh',1,'ROOT','. ',false
8761,'.','.','.',0,'punct','Meh ',false
8762,'PRP','it','It',1,'nsubj','s in a ',false
8763,'VBZ','s','s',1,'ROOT','It in a good ',false
8764,'IN','in','in',1,'prep','It s a good location ',false
8765,'DT','a','a',1,'det','It s in good location and ',false
8766,'JJ','good','good',1,'amod','s in a location and it ',false
8767,'NN','location','location',1,'pobj','in a good and it s ',false
8768,'CC','and','and',1,'cc','a good location it s clean ',false
8769,'PRP','it','it',1,'nsubj','good location and s clean . ',false
8770,'VBZ','s','s',1,'cop','location and it clean . ',false
8771,'JJ','clean','clean',1,'conj','and it s . ',false
8772,'.','.','.',0,'punct','it s clean ',false
8773,'PRP','it','It',1,'nsubjpass','s very dated ',false
8774,'VBZ','s','s',1,'auxpass','It very dated . ',false
8775,'RB','very','very',1,'advmod','It s dated . ',false
8776,'VBN','date','dated',1,'ROOT','It s very . ',false
8777,'.','.','.',0,'punct','s very dated ',false
8778,'DT','the','The',1,'det','TV did nt ',false
8779,'NN','tv','TV',1,'nsubj','The did nt work ',false
8780,'VBD','do','did',1,'aux','The TV nt work . ',false
8781,'RB','not','nt',1,'neg','The TV did work . ',false
8782,'VB','work','work',1,'ROOT','TV did nt . ',false
8783,'.','.','.',0,'punct','did nt work ',false
8784,'DT','the','The',1,'det','staff at reception ',false
8785,'NN','staff','staff',1,'nsubj','The at reception are ',false
8786,'IN','at','at',1,'prep','The staff reception are nt ',false
8787,'NN','reception','reception',1,'pobj','The staff at are nt warm ',false
8788,'VBP','be','are',1,'cop','staff at reception nt warm . ',false
8789,'RB','not','nt',1,'neg','at reception are warm . ',false
8790,'JJ','warm','warm',1,'ROOT','reception are nt . ',false
8791,'.','.','.',0,'punct','are nt warm ',false
8792,'PRP','i','I',1,'nsubj','only stay here ',false
8793,'RB','only','only',1,'advmod','I stay here if ',false
8794,'VBP','stay','stay',1,'ROOT','I only here if I ',false
8795,'RB','here','here',1,'advmod','I only stay if I absolutely ',false
8796,'IN','if','if',1,'mark','only stay here I absolutely have ',false
8797,'PRP','i','I',1,'nsubj','stay here if absolutely have to ',false
8798,'RB','absolutely','absolutely',1,'advmod','here if I have to . ',false
8799,'VBP','have','have',1,'advcl','if I absolutely to . ',false
8800,'TO','to','to',1,'dep','I absolutely have . ',false
8801,'.','.','.',0,'punct','absolutely have to ',false
8802,'PRP','we','We',1,'nsubjpass','were stranded with ',false
8803,'VBD','be','were',1,'auxpass','We stranded with the ',false
8804,'VBN','strand','stranded',1,'ROOT','We were with the storm ',false
8805,'IN','with','with',1,'prep','We were stranded the storm so ',false
8806,'DT','the','the',1,'det','were stranded with storm so we ',false
8807,'NN','storm','storm',1,'pobj','stranded with the so we booked ',false
8808,'RB','so','so',1,'advmod','with the storm we booked it ',false
8809,'PRP','we','we',1,'nsubj','the storm so booked it last ',false
8810,'VBD','book','booked',1,'ccomp','storm so we it last minute ',false
8811,'PRP','it','it',1,'dobj','so we booked last minute . ',false
8812,'JJ','last','last',1,'amod','we booked it minute . ',false
8813,'NN','minute','minute',1,'tmod','booked it last . ',false
8814,'.','.','.',0,'punct','it last minute ',false
9704,'NNP','rude','Rude',1,'nn','staff . ',false
9705,'NN','staff','staff',1,'ROOT','Rude . ',false
9706,'.','.','.',0,'punct','Rude staff ',false
9707,'DT','the','The',1,'det','staff gave an ',false
9708,'NN','staff','staff',1,'nsubj','The gave an unpleasant ',false
9709,'VBD','give','gave',1,'ROOT','The staff an unpleasant vibe ',false
9710,'DT','an','an',1,'det','The staff gave unpleasant vibe that ',false
9711,'JJ','unpleasant','unpleasant',1,'amod','staff gave an vibe that started ',false
9712,'NN','vibe','vibe',1,'dobj','gave an unpleasant that started right ',false
9713,'WDT','that','that',1,'nsubj','an unpleasant vibe started right off ',false
9714,'VBD','start','started',1,'rcmod','unpleasant vibe that right off the ',false
9715,'RB','right','right',1,'dep','vibe that started off the bat ',false
9716,'IN','off','off',1,'prep','that started right the bat . ',false
9717,'DT','the','the',1,'det','started right off bat . ',false
9718,'NN','bat','bat',1,'pobj','right off the . ',false
9719,'.','.','.',0,'punct','off the bat ',false
9720,'DT','the','The',1,'det','one female receptionist ',false
9721,'CD','#crd#','one',1,'num','The female receptionist had ',false
9722,'JJ','female','female',1,'amod','The one receptionist had an ',false
9723,'NN','receptionist','receptionist',1,'nsubj','The one female had an attitude ',false
9724,'VBD','have','had',1,'ROOT','one female receptionist an attitude with ',false
9725,'DT','an','an',1,'det','female receptionist had attitude with me ',false
9726,'NN','attitude','attitude',1,'dobj','receptionist had an with me because ',false
9727,'IN','with','with',1,'prep','had an attitude me because she ',false
9728,'PRP','me','me',1,'pobj','an attitude with because she did ',false
9729,'IN','because','because',1,'mark','attitude with me she did nt ',false
9730,'PRP','she','she',1,'nsubj','with me because did nt explain ',false
9731,'VBD','do','did',1,'aux','me because she nt explain the ',false
9732,'RB','not','nt',1,'neg','because she did explain the room ',false
9733,'VB','explain','explain',1,'advcl','she did nt the room deposit ',false
9734,'DT','the','the',1,'det','did nt explain room deposit correctly ',false
9735,'NN','room','room',1,'nn','nt explain the deposit correctly to ',false
9736,'NN','deposit','deposit',1,'dobj','explain the room correctly to me ',false
9737,'RB','correctly','correctly',1,'advmod','the room deposit to me and ',false
9738,'IN','to','to',1,'dep','room deposit correctly me and when ',false
9739,'PRP','me','me',1,'pobj','deposit correctly to and when all ',false
9740,'CC','and','and',1,'cc','correctly to me when all I ',false
9741,'WRB','when','when',1,'advmod','to me and all I did ',false
9742,'DT','all','all',1,'dep','me and when I did in ',false
9743,'PRP','i','I',1,'nsubj','and when all did in return ',false
9744,'VBD','do','did',1,'conj','when all I in return was ',false
9745,'IN','in','in',1,'prep','all I did return was ask ',false
9746,'NN','return','return',1,'pobj','I did in was ask her ',false
9747,'VBD','be','was',1,'auxpass','did in return ask her to ',false
9748,'VB','ask','ask',1,'xcomp','in return was her to clarify ',false
9749,'PRP','her','her',1,'dobj','return was ask to clarify something ',false
9750,'TO','to','to',1,'aux','was ask her clarify something s ',false
9751,'VB','clarify','clarify',1,'xcomp','ask her to something s she ',false
9752,'NN','something','something',1,'dobj','her to clarify s she had ',false
9753,'POS','s','s',1,'possessive','to clarify something she had already ',false
9754,'PRP','she','she',1,'nsubj','clarify something s had already said ',false
9755,'VBD','have','had',1,'aux','something s she already said , ',false
9756,'RB','already','already',1,'advmod','s she had said , it ',false
9757,'VBN','say','said',1,'rcmod','she had already , it only ',false
9758,',',',',',',0,'punct','had already said it only seemed ',false
9759,'PRP','it','it',1,'nsubj','already said , only seemed to ',false
9760,'RB','only','only',1,'advmod','said , it seemed to upset ',false
9761,'VBD','seem','seemed',1,'ccomp',', it only to upset her ',false
9762,'TO','to','to',1,'aux','it only seemed upset her more ',false
9763,'VB','upset','upset',1,'xcomp','only seemed to her more . ',false
9764,'PRP','her','her',1,'dobj','seemed to upset more . ',false
9765,'RBR','more','more',1,'advmod','to upset her . ',false
9766,'.','.','.',0,'punct','upset her more ',false
10592,'JJ','good','Good',1,'amod','location , adequate ',false
10593,'NN','location','location',1,'nsubj','Good , adequate for ',false
10594,',',',',',',0,'punct','Good location adequate for our ',false
10595,'JJ','adequate','adequate',1,'amod','Good location , for our stay ',false
10596,'IN','for','for',1,'prep','location , adequate our stay , ',false
10597,'PRP$','our','our',1,'poss',', adequate for stay , Would ',false
10598,'NN','stay','stay',1,'pobj','adequate for our , Would stay ',false
10599,',',',',',',0,'punct','for our stay Would stay there ',false
10600,'MD','would','Would',1,'aux','our stay , stay there again ',false
10601,'VB','stay','stay',1,'ROOT','stay , Would there again if ',false
10602,'RB','there','there',1,'advmod',', Would stay again if the ',false
10603,'RB','again','again',1,'advmod','Would stay there if the price ',false
10604,'IN','if','if',1,'mark','stay there again the price was ',false
10605,'DT','the','the',1,'det','there again if price was right ',false
10606,'NN','price','price',1,'nsubj','again if the was right . ',false
10607,'VBD','be','was',1,'cop','if the price right . ',false
10608,'JJ','right','right',1,'advcl','the price was . ',false
10609,'.','.','.',0,'punct','price was right ',false
10610,'JJ','quiet','Quiet',1,'amod',', comfortable , ',false
10611,',',',',',',0,'punct','Quiet comfortable , clean ',false
10612,'JJ','comfortable','comfortable',1,'amod','Quiet , , clean , ',false
10613,',',',',',',0,'punct','Quiet , comfortable clean , GREAT ',false
10614,'JJ','clean','clean',1,'amod',', comfortable , , GREAT LOCATION ',false
10615,',',',',',',0,'punct','comfortable , clean GREAT LOCATION . ',false
10616,'NNP','great','GREAT',1,'nn',', clean , LOCATION . ',false
10617,'NNP','location','LOCATION',1,'ROOT','clean , GREAT . ',false
10618,'.','.','.',0,'punct',', GREAT LOCATION ',false
10619,'NNP','bar','Bar',1,'nn','fridge in room ',false
10620,'NN','fridge','fridge',1,'nsubj','Bar in room was ',false
10621,'IN','in','in',1,'prep','Bar fridge room was very ',false
10622,'NN','room','room',1,'pobj','Bar fridge in was very useful ',false
10623,'VBD','be','was',1,'cop','fridge in room very useful . ',false
10624,'RB','very','very',1,'advmod','in room was useful . ',false
10625,'JJ','useful','useful',1,'ROOT','room was very . ',false
10626,'.','.','.',0,'punct','was very useful ',false
10627,'NNS','room','Rooms',1,'nsubj','and furniture need ',false
