@relation Preis-Leistungs-Verhltnis-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
7228,'NN','caked','caked',1,'dobj','actually see the on dust . ',false
7229,'IN','on','on',1,'prep','see the caked dust . ',false
7230,'NN','dust','dust',1,'pobj','the caked on . ',false
7231,'.','.','.',0,'punct','caked on dust ',false
7232,'PRP','it','It',1,'nsubj','does need updating ',false
7233,'VBZ','do','does',1,'aux','It need updating aesthetically ',false
7234,'VB','need','need',1,'ROOT','It does updating aesthetically . ',false
7235,'VBG','update','updating',1,'xcomp','It does need aesthetically . ',false
7236,'RB','aesthetically','aesthetically',1,'advmod','does need updating . ',false
7237,'.','.','.',0,'punct','need updating aesthetically ',false
8049,'JJ','good','Good',1,'ROOT','. ',false
8050,'.','.','.',0,'punct','Good ',false
8051,'DT','the','The',1,'det','housekeeper was very ',false
8052,'NN','housekeeper','housekeeper',1,'nsubj','The was very sweet ',false
8053,'VBD','be','was',1,'cop','The housekeeper very sweet and ',false
8054,'RB','very','very',1,'advmod','The housekeeper was sweet and she ',false
8055,'JJ','sweet','sweet',1,'ROOT','housekeeper was very and she did ',false
8056,'CC','and','and',1,'cc','was very sweet she did a ',false
8057,'PRP','she','she',1,'nsubj','very sweet and did a great ',false
8058,'VBD','do','did',1,'conj','sweet and she a great job ',false
8059,'DT','a','a',1,'det','and she did great job . ',false
8060,'JJ','great','great',1,'amod','she did a job . ',false
8061,'NN','job','job',1,'dobj','did a great . ',false
8062,'.','.','.',0,'punct','a great job ',false
8063,'EX','there','There',1,'expl','were some little ',false
8064,'VBD','be','were',1,'ROOT','There some little things ',false
8065,'DT','some','some',1,'det','There were little things like ',false
8066,'JJ','little','little',1,'amod','There were some things like broken ',false
8067,'NNS','thing','things',1,'nsubj','were some little like broken lights ',false
8068,'IN','like','like',1,'prep','some little things broken lights , ',false
8069,'VBN','break','broken',1,'amod','little things like lights , mildew ',false
8070,'NNS','light','lights',1,'pobj','things like broken , mildew and ',false
8071,',',',',',',0,'punct','like broken lights mildew and drippy ',false
8072,'JJ','mildew','mildew',1,'amod','broken lights , and drippy faucet ',false
8073,'CC','and','and',1,'cc','lights , mildew drippy faucet . ',false
8074,'JJ','drippy','drippy',1,'conj',', mildew and faucet . ',false
8075,'NN','faucet','faucet',1,'nsubj','mildew and drippy . ',false
8076,'.','.','.',0,'punct','and drippy faucet ',false
8077,'DT','the','The',1,'det','hotel needs a ',false
8078,'NN','hotel','hotel',1,'nsubj','The needs a bit ',false
8079,'VBZ','need','needs',1,'ROOT','The hotel a bit of ',false
8080,'DT','a','a',1,'det','The hotel needs bit of TLC ',false
8081,'NN','bit','bit',1,'dobj','hotel needs a of TLC . ',false
8082,'IN','of','of',1,'prep','needs a bit TLC . ',false
8083,'NNP','tlc','TLC',1,'pobj','a bit of . ',false
8084,'.','.','.',0,'punct','bit of TLC ',false
8085,'RB','otherwise','Otherwise',1,'advmod','a nice experience ',false
8086,'DT','a','a',1,'det','Otherwise nice experience . ',false
8087,'JJ','nice','nice',1,'amod','Otherwise a experience . ',false
8088,'NN','experience','experience',1,'ROOT','Otherwise a nice . ',false
8089,'.','.','.',0,'punct','a nice experience ',false
8090,'DT','the','The',1,'det','housekeeping staff were ',false
8091,'NN','housekeeping','housekeeping',1,'nn','The staff were very ',false
8092,'NN','staff','staff',1,'nsubj','The housekeeping were very friendly ',false
8093,'VBD','be','were',1,'cop','The housekeeping staff very friendly and ',false
8094,'RB','very','very',1,'advmod','housekeeping staff were friendly and they ',false
8095,'JJ','friendly','friendly',1,'ROOT','staff were very and they did ',false
8096,'CC','and','and',1,'cc','were very friendly they did a ',false
8097,'PRP','they','they',1,'nsubj','very friendly and did a great ',false
8098,'VBD','do','did',1,'conj','friendly and they a great job ',false
8099,'DT','a','a',1,'det','and they did great job ',false
8100,'JJ','great','great',1,'amod','they did a job ',false
8101,'NN','job','job',1,'dobj','did a great ',false
8299,'JJ','good','Good',1,'ROOT','. ',false
8300,'.','.','.',0,'punct','Good ',false
8301,'NNS','bed','Beds',1,'nsubj','are not real ',false
8302,'VBP','be','are',1,'cop','Beds not real . ',false
8303,'RB','not','not',1,'neg','Beds are real . ',false
8304,'JJ','real','real',1,'ROOT','Beds are not . ',false
8305,'.','.','.',0,'punct','are not real ',false
9035,'NNP','meh','Meh',1,'ROOT','. ',false
9036,'.','.','.',0,'punct','Meh ',false
9037,'PRP','it','It',1,'nsubj','s in a ',false
9038,'VBZ','s','s',1,'ROOT','It in a good ',false
9039,'IN','in','in',1,'prep','It s a good location ',false
9040,'DT','a','a',1,'det','It s in good location and ',false
9041,'JJ','good','good',1,'amod','s in a location and it ',false
9042,'NN','location','location',1,'pobj','in a good and it s ',false
9043,'CC','and','and',1,'cc','a good location it s clean ',false
9044,'PRP','it','it',1,'nsubj','good location and s clean . ',false
9045,'VBZ','s','s',1,'cop','location and it clean . ',false
9046,'JJ','clean','clean',1,'conj','and it s . ',false
9047,'.','.','.',0,'punct','it s clean ',false
9048,'PRP','it','It',1,'nsubjpass','s very dated ',false
9049,'VBZ','s','s',1,'auxpass','It very dated . ',false
9050,'RB','very','very',1,'advmod','It s dated . ',false
9051,'VBN','date','dated',1,'ROOT','It s very . ',false
9052,'.','.','.',0,'punct','s very dated ',false
9053,'DT','the','The',1,'det','TV did nt ',false
9054,'NN','tv','TV',1,'nsubj','The did nt work ',false
9055,'VBD','do','did',1,'aux','The TV nt work . ',false
9056,'RB','not','nt',1,'neg','The TV did work . ',false
9057,'VB','work','work',1,'ROOT','TV did nt . ',false
9058,'.','.','.',0,'punct','did nt work ',false
9059,'DT','the','The',1,'det','staff at reception ',false
9060,'NN','staff','staff',1,'nsubj','The at reception are ',false
9061,'IN','at','at',1,'prep','The staff reception are nt ',false
9062,'NN','reception','reception',1,'pobj','The staff at are nt warm ',false
9063,'VBP','be','are',1,'cop','staff at reception nt warm . ',false
9064,'RB','not','nt',1,'neg','at reception are warm . ',false
9065,'JJ','warm','warm',1,'ROOT','reception are nt . ',false
9066,'.','.','.',0,'punct','are nt warm ',false
9067,'PRP','i','I',1,'nsubj','only stay here ',false
9068,'RB','only','only',1,'advmod','I stay here if ',false
9069,'VBP','stay','stay',1,'ROOT','I only here if I ',false
9070,'RB','here','here',1,'advmod','I only stay if I absolutely ',false
9071,'IN','if','if',1,'mark','only stay here I absolutely have ',false
9072,'PRP','i','I',1,'nsubj','stay here if absolutely have to ',false
9073,'RB','absolutely','absolutely',1,'advmod','here if I have to . ',false
9074,'VBP','have','have',1,'advcl','if I absolutely to . ',false
9075,'TO','to','to',1,'dep','I absolutely have . ',false
9076,'.','.','.',0,'punct','absolutely have to ',false
9077,'PRP','we','We',1,'nsubjpass','were stranded with ',false
9078,'VBD','be','were',1,'auxpass','We stranded with the ',false
9079,'VBN','strand','stranded',1,'ROOT','We were with the storm ',false
9080,'IN','with','with',1,'prep','We were stranded the storm so ',false
9081,'DT','the','the',1,'det','were stranded with storm so we ',false
9082,'NN','storm','storm',1,'pobj','stranded with the so we booked ',false
9083,'RB','so','so',1,'advmod','with the storm we booked it ',false
9084,'PRP','we','we',1,'nsubj','the storm so booked it last ',false
9085,'VBD','book','booked',1,'ccomp','storm so we it last minute ',false
9086,'PRP','it','it',1,'dobj','so we booked last minute . ',false
9087,'JJ','last','last',1,'amod','we booked it minute . ',false
9088,'NN','minute','minute',1,'tmod','booked it last . ',false
9089,'.','.','.',0,'punct','it last minute ',false
10019,'NNP','rude','Rude',1,'nn','staff . ',false
10020,'NN','staff','staff',1,'ROOT','Rude . ',false
10021,'.','.','.',0,'punct','Rude staff ',false
10022,'DT','the','The',1,'det','staff gave an ',false
10023,'NN','staff','staff',1,'nsubj','The gave an unpleasant ',false
10024,'VBD','give','gave',1,'ROOT','The staff an unpleasant vibe ',false
10025,'DT','an','an',1,'det','The staff gave unpleasant vibe that ',false
10026,'JJ','unpleasant','unpleasant',1,'amod','staff gave an vibe that started ',false
10027,'NN','vibe','vibe',1,'dobj','gave an unpleasant that started right ',false
10028,'WDT','that','that',1,'nsubj','an unpleasant vibe started right off ',false
10029,'VBD','start','started',1,'rcmod','unpleasant vibe that right off the ',false
10030,'RB','right','right',1,'dep','vibe that started off the bat ',false
10031,'IN','off','off',1,'prep','that started right the bat . ',false
10032,'DT','the','the',1,'det','started right off bat . ',false
10033,'NN','bat','bat',1,'pobj','right off the . ',false
10034,'.','.','.',0,'punct','off the bat ',false
10035,'DT','the','The',1,'det','one female receptionist ',false
10036,'CD','#crd#','one',1,'num','The female receptionist had ',false
10037,'JJ','female','female',1,'amod','The one receptionist had an ',false
10038,'NN','receptionist','receptionist',1,'nsubj','The one female had an attitude ',false
10039,'VBD','have','had',1,'ROOT','one female receptionist an attitude with ',false
10040,'DT','an','an',1,'det','female receptionist had attitude with me ',false
10041,'NN','attitude','attitude',1,'dobj','receptionist had an with me because ',false
10042,'IN','with','with',1,'prep','had an attitude me because she ',false
10043,'PRP','me','me',1,'pobj','an attitude with because she did ',false
10044,'IN','because','because',1,'mark','attitude with me she did nt ',false
10045,'PRP','she','she',1,'nsubj','with me because did nt explain ',false
10046,'VBD','do','did',1,'aux','me because she nt explain the ',false
10047,'RB','not','nt',1,'neg','because she did explain the room ',false
10048,'VB','explain','explain',1,'advcl','she did nt the room deposit ',false
10049,'DT','the','the',1,'det','did nt explain room deposit correctly ',false
10050,'NN','room','room',1,'nn','nt explain the deposit correctly to ',false
10051,'NN','deposit','deposit',1,'dobj','explain the room correctly to me ',false
10052,'RB','correctly','correctly',1,'advmod','the room deposit to me and ',false
10053,'IN','to','to',1,'dep','room deposit correctly me and when ',false
10054,'PRP','me','me',1,'pobj','deposit correctly to and when all ',false
10055,'CC','and','and',1,'cc','correctly to me when all I ',false
10056,'WRB','when','when',1,'advmod','to me and all I did ',false
10057,'DT','all','all',1,'dep','me and when I did in ',false
10058,'PRP','i','I',1,'nsubj','and when all did in return ',false
10059,'VBD','do','did',1,'conj','when all I in return was ',false
10060,'IN','in','in',1,'prep','all I did return was ask ',false
10061,'NN','return','return',1,'pobj','I did in was ask her ',false
10062,'VBD','be','was',1,'auxpass','did in return ask her to ',false
10063,'VB','ask','ask',1,'xcomp','in return was her to clarify ',false
10064,'PRP','her','her',1,'dobj','return was ask to clarify something ',false
10065,'TO','to','to',1,'aux','was ask her clarify something s ',false
10066,'VB','clarify','clarify',1,'xcomp','ask her to something s she ',false
10067,'NN','something','something',1,'dobj','her to clarify s she had ',false
10068,'POS','s','s',1,'possessive','to clarify something she had already ',false
10069,'PRP','she','she',1,'nsubj','clarify something s had already said ',false
10070,'VBD','have','had',1,'aux','something s she already said , ',false
10071,'RB','already','already',1,'advmod','s she had said , it ',false
10072,'VBN','say','said',1,'rcmod','she had already , it only ',false
10073,',',',',',',0,'punct','had already said it only seemed ',false
10074,'PRP','it','it',1,'nsubj','already said , only seemed to ',false
10075,'RB','only','only',1,'advmod','said , it seemed to upset ',false
10076,'VBD','seem','seemed',1,'ccomp',', it only to upset her ',false
10077,'TO','to','to',1,'aux','it only seemed upset her more ',false
10078,'VB','upset','upset',1,'xcomp','only seemed to her more . ',false
10079,'PRP','her','her',1,'dobj','seemed to upset more . ',false
10080,'RBR','more','more',1,'advmod','to upset her . ',false
10081,'.','.','.',0,'punct','upset her more ',false
10832,'JJ','good','Good',1,'amod','location , adequate ',false
10833,'NN','location','location',1,'nsubj','Good , adequate for ',false
10834,',',',',',',0,'punct','Good location adequate for our ',false
10835,'JJ','adequate','adequate',1,'amod','Good location , for our stay ',false
10836,'IN','for','for',1,'prep','location , adequate our stay , ',false
10837,'PRP$','our','our',1,'poss',', adequate for stay , Would ',false
10838,'NN','stay','stay',1,'pobj','adequate for our , Would stay ',false
10839,',',',',',',0,'punct','for our stay Would stay there ',false
10840,'MD','would','Would',1,'aux','our stay , stay there again ',false
10841,'VB','stay','stay',1,'ROOT','stay , Would there again if ',false
10842,'RB','there','there',1,'advmod',', Would stay again if the ',false
10843,'RB','again','again',1,'advmod','Would stay there if the price ',false
10844,'IN','if','if',1,'mark','stay there again the price was ',false
10845,'DT','the','the',1,'det','there again if price was right ',false
10846,'NN','price','price',1,'nsubj','again if the was right . ',false
10847,'VBD','be','was',1,'cop','if the price right . ',false
10848,'JJ','right','right',1,'advcl','the price was . ',false
10849,'.','.','.',0,'punct','price was right ',false
10850,'JJ','quiet','Quiet',1,'amod',', comfortable , ',false
10851,',',',',',',0,'punct','Quiet comfortable , clean ',false
10852,'JJ','comfortable','comfortable',1,'amod','Quiet , , clean , ',false
10853,',',',',',',0,'punct','Quiet , comfortable clean , GREAT ',false
10854,'JJ','clean','clean',1,'amod',', comfortable , , GREAT LOCATION ',false
10855,',',',',',',0,'punct','comfortable , clean GREAT LOCATION . ',false
10856,'NNP','great','GREAT',1,'nn',', clean , LOCATION . ',false
10857,'NNP','location','LOCATION',1,'ROOT','clean , GREAT . ',false
10858,'.','.','.',0,'punct',', GREAT LOCATION ',false
10859,'NNP','bar','Bar',1,'nn','fridge in room ',false
10860,'NN','fridge','fridge',1,'nsubj','Bar in room was ',false
10861,'IN','in','in',1,'prep','Bar fridge room was very ',false
10862,'NN','room','room',1,'pobj','Bar fridge in was very useful ',false
10863,'VBD','be','was',1,'cop','fridge in room very useful . ',false
10864,'RB','very','very',1,'advmod','in room was useful . ',false
10865,'JJ','useful','useful',1,'ROOT','room was very . ',false
