@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
153,'pleasant ','wait time reception long . water pool cold ','','','',0.65,0,0,0,0,0,0,0.0,6.2
154,'good location ','good location , walk distance old city , downtown river .. subway station close .. room large , towel bedding clean ','. hotel need face lift , furniture , door bathtub date clean .. safe fridge room , slipper , nothing extra , price include breakfast parking , add price room overprice .. ','','',0.37142857142857144,0,0,0,0,0,0,0.601593625498008,6.7
155,'stay great overall city beautiful see ','i able request late check without issue ','tv room work ','','',0.12352941176470589,0,0,0,0,0,0,1.903225806451613,7.5
156,'good ','location amenity around ','. room hotel fixture furniture wear . need change small moisture room ','','',0.65,0,0,0,0,0,0,0.2857142857142857,7.1
157,'comfortable room pleasant experience ','perfect location heart village 0 minuet old montreal ','fridge room ','','',0.16,0,0,0,0,0,0,3.5454545454545454,8.3
158,'nice enough hotel poor customer service ','location hotel good ','. issue hot water water shower several hour #crd# morning . i fitness room need shower . i tell issue someone would get back - #crd# ever . end i take cold  bath  sink . issue happen , customer service poor - even mention i check ','','',0.13636363636363635,0,0,0,0,0,0,0.09210526315789473,6.7
159,'pleasant ','location . view ','. sketchy electrical outlet , mini fridge , understaffed front desk long wait . inconsistent pricing answer inquire stay another night ','','',0.65,0,0,0,0,0,0,0.08982035928143713,6.2
160,'pleasant ','location excellent , nekt lively street metro hub . bed excellent ','room much bad lobby , restaurant etc. really need total renewal . ','','',0.65,0,0,0,0,0,0,1.0,6.2
161,'s good ','location great bathroom need upgrade reno area furniture seem 0s ','. light work face cloth free breakfast price weekend $ 0 night price abd get nothing plus pay parking .. price weekend drop 0 % ','','',0.2,0,0,0,0,0,0,0.5355191256830601,6.7
162,'great city location make accessible ','location excellent hotel clean & staff congenial ','i pay $ 0 !! #crd# night average room ','','',0.11612903225806452,0,0,0,0,0,0,0.9821428571428571,7.9
163,'good ','good location f1 race ','. quite large homeless population area . ','','',0.65,0,0,0,0,0,0,0.6382978723404256,7.9
164,', ok ','location nice ','need change room wasn , good mold around bottom tile melled like pot room ','','',0.0,0,0,0,0,0,0,0.23008849557522124,7.5
165,'i would stay , i would ensure mgmt . follow concern i address . ','location great . lobby nice clean , staff helpful .. sort ','furniture fall apart dresser drawer break ( 0 ) , bathroom ceiling mold , drape dirty stained , i inform staff situation specially broken furniture , seem interested follow , note condition . i would pursue mgmt . base staff s level concern i assume would matter . ','','',-0.013114754098360656,0,0,0,0,0,0,0.18407960199004975,6.7
166,'good ','location hotel , great bed . near center montreal metro station ','breakfast : quite expensive quality . plenty restaurant neighborhood serve good breakfast . ','','',0.65,0,0,0,0,0,0,0.6825396825396826,7.5
167,'pleasant ','old hotel , facility reflect ','','','',0.65,0,0,0,0,0,0,0.0,6.2
168,'great location great value ! ','view amazing bed comfortable ! ','music loud across street weekend end 0 pm . . e noise wake us 0 day row 0 0 complain time nothing fix . ','','',0.16842105263157894,0,0,0,0,0,0,0.29381443298969073,8.3
169,'reasonably price hotel great location . update could great . would stay . ','staff friendly helpful , easy check . site underground cover parking / access plus downtown . hotel location beat price , s close berri - uqam metro , food court building grocery store . also real close village , ste denis street interest within walk distance . ','furniture room little run , bathroom could good scrubbing , nothing horrific . . none smoking hotel guest smoke room , smell come vent last night stay . quick call frontdesk apologetic say would look . ','','',0.07636363636363637,0,0,0,0,0,0,1.1545454545454545,7.9
170,'good  transparent  customer service ','location comfort ','. i reserve king bed w city view . say upgrade business level . city view next elevator . felt like i amusement park 0 day - sound elevator go . ','','',0.184,0,0,0,0,0,0,0.08974358974358974,7.1
171,'pleasant ','bathroom fan loud , bathroom picture website show ','','','',0.65,0,0,0,0,0,0,0.0,6.2
172,'pleasant ','location us terrific . hotel get bit dated , still quite okay ','i disappoint fridge room . ','','',0.65,0,0,0,0,0,0,1.2982456140350878,6.9
173,'good ','good location ','vehicle could fit underground parking create bit chaos beginning . try find spot close enough get vehicle . part rather inconcvenient . weather good get back forth vehicle locate place okay . bit concerned leave vehicle unattended parking lot take chance . ','','',0.65,0,0,0,0,0,0,0.03926701570680628,7.5
174,'good ','location , space room , comfy bed ','. terrible noise plumbing adjacent room -- high whining , vibrate sound . also bathroom take shower . noise adjacent room plumbing wake us 0 pm 0 . 0 floor . i feel must sort fix . ','','',0.37142857142857144,0,0,0,0,0,0,0.12302839116719243,8.3
175,'could well . ','location , park right next door $ 0 . ','parking ticket work try leave . stain / melt area carpet , dresser fall apart , plug fall right outlet , lock hinge door break ( fall ) , pillow flat & enough #crd# people ( 0 ) . i book queen room us & guest & ended get king bed , go see i pay . ','','',0.0625,0,0,0,0,0,0,0.1178082191780822,6.2
176,'okay ','location ','staff rude ','','',0.0,0,0,0,0,0,0,0.47368421052631576,5.8
177,'okay ','location - close metro station village district e - cheap ','check time - slow slow slow . 0 min wait time . single staff member seem determined stretch process customer long could . - wear old looking . available power outlet near bed #crd# set near coffee machine work electric actually crumble back wall . bed furnishing filthy dirt stain though sheet immaculate . bathtub take 0 min drain short shower . single shampoo bottle 0 use replace previous guest leave . . whole hotel tired dated . glad o need stay #crd# night convenience location . ','','',0.0,0,0,0,0,0,0,0.10263522884882108,5.8
178,'enjoyable time roll punch . good friend meet visit . ','staff nice . front desk welcome clean staff courteous . fire alarm incident upon arrival nice woman housekeep make sure i leave floor follow procedure exit . exit premise . service . ','room bit tired . i stay hotel previously room bright date . . bathroom mold ceiling bath enclosure . dresser old ensure clothes ok , put plastic liner protect clothing touch wood . . bed sheet good quality concern bed bug . ','','',0.06206896551724138,0,0,0,0,0,0,0.7225130890052356,5.8
179,'pleasant , utilization hotel great location . ','bar / lounge except attach restaurant , limit hour . . concierge great . ','','','',0.15,0,0,0,0,0,0,0.0,7.5
180,'pleasant ','room standard nice view downtown . staff friendly available help need ','room appear fully clean upon #ord# access . bathroom look little date damage water . gym equipment minimal #crd# machine whole facility . parking charge credit card without explain would happen , also charge  long distance  call local food place . bad place overall stay , expect little base price . ','','',0.65,0,0,0,0,0,0,0.23125,6.2
181,'overall pleasant ','view incredible !! bed comfortable room size decent . price match star rating ','big con pool hour . website indicate 0 noon 0 pm 0 pm ( subject change ) see , decide call make sure correct hour receptionist agree . arrive night , see pool longer open morning . know prior book probably stay really look forward morning swim . . think pet friendly hotel great dog owner , carpeting , i think appropriate flooring , slight dog scent allergy act little . assume limit clientel discourage non pet owner whoever bring pet along , book . overly disgusting mean cleaning well . also bathroom wall kind gross garbage sink , look like someone sick leave dry souvenir . . omer service overly friendly check - bad . ','','',0.37142857142857144,0,0,0,0,0,0,0.10671573137074516,6.2
182,'nice hotel , perfect location , metro station around corner , super close grocery shopping ','unfortunately , get room beside elevator loud ! could fall asleep #ord# night due noise . awake due noise elevator operate beside us . lesson learn - next time ask room far away elevator ','','','',0.12115384615384615,0,0,0,0,0,0,0.0,8.3
183,'good deal get great price like #crd# #crd# dollar canadian night . ','fancy hi class hotel let everything go dustin exchange cheap price . worth money cause well locate , large bed nice tv recommend get great price . ','fancy hotel let everything go gutter exchange chepear price . ','','',0.12692307692307694,0,0,0,0,0,0,2.449438202247191,7.1
184,'pleasant ','expensive parking include room price ','','','',0.65,0,0,0,0,0,0,0.0,6.2
185,'good ','bed comfy breakfast delicious ','pool noisy . staff front desk friendly . ','','',0.65,0,0,0,0,0,0,0.7288135593220338,7.1
186,'still like hotel stay ','location view room great ','. many thing room plug . alarm clock , lamp , room need tlc hard good look wear . ','','',0.055999999999999994,0,0,0,0,0,0,0.32558139534883723,6.2
187,'stay #crd# night , could deal discomfort . good 0 night , . ','friendly staff , great central location . ','overprice breakfast , cold pool towel pool , cold room . advertize parking breakfast include charge extra . ','','',0.023880597014925373,0,0,0,0,0,0,0.26666666666666666,7.9
188,'pleasant ','clean comfortable bed good housekeeping ','old furniture , tear wallpaper many thing nice , time good spring cleaning . ','','',0.65,0,0,0,0,0,0,0.5212765957446809,6.2
189,'okay ','location ','request extra bed #crd# contact us let us know possible go check say anything still charge us extra person sleep ground ','','',0.0,0,0,0,0,0,0,0.05555555555555555,5.8
190,'good ','could extend stay even i want pay tell i could day . bit disappointment nothing major ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
191,'ok ','garage . brass . decor ','electrical outlet nt work . extra chair room sit . shower head deliver needle hot death . ','','',0.0,0,0,0,0,0,0,0.18181818181818182,6.7
192,'pleasant ','need apdeting carpet hotel frecuente studendents use hotel party i call front desk complain respond complaint patty 0 ','0 nit nitght party floor #crd# ','','',0.65,0,0,0,0,0,0,2.893939393939394,6.2
193,'bad ','good location , professional employee room clean , need change furniture bc old , look good , old carpet , plug wall work , heat control break , room cold .. ','room clean enough , old carpet furniture , fix plug ','','',-0.13999999999999999,0,0,0,0,0,0,3.1641791044776117,6.2
194,'great spot . ok room ','great location . great spot metro ','. start show age . need little freshing ','','',0.1,0,0,0,0,0,0,0.7547169811320755,7.9
195,'good ','bed really comfy ','','','',0.65,0,0,0,0,0,0,0.0,7.5
196,'good ','stay #crd# night . perfect location across park airport shuttle stop , great view room , sauna , pool simple gym available free charge . hotel obviously remember good time , everything functional , clean overall great value money pay ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
197,'good ','i leave take away food receptionist take i leave .. know , even try find .. say .. ','','','',0.65,0,0,0,0,0,0,0.0,7.1
198,'good ','verry clean ','','','',0.37142857142857144,0,0,0,0,0,0,0.0,8.3
199,'pleasant ','bar permanently close pool close construction ','fact everything advertise open . ','','',0.65,0,0,0,0,0,0,1.4489795918367347,6.7
200,'good stay ','location excellent , close central train station , lively spot right big central square city , room high side hotel , noise problem ( ask quiet room ) . facility , though bathroom layout little odd , bed comfortable . room hot , aircon seem work well , hard say hot room would without . ','#crd# occasion staff reception little rude mostly helpful . ','','',0.26,0,0,0,0,0,0,4.626506024096385,8.8
201,'good stay excellent location , however excellent value money . ','great location , clean room , cozy bed , nice view , good wifi , nice staff . ','ler room expect . efrigerator ( mini bar ) room . ing water heater ( tea heater ) . ty deposit box room work . . y window outside building . ting roof terrace could free guest hotel . bathroom curtain without door practical , stem go room . marble floor really cold , floor heating . glass door bath small , therefor water splash bathroom floor . ','','',0.2046511627906977,0,0,0,0,0,0,0.12629757785467127,7.5
202,'good location . ','view window amazing . ','fridge room , small room , small pillow :( quilt . front door hotel close night comfortable 0 star hotel . ','','',0.26,0,0,0,0,0,0,0.2215568862275449,7.1
