@relation Komfort-positive

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
6684,'VBZ','do','does',1,'aux','It need updating aesthetically ',false
6685,'VB','need','need',1,'ROOT','It does updating aesthetically . ',false
6686,'VBG','update','updating',1,'xcomp','It does need aesthetically . ',false
6687,'RB','aesthetically','aesthetically',1,'advmod','does need updating . ',false
6688,'.','.','.',0,'punct','need updating aesthetically ',false
7572,'JJ','good','Good',1,'ROOT','. ',false
7573,'.','.','.',0,'punct','Good ',false
7574,'DT','the','The',1,'det','housekeeper was very ',false
7575,'NN','housekeeper','housekeeper',1,'nsubj','The was very sweet ',false
7576,'VBD','be','was',1,'cop','The housekeeper very sweet and ',false
7577,'RB','very','very',1,'advmod','The housekeeper was sweet and she ',false
7578,'JJ','sweet','sweet',1,'ROOT','housekeeper was very and she did ',false
7579,'CC','and','and',1,'cc','was very sweet she did a ',false
7580,'PRP','she','she',1,'nsubj','very sweet and did a great ',false
7581,'VBD','do','did',1,'conj','sweet and she a great job ',false
7582,'DT','a','a',1,'det','and she did great job . ',false
7583,'JJ','great','great',1,'amod','she did a job . ',false
7584,'NN','job','job',1,'dobj','did a great . ',false
7585,'.','.','.',0,'punct','a great job ',false
7586,'EX','there','There',1,'expl','were some little ',false
7587,'VBD','be','were',1,'ROOT','There some little things ',false
7588,'DT','some','some',1,'det','There were little things like ',false
7589,'JJ','little','little',1,'amod','There were some things like broken ',false
7590,'NNS','thing','things',1,'nsubj','were some little like broken lights ',false
7591,'IN','like','like',1,'prep','some little things broken lights , ',false
7592,'VBN','break','broken',1,'amod','little things like lights , mildew ',false
7593,'NNS','light','lights',1,'pobj','things like broken , mildew and ',false
7594,',',',',',',0,'punct','like broken lights mildew and drippy ',false
7595,'JJ','mildew','mildew',1,'amod','broken lights , and drippy faucet ',false
7596,'CC','and','and',1,'cc','lights , mildew drippy faucet . ',false
7597,'JJ','drippy','drippy',1,'conj',', mildew and faucet . ',false
7598,'NN','faucet','faucet',1,'nsubj','mildew and drippy . ',false
7599,'.','.','.',0,'punct','and drippy faucet ',false
7600,'DT','the','The',1,'det','hotel needs a ',false
7601,'NN','hotel','hotel',1,'nsubj','The needs a bit ',false
7602,'VBZ','need','needs',1,'ROOT','The hotel a bit of ',false
7603,'DT','a','a',1,'det','The hotel needs bit of TLC ',false
7604,'NN','bit','bit',1,'dobj','hotel needs a of TLC . ',false
7605,'IN','of','of',1,'prep','needs a bit TLC . ',false
7606,'NNP','tlc','TLC',1,'pobj','a bit of . ',false
7607,'.','.','.',0,'punct','bit of TLC ',false
7608,'RB','otherwise','Otherwise',1,'advmod','a nice experience ',false
7609,'DT','a','a',1,'det','Otherwise nice experience . ',false
7610,'JJ','nice','nice',1,'amod','Otherwise a experience . ',false
7611,'NN','experience','experience',1,'ROOT','Otherwise a nice . ',false
7612,'.','.','.',0,'punct','a nice experience ',false
7613,'DT','the','The',1,'det','housekeeping staff were ',false
7614,'NN','housekeeping','housekeeping',1,'nn','The staff were very ',false
7615,'NN','staff','staff',1,'nsubj','The housekeeping were very friendly ',false
7616,'VBD','be','were',1,'cop','The housekeeping staff very friendly and ',false
7617,'RB','very','very',1,'advmod','housekeeping staff were friendly and they ',false
7618,'JJ','friendly','friendly',1,'ROOT','staff were very and they did ',false
7619,'CC','and','and',1,'cc','were very friendly they did a ',false
7620,'PRP','they','they',1,'nsubj','very friendly and did a great ',false
7621,'VBD','do','did',1,'conj','friendly and they a great job ',false
7622,'DT','a','a',1,'det','and they did great job ',false
7623,'JJ','great','great',1,'amod','they did a job ',false
7624,'NN','job','job',1,'dobj','did a great ',false
8236,'JJ','good','Good',1,'ROOT','. ',false
8237,'.','.','.',0,'punct','Good ',false
8238,'NNS','bed','Beds',1,'nsubj','are not real ',false
8239,'VBP','be','are',1,'cop','Beds not real . ',false
8240,'RB','not','not',1,'neg','Beds are real . ',false
8241,'JJ','real','real',1,'ROOT','Beds are not . ',false
8242,'.','.','.',0,'punct','are not real ',false
8540,'NNP','meh','Meh',1,'ROOT','. ',false
8541,'.','.','.',0,'punct','Meh ',false
8542,'PRP','it','It',1,'nsubj','s in a ',false
8543,'VBZ','s','s',1,'ROOT','It in a good ',false
8544,'IN','in','in',1,'prep','It s a good location ',false
8545,'DT','a','a',1,'det','It s in good location and ',false
8546,'JJ','good','good',1,'amod','s in a location and it ',false
8547,'NN','location','location',1,'pobj','in a good and it s ',false
8548,'CC','and','and',1,'cc','a good location it s clean ',false
8549,'PRP','it','it',1,'nsubj','good location and s clean . ',false
8550,'VBZ','s','s',1,'cop','location and it clean . ',false
8551,'JJ','clean','clean',1,'conj','and it s . ',false
8552,'.','.','.',0,'punct','it s clean ',false
8553,'PRP','it','It',1,'nsubjpass','s very dated ',false
8554,'VBZ','s','s',1,'auxpass','It very dated . ',false
8555,'RB','very','very',1,'advmod','It s dated . ',false
8556,'VBN','date','dated',1,'ROOT','It s very . ',false
8557,'.','.','.',0,'punct','s very dated ',false
8558,'DT','the','The',1,'det','TV did nt ',false
8559,'NN','tv','TV',1,'nsubj','The did nt work ',false
8560,'VBD','do','did',1,'aux','The TV nt work . ',false
8561,'RB','not','nt',1,'neg','The TV did work . ',false
8562,'VB','work','work',1,'ROOT','TV did nt . ',false
8563,'.','.','.',0,'punct','did nt work ',false
8564,'DT','the','The',1,'det','staff at reception ',false
8565,'NN','staff','staff',1,'nsubj','The at reception are ',false
8566,'IN','at','at',1,'prep','The staff reception are nt ',false
8567,'NN','reception','reception',1,'pobj','The staff at are nt warm ',false
8568,'VBP','be','are',1,'cop','staff at reception nt warm . ',false
8569,'RB','not','nt',1,'neg','at reception are warm . ',false
8570,'JJ','warm','warm',1,'ROOT','reception are nt . ',false
8571,'.','.','.',0,'punct','are nt warm ',false
8572,'PRP','i','I',1,'nsubj','only stay here ',false
8573,'RB','only','only',1,'advmod','I stay here if ',false
8574,'VBP','stay','stay',1,'ROOT','I only here if I ',false
8575,'RB','here','here',1,'advmod','I only stay if I absolutely ',false
8576,'IN','if','if',1,'mark','only stay here I absolutely have ',false
8577,'PRP','i','I',1,'nsubj','stay here if absolutely have to ',false
8578,'RB','absolutely','absolutely',1,'advmod','here if I have to . ',false
8579,'VBP','have','have',1,'advcl','if I absolutely to . ',false
8580,'TO','to','to',1,'dep','I absolutely have . ',false
8581,'.','.','.',0,'punct','absolutely have to ',false
8582,'PRP','we','We',1,'nsubjpass','were stranded with ',false
8583,'VBD','be','were',1,'auxpass','We stranded with the ',false
8584,'VBN','strand','stranded',1,'ROOT','We were with the storm ',false
8585,'IN','with','with',1,'prep','We were stranded the storm so ',false
8586,'DT','the','the',1,'det','were stranded with storm so we ',false
8587,'NN','storm','storm',1,'pobj','stranded with the so we booked ',false
8588,'RB','so','so',1,'advmod','with the storm we booked it ',false
8589,'PRP','we','we',1,'nsubj','the storm so booked it last ',false
8590,'VBD','book','booked',1,'ccomp','storm so we it last minute ',false
8591,'PRP','it','it',1,'dobj','so we booked last minute . ',false
8592,'JJ','last','last',1,'amod','we booked it minute . ',false
8593,'NN','minute','minute',1,'tmod','booked it last . ',false
8594,'.','.','.',0,'punct','it last minute ',false
9452,'NNP','rude','Rude',1,'nn','staff . ',false
9453,'NN','staff','staff',1,'ROOT','Rude . ',false
9454,'.','.','.',0,'punct','Rude staff ',false
9455,'DT','the','The',1,'det','staff gave an ',false
9456,'NN','staff','staff',1,'nsubj','The gave an unpleasant ',false
9457,'VBD','give','gave',1,'ROOT','The staff an unpleasant vibe ',false
9458,'DT','an','an',1,'det','The staff gave unpleasant vibe that ',false
9459,'JJ','unpleasant','unpleasant',1,'amod','staff gave an vibe that started ',false
9460,'NN','vibe','vibe',1,'dobj','gave an unpleasant that started right ',false
9461,'WDT','that','that',1,'nsubj','an unpleasant vibe started right off ',false
9462,'VBD','start','started',1,'rcmod','unpleasant vibe that right off the ',false
9463,'RB','right','right',1,'dep','vibe that started off the bat ',false
9464,'IN','off','off',1,'prep','that started right the bat . ',false
9465,'DT','the','the',1,'det','started right off bat . ',false
9466,'NN','bat','bat',1,'pobj','right off the . ',false
9467,'.','.','.',0,'punct','off the bat ',false
9468,'DT','the','The',1,'det','one female receptionist ',false
9469,'CD','#crd#','one',1,'num','The female receptionist had ',false
9470,'JJ','female','female',1,'amod','The one receptionist had an ',false
9471,'NN','receptionist','receptionist',1,'nsubj','The one female had an attitude ',false
9472,'VBD','have','had',1,'ROOT','one female receptionist an attitude with ',false
9473,'DT','an','an',1,'det','female receptionist had attitude with me ',false
9474,'NN','attitude','attitude',1,'dobj','receptionist had an with me because ',false
9475,'IN','with','with',1,'prep','had an attitude me because she ',false
9476,'PRP','me','me',1,'pobj','an attitude with because she did ',false
9477,'IN','because','because',1,'mark','attitude with me she did nt ',false
9478,'PRP','she','she',1,'nsubj','with me because did nt explain ',false
9479,'VBD','do','did',1,'aux','me because she nt explain the ',false
9480,'RB','not','nt',1,'neg','because she did explain the room ',false
9481,'VB','explain','explain',1,'advcl','she did nt the room deposit ',false
9482,'DT','the','the',1,'det','did nt explain room deposit correctly ',false
9483,'NN','room','room',1,'nn','nt explain the deposit correctly to ',false
9484,'NN','deposit','deposit',1,'dobj','explain the room correctly to me ',false
9485,'RB','correctly','correctly',1,'advmod','the room deposit to me and ',false
9486,'IN','to','to',1,'dep','room deposit correctly me and when ',false
9487,'PRP','me','me',1,'pobj','deposit correctly to and when all ',false
9488,'CC','and','and',1,'cc','correctly to me when all I ',false
9489,'WRB','when','when',1,'advmod','to me and all I did ',false
9490,'DT','all','all',1,'dep','me and when I did in ',false
9491,'PRP','i','I',1,'nsubj','and when all did in return ',false
9492,'VBD','do','did',1,'conj','when all I in return was ',false
9493,'IN','in','in',1,'prep','all I did return was ask ',false
9494,'NN','return','return',1,'pobj','I did in was ask her ',false
9495,'VBD','be','was',1,'auxpass','did in return ask her to ',false
9496,'VB','ask','ask',1,'xcomp','in return was her to clarify ',false
9497,'PRP','her','her',1,'dobj','return was ask to clarify something ',false
9498,'TO','to','to',1,'aux','was ask her clarify something s ',false
9499,'VB','clarify','clarify',1,'xcomp','ask her to something s she ',false
9500,'NN','something','something',1,'dobj','her to clarify s she had ',false
9501,'POS','s','s',1,'possessive','to clarify something she had already ',false
9502,'PRP','she','she',1,'nsubj','clarify something s had already said ',false
9503,'VBD','have','had',1,'aux','something s she already said , ',false
9504,'RB','already','already',1,'advmod','s she had said , it ',false
9505,'VBN','say','said',1,'rcmod','she had already , it only ',false
9506,',',',',',',0,'punct','had already said it only seemed ',false
9507,'PRP','it','it',1,'nsubj','already said , only seemed to ',false
9508,'RB','only','only',1,'advmod','said , it seemed to upset ',false
9509,'VBD','seem','seemed',1,'ccomp',', it only to upset her ',false
9510,'TO','to','to',1,'aux','it only seemed upset her more ',false
9511,'VB','upset','upset',1,'xcomp','only seemed to her more . ',false
9512,'PRP','her','her',1,'dobj','seemed to upset more . ',false
9513,'RBR','more','more',1,'advmod','to upset her . ',false
9514,'.','.','.',0,'punct','upset her more ',false
10400,'JJ','good','Good',1,'amod','location , adequate ',false
10401,'NN','location','location',1,'nsubj','Good , adequate for ',false
10402,',',',',',',0,'punct','Good location adequate for our ',false
10403,'JJ','adequate','adequate',1,'amod','Good location , for our stay ',false
10404,'IN','for','for',1,'prep','location , adequate our stay , ',false
10405,'PRP$','our','our',1,'poss',', adequate for stay , Would ',false
10406,'NN','stay','stay',1,'pobj','adequate for our , Would stay ',false
10407,',',',',',',0,'punct','for our stay Would stay there ',false
10408,'MD','would','Would',1,'aux','our stay , stay there again ',false
10409,'VB','stay','stay',1,'ROOT','stay , Would there again if ',false
10410,'RB','there','there',1,'advmod',', Would stay again if the ',false
10411,'RB','again','again',1,'advmod','Would stay there if the price ',false
10412,'IN','if','if',1,'mark','stay there again the price was ',false
10413,'DT','the','the',1,'det','there again if price was right ',false
10414,'NN','price','price',1,'nsubj','again if the was right . ',false
10415,'VBD','be','was',1,'cop','if the price right . ',false
10416,'JJ','right','right',1,'advcl','the price was . ',false
10417,'.','.','.',0,'punct','price was right ',false
10418,'JJ','quiet','Quiet',1,'amod',', comfortable , ',false
10419,',',',',',',0,'punct','Quiet comfortable , clean ',false
10420,'JJ','comfortable','comfortable',1,'amod','Quiet , , clean , ',false
10421,',',',',',',0,'punct','Quiet , comfortable clean , GREAT ',false
10422,'JJ','clean','clean',1,'amod',', comfortable , , GREAT LOCATION ',false
10423,',',',',',',0,'punct','comfortable , clean GREAT LOCATION . ',false
10424,'NNP','great','GREAT',1,'nn',', clean , LOCATION . ',false
10425,'NNP','location','LOCATION',1,'ROOT','clean , GREAT . ',false
10426,'.','.','.',0,'punct',', GREAT LOCATION ',false
10427,'NNP','bar','Bar',1,'nn','fridge in room ',false
10428,'NN','fridge','fridge',1,'nsubj','Bar in room was ',false
10429,'IN','in','in',1,'prep','Bar fridge room was very ',false
10430,'NN','room','room',1,'pobj','Bar fridge in was very useful ',false
10431,'VBD','be','was',1,'cop','fridge in room very useful . ',false
10432,'RB','very','very',1,'advmod','in room was useful . ',false
10433,'JJ','useful','useful',1,'ROOT','room was very . ',false
10434,'.','.','.',0,'punct','was very useful ',false
10435,'NNS','room','Rooms',1,'nsubj','and furniture need ',false
10436,'CC','and','and',1,'cc','Rooms furniture need updating ',false
