@relation WLAN-negative

@attribute id numeric
@attribute pos string
@attribute lemma string
@attribute surfaceform string
@attribute hasUppercase numeric
@attribute dependency string
@attribute neighbortokens string
@attribute aspecttype {true, false}

@data
7289,'NN','caked','caked',1,'dobj','actually see the on dust . ',false
7290,'IN','on','on',1,'prep','see the caked dust . ',false
7291,'NN','dust','dust',1,'pobj','the caked on . ',false
7292,'.','.','.',0,'punct','caked on dust ',false
7293,'PRP','it','It',1,'nsubj','does need updating ',false
7294,'VBZ','do','does',1,'aux','It need updating aesthetically ',false
7295,'VB','need','need',1,'ROOT','It does updating aesthetically . ',false
7296,'VBG','update','updating',1,'xcomp','It does need aesthetically . ',false
7297,'RB','aesthetically','aesthetically',1,'advmod','does need updating . ',false
7298,'.','.','.',0,'punct','need updating aesthetically ',false
8102,'JJ','good','Good',1,'ROOT','. ',false
8103,'.','.','.',0,'punct','Good ',false
8104,'DT','the','The',1,'det','housekeeper was very ',false
8105,'NN','housekeeper','housekeeper',1,'nsubj','The was very sweet ',false
8106,'VBD','be','was',1,'cop','The housekeeper very sweet and ',false
8107,'RB','very','very',1,'advmod','The housekeeper was sweet and she ',false
8108,'JJ','sweet','sweet',1,'ROOT','housekeeper was very and she did ',false
8109,'CC','and','and',1,'cc','was very sweet she did a ',false
8110,'PRP','she','she',1,'nsubj','very sweet and did a great ',false
8111,'VBD','do','did',1,'conj','sweet and she a great job ',false
8112,'DT','a','a',1,'det','and she did great job . ',false
8113,'JJ','great','great',1,'amod','she did a job . ',false
8114,'NN','job','job',1,'dobj','did a great . ',false
8115,'.','.','.',0,'punct','a great job ',false
8116,'EX','there','There',1,'expl','were some little ',false
8117,'VBD','be','were',1,'ROOT','There some little things ',false
8118,'DT','some','some',1,'det','There were little things like ',false
8119,'JJ','little','little',1,'amod','There were some things like broken ',false
8120,'NNS','thing','things',1,'nsubj','were some little like broken lights ',false
8121,'IN','like','like',1,'prep','some little things broken lights , ',false
8122,'VBN','break','broken',1,'amod','little things like lights , mildew ',false
8123,'NNS','light','lights',1,'pobj','things like broken , mildew and ',false
8124,',',',',',',0,'punct','like broken lights mildew and drippy ',false
8125,'JJ','mildew','mildew',1,'amod','broken lights , and drippy faucet ',false
8126,'CC','and','and',1,'cc','lights , mildew drippy faucet . ',false
8127,'JJ','drippy','drippy',1,'conj',', mildew and faucet . ',false
8128,'NN','faucet','faucet',1,'nsubj','mildew and drippy . ',false
8129,'.','.','.',0,'punct','and drippy faucet ',false
8130,'DT','the','The',1,'det','hotel needs a ',false
8131,'NN','hotel','hotel',1,'nsubj','The needs a bit ',false
8132,'VBZ','need','needs',1,'ROOT','The hotel a bit of ',false
8133,'DT','a','a',1,'det','The hotel needs bit of TLC ',false
8134,'NN','bit','bit',1,'dobj','hotel needs a of TLC . ',false
8135,'IN','of','of',1,'prep','needs a bit TLC . ',false
8136,'NNP','tlc','TLC',1,'pobj','a bit of . ',false
8137,'.','.','.',0,'punct','bit of TLC ',false
8138,'RB','otherwise','Otherwise',1,'advmod','a nice experience ',false
8139,'DT','a','a',1,'det','Otherwise nice experience . ',false
8140,'JJ','nice','nice',1,'amod','Otherwise a experience . ',false
8141,'NN','experience','experience',1,'ROOT','Otherwise a nice . ',false
8142,'.','.','.',0,'punct','a nice experience ',false
8143,'DT','the','The',1,'det','housekeeping staff were ',false
8144,'NN','housekeeping','housekeeping',1,'nn','The staff were very ',false
8145,'NN','staff','staff',1,'nsubj','The housekeeping were very friendly ',false
8146,'VBD','be','were',1,'cop','The housekeeping staff very friendly and ',false
8147,'RB','very','very',1,'advmod','housekeeping staff were friendly and they ',false
8148,'JJ','friendly','friendly',1,'ROOT','staff were very and they did ',false
8149,'CC','and','and',1,'cc','were very friendly they did a ',false
8150,'PRP','they','they',1,'nsubj','very friendly and did a great ',false
8151,'VBD','do','did',1,'conj','friendly and they a great job ',false
8152,'DT','a','a',1,'det','and they did great job ',false
8153,'JJ','great','great',1,'amod','they did a job ',false
8154,'NN','job','job',1,'dobj','did a great ',false
8306,'JJ','good','Good',1,'ROOT','. ',false
8307,'.','.','.',0,'punct','Good ',false
8308,'NNS','bed','Beds',1,'nsubj','are not real ',false
8309,'VBP','be','are',1,'cop','Beds not real . ',false
8310,'RB','not','not',1,'neg','Beds are real . ',false
8311,'JJ','real','real',1,'ROOT','Beds are not . ',false
8312,'.','.','.',0,'punct','are not real ',false
9090,'NNP','meh','Meh',1,'ROOT','. ',false
9091,'.','.','.',0,'punct','Meh ',false
9092,'PRP','it','It',1,'nsubj','s in a ',false
9093,'VBZ','s','s',1,'ROOT','It in a good ',false
9094,'IN','in','in',1,'prep','It s a good location ',false
9095,'DT','a','a',1,'det','It s in good location and ',false
9096,'JJ','good','good',1,'amod','s in a location and it ',false
9097,'NN','location','location',1,'pobj','in a good and it s ',false
9098,'CC','and','and',1,'cc','a good location it s clean ',false
9099,'PRP','it','it',1,'nsubj','good location and s clean . ',false
9100,'VBZ','s','s',1,'cop','location and it clean . ',false
9101,'JJ','clean','clean',1,'conj','and it s . ',false
9102,'.','.','.',0,'punct','it s clean ',false
9103,'PRP','it','It',1,'nsubjpass','s very dated ',false
9104,'VBZ','s','s',1,'auxpass','It very dated . ',false
9105,'RB','very','very',1,'advmod','It s dated . ',false
9106,'VBN','date','dated',1,'ROOT','It s very . ',false
9107,'.','.','.',0,'punct','s very dated ',false
9108,'DT','the','The',1,'det','TV did nt ',false
9109,'NN','tv','TV',1,'nsubj','The did nt work ',false
9110,'VBD','do','did',1,'aux','The TV nt work . ',false
9111,'RB','not','nt',1,'neg','The TV did work . ',false
9112,'VB','work','work',1,'ROOT','TV did nt . ',false
9113,'.','.','.',0,'punct','did nt work ',false
9114,'DT','the','The',1,'det','staff at reception ',false
9115,'NN','staff','staff',1,'nsubj','The at reception are ',false
9116,'IN','at','at',1,'prep','The staff reception are nt ',false
9117,'NN','reception','reception',1,'pobj','The staff at are nt warm ',false
9118,'VBP','be','are',1,'cop','staff at reception nt warm . ',false
9119,'RB','not','nt',1,'neg','at reception are warm . ',false
9120,'JJ','warm','warm',1,'ROOT','reception are nt . ',false
9121,'.','.','.',0,'punct','are nt warm ',false
9122,'PRP','i','I',1,'nsubj','only stay here ',false
9123,'RB','only','only',1,'advmod','I stay here if ',false
9124,'VBP','stay','stay',1,'ROOT','I only here if I ',false
9125,'RB','here','here',1,'advmod','I only stay if I absolutely ',false
9126,'IN','if','if',1,'mark','only stay here I absolutely have ',false
9127,'PRP','i','I',1,'nsubj','stay here if absolutely have to ',false
9128,'RB','absolutely','absolutely',1,'advmod','here if I have to . ',false
9129,'VBP','have','have',1,'advcl','if I absolutely to . ',false
9130,'TO','to','to',1,'dep','I absolutely have . ',false
9131,'.','.','.',0,'punct','absolutely have to ',false
9132,'PRP','we','We',1,'nsubjpass','were stranded with ',false
9133,'VBD','be','were',1,'auxpass','We stranded with the ',false
9134,'VBN','strand','stranded',1,'ROOT','We were with the storm ',false
9135,'IN','with','with',1,'prep','We were stranded the storm so ',false
9136,'DT','the','the',1,'det','were stranded with storm so we ',false
9137,'NN','storm','storm',1,'pobj','stranded with the so we booked ',false
9138,'RB','so','so',1,'advmod','with the storm we booked it ',false
9139,'PRP','we','we',1,'nsubj','the storm so booked it last ',false
9140,'VBD','book','booked',1,'ccomp','storm so we it last minute ',false
9141,'PRP','it','it',1,'dobj','so we booked last minute . ',false
9142,'JJ','last','last',1,'amod','we booked it minute . ',false
9143,'NN','minute','minute',1,'tmod','booked it last . ',false
9144,'.','.','.',0,'punct','it last minute ',false
10082,'NNP','rude','Rude',1,'nn','staff . ',false
10083,'NN','staff','staff',1,'ROOT','Rude . ',false
10084,'.','.','.',0,'punct','Rude staff ',false
10085,'DT','the','The',1,'det','staff gave an ',false
10086,'NN','staff','staff',1,'nsubj','The gave an unpleasant ',false
10087,'VBD','give','gave',1,'ROOT','The staff an unpleasant vibe ',false
10088,'DT','an','an',1,'det','The staff gave unpleasant vibe that ',false
10089,'JJ','unpleasant','unpleasant',1,'amod','staff gave an vibe that started ',false
10090,'NN','vibe','vibe',1,'dobj','gave an unpleasant that started right ',false
10091,'WDT','that','that',1,'nsubj','an unpleasant vibe started right off ',false
10092,'VBD','start','started',1,'rcmod','unpleasant vibe that right off the ',false
10093,'RB','right','right',1,'dep','vibe that started off the bat ',false
10094,'IN','off','off',1,'prep','that started right the bat . ',false
10095,'DT','the','the',1,'det','started right off bat . ',false
10096,'NN','bat','bat',1,'pobj','right off the . ',false
10097,'.','.','.',0,'punct','off the bat ',false
10098,'DT','the','The',1,'det','one female receptionist ',false
10099,'CD','#crd#','one',1,'num','The female receptionist had ',false
10100,'JJ','female','female',1,'amod','The one receptionist had an ',false
10101,'NN','receptionist','receptionist',1,'nsubj','The one female had an attitude ',false
10102,'VBD','have','had',1,'ROOT','one female receptionist an attitude with ',false
10103,'DT','an','an',1,'det','female receptionist had attitude with me ',false
10104,'NN','attitude','attitude',1,'dobj','receptionist had an with me because ',false
10105,'IN','with','with',1,'prep','had an attitude me because she ',false
10106,'PRP','me','me',1,'pobj','an attitude with because she did ',false
10107,'IN','because','because',1,'mark','attitude with me she did nt ',false
10108,'PRP','she','she',1,'nsubj','with me because did nt explain ',false
10109,'VBD','do','did',1,'aux','me because she nt explain the ',false
10110,'RB','not','nt',1,'neg','because she did explain the room ',false
10111,'VB','explain','explain',1,'advcl','she did nt the room deposit ',false
10112,'DT','the','the',1,'det','did nt explain room deposit correctly ',false
10113,'NN','room','room',1,'nn','nt explain the deposit correctly to ',false
10114,'NN','deposit','deposit',1,'dobj','explain the room correctly to me ',false
10115,'RB','correctly','correctly',1,'advmod','the room deposit to me and ',false
10116,'IN','to','to',1,'dep','room deposit correctly me and when ',false
10117,'PRP','me','me',1,'pobj','deposit correctly to and when all ',false
10118,'CC','and','and',1,'cc','correctly to me when all I ',false
10119,'WRB','when','when',1,'advmod','to me and all I did ',false
10120,'DT','all','all',1,'dep','me and when I did in ',false
10121,'PRP','i','I',1,'nsubj','and when all did in return ',false
10122,'VBD','do','did',1,'conj','when all I in return was ',false
10123,'IN','in','in',1,'prep','all I did return was ask ',false
10124,'NN','return','return',1,'pobj','I did in was ask her ',false
10125,'VBD','be','was',1,'auxpass','did in return ask her to ',false
10126,'VB','ask','ask',1,'xcomp','in return was her to clarify ',false
10127,'PRP','her','her',1,'dobj','return was ask to clarify something ',false
10128,'TO','to','to',1,'aux','was ask her clarify something s ',false
10129,'VB','clarify','clarify',1,'xcomp','ask her to something s she ',false
10130,'NN','something','something',1,'dobj','her to clarify s she had ',false
10131,'POS','s','s',1,'possessive','to clarify something she had already ',false
10132,'PRP','she','she',1,'nsubj','clarify something s had already said ',false
10133,'VBD','have','had',1,'aux','something s she already said , ',false
10134,'RB','already','already',1,'advmod','s she had said , it ',false
10135,'VBN','say','said',1,'rcmod','she had already , it only ',false
10136,',',',',',',0,'punct','had already said it only seemed ',false
10137,'PRP','it','it',1,'nsubj','already said , only seemed to ',false
10138,'RB','only','only',1,'advmod','said , it seemed to upset ',false
10139,'VBD','seem','seemed',1,'ccomp',', it only to upset her ',false
10140,'TO','to','to',1,'aux','it only seemed upset her more ',false
10141,'VB','upset','upset',1,'xcomp','only seemed to her more . ',false
10142,'PRP','her','her',1,'dobj','seemed to upset more . ',false
10143,'RBR','more','more',1,'advmod','to upset her . ',false
10144,'.','.','.',0,'punct','upset her more ',false
10880,'JJ','good','Good',1,'amod','location , adequate ',false
10881,'NN','location','location',1,'nsubj','Good , adequate for ',false
10882,',',',',',',0,'punct','Good location adequate for our ',false
10883,'JJ','adequate','adequate',1,'amod','Good location , for our stay ',false
10884,'IN','for','for',1,'prep','location , adequate our stay , ',false
10885,'PRP$','our','our',1,'poss',', adequate for stay , Would ',false
10886,'NN','stay','stay',1,'pobj','adequate for our , Would stay ',false
10887,',',',',',',0,'punct','for our stay Would stay there ',false
10888,'MD','would','Would',1,'aux','our stay , stay there again ',false
10889,'VB','stay','stay',1,'ROOT','stay , Would there again if ',false
10890,'RB','there','there',1,'advmod',', Would stay again if the ',false
10891,'RB','again','again',1,'advmod','Would stay there if the price ',false
10892,'IN','if','if',1,'mark','stay there again the price was ',false
10893,'DT','the','the',1,'det','there again if price was right ',false
10894,'NN','price','price',1,'nsubj','again if the was right . ',false
10895,'VBD','be','was',1,'cop','if the price right . ',false
10896,'JJ','right','right',1,'advcl','the price was . ',false
10897,'.','.','.',0,'punct','price was right ',false
10898,'JJ','quiet','Quiet',1,'amod',', comfortable , ',false
10899,',',',',',',0,'punct','Quiet comfortable , clean ',false
10900,'JJ','comfortable','comfortable',1,'amod','Quiet , , clean , ',false
10901,',',',',',',0,'punct','Quiet , comfortable clean , GREAT ',false
10902,'JJ','clean','clean',1,'amod',', comfortable , , GREAT LOCATION ',false
10903,',',',',',',0,'punct','comfortable , clean GREAT LOCATION . ',false
10904,'NNP','great','GREAT',1,'nn',', clean , LOCATION . ',false
10905,'NNP','location','LOCATION',1,'ROOT','clean , GREAT . ',false
10906,'.','.','.',0,'punct',', GREAT LOCATION ',false
10907,'NNP','bar','Bar',1,'nn','fridge in room ',false
10908,'NN','fridge','fridge',1,'nsubj','Bar in room was ',false
10909,'IN','in','in',1,'prep','Bar fridge room was very ',false
10910,'NN','room','room',1,'pobj','Bar fridge in was very useful ',false
10911,'VBD','be','was',1,'cop','fridge in room very useful . ',false
10912,'RB','very','very',1,'advmod','in room was useful . ',false
10913,'JJ','useful','useful',1,'ROOT','room was very . ',false
