@relation Lage

@attribute id numeric
@attribute words string
@attribute lemmas string
@attribute pos string
@attribute bigrams string
@attribute tagwordset1 string
@attribute tagwordset2 string
@attribute tagwordset3 string
@attribute tagwordset4 string
@attribute tagwordset5 string
@attribute tagwordset6 string
@attribute tagwordset7 string
@attribute tagwordset8 string
@attribute aspecttype {true, false}

@data
1310,'go recommend friends ','go recommend friend ','VB VB NNS ','_go_back _recommend_to _friends_. ',0,0,0,0,0,0,0,0,false
1311,'rooms were roomy ','room be roomy ','NNS VBD NN ','_rooms_were _were_roomy _roomy_. ',0,0,0,0,0,0,0,0,false
1312,'location was excellent ','location be excellent ','NN VBD JJ ','_location_was _was_excellent _excellent_. ',0,0,0,0,0,0,0,0,true
1313,'was clean staff were awesome ','be clean staff be awesome ','VBD JJ NN VBD JJ ','_was_clean _clean_and _staff_were _were_awesome _awesome_. ',0,0,0,0,0,0,0,0,false
1314,'air ducts need cleaning ','air duct need clean ','NN NNS VBP VBG ','_air_ducts _ducts_need _need_cleaning _cleaning_. ',0,0,0,0,0,0,0,0,false
1315,'came smelled mould ','come smell mould ','VBD VBD NN ','_came_on _smelled_mould _mould_. ',0,0,0,0,0,0,0,0,false
1316,'pool hours were limited odd ','pool hour be limited odd ','NN NNS VBD JJ JJ ','_pool_hours _hours_were _were_limited _limited_and _odd_. ',0,0,0,0,0,0,0,0,false
1356,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
1357,'location ','location ','NN ','',0,0,0,0,0,0,0,0,false
1374,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
1375,'nice city ','nice city ','NNP NN ','_nice_in _city_. ',0,0,0,0,0,0,0,0,true
1376,'room has fridge ','room have fridge ','NNP VBZ NN ','_room_has _has_no ',0,0,0,0,0,0,0,0,false
1402,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
1403,'good location ','good location ','JJ NN ','_good_location _location_. ',0,0,0,0,0,0,0,0,true
1404,'lots elevators worked ','lot elevator work ','NNS NNS VBD ','_lots_of _elevators_that _worked_rapidly ',0,0,0,0,0,0,0,0,false
1405,'old building ','old building ','JJ NN ','_old_building _building_. ',0,0,0,0,0,0,0,0,false
1406,'lot amenities ','lot amenity ','NN NNS ','_lot_of _amenities_. ',0,0,0,0,0,0,0,0,false
1444,'home ','home ','NN ','_home_. ',0,0,0,0,0,0,0,0,false
1445,'ideal location hotel heart downtown montreal ','ideal location hotel heart downtown montreal ','JJ NN NN NN NN NNP ','_ideal_location _location_of _hotel_at _heart_of _downtown_montreal _montreal_. ',0,0,0,0,0,0,0,0,true
1446,'friendly helpful staff ','friendly helpful staff ','JJ JJ NN ','_friendly_and _helpful_staff _staff_. ',0,0,0,0,0,0,0,0,false
1447,'trustworthy housekeeping ','trustworthy housekeeping ','JJ NN ','_trustworthy_housekeeping _housekeeping_. ',0,0,0,0,0,0,0,0,false
1448,'wide selection places hotel metro stations taxi shopping malls restaurants pharmacies ','wide selection place hotel metro station taxi shopping mall restaurant pharmacy ','JJ NN NNS NN NN NNS NN NN NNS NNS NNS ','_wide_selection _selection_of _places_close _hotel_( _metro_stations _stations_, _taxi_, _shopping_malls _malls_, _restaurants_, _pharmacies_, ',0,0,0,0,0,0,0,0,true
1449,'many homeless people hotel ','many homeless people hotel ','JJ JJ NNS NN ','_many_homeless _homeless_people _people_near _hotel_. ',0,0,0,0,0,0,0,0,false
1486,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
1487,'good location ','good location ','JJ NN ','_good_location _location_. ',0,0,0,0,0,0,0,0,true
1488,'design is old need change lift car park ','design be old need change lift car park ','NN VBZ JJ VBP NN NN VB NN ','_design_is _is_quite _old_and _need_change _change_lift _lift_to _car_park ',0,0,0,0,0,0,0,0,false
1518,'hotel was convenient airport shuttle subway ','hotel be convenient airport shuttle subway ','NN VBD JJ NN NN NN ','_hotel_was _was_convenient _convenient_to _airport_shuttle _shuttle_and _subway_. ',0,0,0,0,0,0,0,0,true
1519,'bed was comfy ','bed be comfy ','NN VBD JJ ','_bed_was _was_comfy _comfy_. ',0,0,0,0,0,0,0,0,false
1520,'coffee machine did work ','coffee machine do work ','NN NN VBD VB ','_coffee_machine _machine_did _did_nt _work_. ',0,0,0,0,0,0,0,0,false
1521,'was strange smell room ','be strange smell room ','VBD JJ NN NN ','_was_a _strange_smell _smell_in _room_. ',0,0,0,0,0,0,0,0,false
1522,'room hotel was little tired tatty ','room hotel be little tired tatty ','NN NN VBD JJ JJ JJ ','_room_and _hotel_was _was_a _little_tired _tired_and _tatty_. ',0,0,0,0,0,0,0,0,false
1523,'staff was friendly ','staff be friendly ','NN VBD JJ ','_staff_was _was_friendly _friendly_. ',0,0,0,0,0,0,0,0,false
1524,'others made effort be friendly helpful ','other make effort be friendly helpful ','NNS VBD NN VB JJ JJ ','_others_made _made_no _effort_to _be_friendly _friendly_or _helpful_. ',0,0,0,0,0,0,0,0,false
1566,'bad ','bad ','JJ ','_bad_. ',0,0,0,0,0,0,0,0,false
1567,'location comfort ','location comfort ','NNP NN ','_location_, _comfort_. ',0,0,0,0,0,0,0,0,false
1568,'payment process ','payment process ','NN NN ','_payment_process ',0,0,0,0,0,0,0,0,false
1590,'nice hotel recommend ','nice hotel recommend ','JJ NN VB ','_nice_hotel _hotel_, _recommend_. ',0,0,0,0,0,0,0,0,false
1591,'staff sammy checkin helpful providing room nice view ','staff sammy checkin helpful provide room nice view ','NNP NNP NN JJ VBG NN JJ NN ','_staff_( _sammy_, _checkin_) _helpful_in _providing_a _room_with _nice_view _view_! ',0,0,0,0,0,0,0,0,true
1592,'bad signage directions parking garage hotel food court ect ','bad signage direction parking garage hotel food court ect ','JJ NN NNS NN NN NN NN NN NN ','_bad_signage _signage_for _directions_from _parking_garage _garage_to _hotel_through _food_court _court_, _ect_. ',0,0,0,0,0,0,0,0,false
1616,'good ','good ','JJ ','_good_. ',0,0,0,0,0,0,0,0,false
1617,'location is great ','location be great ','NN VBZ JJ ','_location_is _is_great _great_. ',0,0,0,0,0,0,0,0,true
1618,'old hotel old equipments old bathroom old carpets ','old hotel old equipments old bathroom old carpets ','NNP NNP NNP NNP NNP NNP NNP NNP ','_old_hotel _hotel_with _old_equipments _equipments_: _old_bathroom _bathroom_, _old_carpets _carpets_.. ',0,0,0,0,0,0,0,0,false
1619,'needs urgent remodeling ','need urgent remodeling ','NNS NNP NNP ','_needs_urgent _urgent_remodeling ',0,0,0,0,0,0,0,0,false
1652,'breakfast needs improvement ','breakfast need improvement ','NNP VBZ NN ','_breakfast_needs _needs_improvement _improvement_. ',0,0,0,0,0,0,0,0,false
1653,'proximity everything montreal ','proximity everything montreal ','NN NN NNP ','_proximity_to _everything_in _montreal_. ',0,0,0,0,0,0,0,0,true
1654,'location ','location ','NN ','_location_. ',0,0,0,0,0,0,0,0,false
1655,'breakfast bit expensive ','breakfast bit expensive ','VB NN JJ ','_breakfast_a _bit_expensive _expensive_. ',0,0,0,0,0,0,0,0,false
1656,'was cold ','be cold ','VBD JJ ','_was_cold _cold_. ',0,0,0,0,0,0,0,0,false
1657,'spresso ','spresso ','NN ','',0,0,0,0,0,0,0,0,false
1702,'good hotel nice practical location ','good hotel nice practical location ','JJ NN JJ JJ NN ','_good_hotel _hotel_, _nice_practical _practical_location _location_. ',0,0,0,0,0,0,0,0,true
1703,'good location check was was able get room expected general stay was pleasant ','good location check be be able get room expect general stay be pleasant ','JJ NN NN VBD VBD JJ VB NN VBN JJ NN VBD JJ ','_good_location _location_, _check_- _was_fast _was_able _able_to _get_my _room_earlier _expected_, _general_the _stay_was _was_pleasant _pleasant_. ',0,0,0,0,0,0,0,0,true
1704,'s connected shopping mall metro system do have go get ','s connect shopping mall metro system do have go get ','VBZ VBN NN NN NN NN VBP VB VB VB ','_s_also _connected_to _shopping_mall _mall_and _metro_system _system_, _do_nt _have_to _go_outside _get_to ',0,0,0,0,0,0,0,0,true
1705,'was first stay hotel m sure be last ','be #ord# stay hotel be sure be last ','VBD JJ NN NN VBP JJ VB JJ ','_was_nt _first_stay _stay_in _hotel_and _m_sure _sure_it _be_my _last_. ',0,0,0,0,0,0,0,0,false
1706,'big space door let sound light was annoying trying sleep ','big space door let sound light be annoying try sleep ','JJ NN NN VB NN NN VBD JJ VBG VB ','_big_space _space_under _door_let _let_the _sound_and _light_in _was_mildly _annoying_while _trying_to _sleep_. ',0,0,0,0,0,0,0,0,false
1707,'ve reduced score facilities hotel follows archaic offensive practice putting bible case new testament room ','have reduce score facility hotel follow archaic offensive practice put bible case new testament room ','VBP VBN NN NNPS NN VBZ NN JJ NN VBG NNP NN NNP NNP NN ','_ve_also _reduced_the _score_for _facilities_ _hotel_still _follows_the _archaic_( _offensive_) _practice_of _putting_a _bible_( _case_, _new_testament _testament_) _room_. ',0,0,0,0,0,0,0,0,false
1708,'non-christian irritates like stop ','non-christian irritate like stop ','NNP VBZ VB VB ','_non-christian_, _irritates_me _like_it _stop_. ',0,0,0,0,0,0,0,0,false
1750,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
1751,'was nice clean hotel ','be nice clean hotel ','VBD JJ JJ NN ','_was_a _nice_clean _clean_hotel _hotel_. ',0,0,0,0,0,0,0,0,false
1752,'night heard air circulation sounded roller coaster kept waking ','night hear air circulation sound roller coaster keep wake ','NN VBD NN NN VBD NNP NN VBD VBG ','_night_heard _heard_the _air_circulation _circulation_almost _sounded_like _roller_coaster _coaster_kept _kept_waking _waking_me ',0,0,0,0,0,0,0,0,false
1782,'location location location ','location location location ','NNP NN NN ','_location_, _location_, _location_. ',0,0,0,0,0,0,0,0,false
1783,'location was terrific ','location be terrific ','NN VBD JJ ','_location_was _was_absolutely _terrific_. ',0,0,0,0,0,0,0,0,true
1784,'staff were accommodating hotel is need update ','staff be accommodate hotel be need update ','NN VBD VBG NN VBZ NN NN ','_staff_were _were_extremely _accommodating_, _hotel_is _is_in _need_of _update_. ',0,0,0,0,0,0,0,0,false
1785,'first room smelled smoke were moved room ','#ord# room smell smoke be move room ','JJ NN VBD NN VBD VBN NN ','_first_room _room_smelled _smelled_like _smoke_, _were_immediately _moved_to _room_. ',0,0,0,0,0,0,0,0,false
1786,'lock was working was fixed ','lock be work be fix ','NN VBD VBG VBD VBN ','_lock_was _was_nt _working_- _was_immediately _fixed_. ',0,0,0,0,0,0,0,0,false
1787,'staff helped book train rides loaned wine opener said request ','staff help book train ride loan wine opener say request ','NN VBD VB NN NNS VBD NN NN VBD NN ','_staff_helped _helped_us _book_our _train_rides _rides_, _loaned_us _wine_opener _opener_, _said_ _request_. ',0,0,0,0,0,0,0,0,false
1788,'rooms need upgrading ','room need upgrade ','NNS VBP VBG ','_rooms_need _need_upgrading _upgrading_. ',0,0,0,0,0,0,0,0,false
1838,'satisfied ','satisfy ','VBD ','_satisfied_! ',0,0,0,0,0,0,0,0,false
1839,'hotel location was great ','hotel location be great ','NN NN VBD JJ ','_hotel_location _location_was _was_great _great_! ',0,0,0,0,0,0,0,0,true
1840,'easy subway access ','easy subway access ','JJ NN NN ','_easy_subway _subway_access _access_. ',0,0,0,0,0,0,0,0,true
1841,'bars restaurants beds were comfortable ','bar restaurant bed be comfortable ','NNS NNS NNS VBD JJ ','_bars_and _restaurants_, _beds_were _were_comfortable _comfortable_. ',0,0,0,0,0,0,0,0,true
1842,'staff is bilingual were able give information getting city ','staff be bilingual be able give information get city ','NNP VBZ JJ VBD JJ VB NN VBG NN ','_staff_is _is_bilingual _bilingual_, _were_able _able_to _give_information _information_for _getting_around _city_. ',0,0,0,0,0,0,0,0,false
1843,'room was elevators hear going ','room be elevator hear go ','NN VBD NNS VB VBG ','_room_was _was_beside _elevators_and _hear_them _going_up ',0,0,0,0,0,0,0,0,false
1844,'wasn?ft best noise wake morning ','wasn?ft good noise wake morning ','VB JJS NN VB NN ','_wasn?ft_the _best_noise _noise_to _wake_up _morning_. ',0,0,0,0,0,0,0,0,false
1888,'pleasant ','pleasant ','NNP ','_pleasant_. ',0,0,0,0,0,0,0,0,false
1889,'complained roos gave better rooms ','complain roos give good room ','VBD NNP VBD JJR NNS ','_complained_for _roos_they _gave_us _better_rooms _rooms_. ',0,0,0,0,0,0,0,0,false
1890,'complained sent maintenance men room check room tell am wrong room is fine ','complain send maintenance man room check room tell be wrong room be fine ','VBD VBD NN NNS NN VB NN VB VBP JJ NN VBZ JJ ','_complained_they _sent_the _maintenance_men _men_to _room_and _check_my _room_to _tell_me _am_wrong _wrong_and _room_is _is_fine _fine_. ',0,0,0,0,0,0,0,0,false
1891,'was leaving change room had better one ','be leave change room have good #crd# ','VBD VBG VBP NN VBD JJR NN ','_was_about _leaving_then _change_my _room_and _had_better _better_one _one_. ',0,0,0,0,0,0,0,0,false
1920,'','','','',0,0,0,0,0,0,0,0,false
1921,'indoor access iga metro is asset ','indoor access iga metro be asset ','JJ NN NNP NNP VBZ NN ','_indoor_access _access_to _iga_and _metro_is _is_definitely _asset_. ',0,0,0,0,0,0,0,0,true
1922,'bathroom fixtures look are old outdated ','bathroom fixture look be old outdated ','NN NNS VB VBP JJ JJ ','_bathroom_fixtures _fixtures_and _look_are _are_both _old_and _outdated_. ',0,0,0,0,0,0,0,0,false
1923,'is enough electric outlet personal devices ','be enough electric outlet personal device ','VBZ JJ JJ NN JJ NNS ','_is_not _enough_electric _electric_outlet _outlet_for _personal_devices _devices_. ',0,0,0,0,0,0,0,0,false
1960,'stay was good convenient location comfortable spacious room ','stay be good convenient location comfortable spacious room ','VB VBD JJ JJ NN JJ JJ NN ','_stay_was _was_good _good_, _convenient_location _location_, _comfortable_and _spacious_room _room_. ',0,0,0,0,0,0,0,0,true
1961,'location old town good ','location old town good ','NNP NNP NNP JJ ','_location_to _old_town _town_good _good_. ',0,0,0,0,0,0,0,0,true
1962,'park way was pleasant enjoyed music ','park way be pleasant enjoy music ','NNP NN VBD JJ VBD NN ','_park_across _way_was _was_pleasant _pleasant_and _enjoyed_the _music_. ',0,0,0,0,0,0,0,0,true
1963,'was convenient having iga attached hotel ','be convenient have iga attach hotel ','VBD JJ VBG NNP VBN NN ','_was_convenient _convenient_having _having_an _iga_attached _attached_to _hotel_. ',0,0,0,0,0,0,0,0,false
1964,'desk staff concierge felt positions were understaffed ','desk staff concierge feel position be understaffed ','NNP NNP NNP VBD NNS VBD VBN ','_desk_staff _staff_and _concierge_we _felt_that _positions_were _were_understaffed _understaffed_. ',0,0,0,0,0,0,0,0,false
1965,'had ask coffee desk none was left first day second day ','have ask coffee desk none be leave #ord# day #ord# day ','VBD VB NN NN NN VBD VBN JJ NN JJ NN ','_had_to _ask_for _coffee_at _desk_twice _none_was _was_left _left_the _first_day _day_and _second_day _day_. ',0,0,0,0,0,0,0,0,false
1966,'did care area hotel going park people seemed disrespectful public property area did feel safe evening ','do care area hotel go park people seem disrespectful public property area do feel safe evening ','VBD VB NN NN VBG NN NNS VBD JJ JJ NN NN VBD VB JJ NN ','_did_nt _care_for _area_behind _hotel_going _going_away _park_, _people_seemed _seemed_disrespectful _disrespectful_of _public_property _property_and _area_did _did_not _feel_particularly _safe_in _evening_. ',0,0,0,0,0,0,0,0,true
1967,'was weekend marathon one hotel was able tell expect morning marathon was were leaving ','be weekend marathon #crd# hotel be able tell expect morning marathon be be leave ','VBD NN NNP NN NN VBD JJ VB VB NN NNP VBD VBD VBG ','_was_the _weekend_of _marathon_and _one_at _hotel_was _was_able _able_to _tell_us _expect_the _morning_of _marathon_which _was_when _were_leaving ',0,0,0,0,0,0,0,0,false
2016,'disgusted st night defective air con ','disgust st night defective air con ','VBN NN NN JJ NN NN ','_disgusted_on _st_night _night_because _defective_air _air_con _con_. ',0,0,0,0,0,0,0,0,false
2017,'kudos daytime receptionists transferring room 2nd night have air con st night available room transfer claimed friendly night staff ','kudos daytime receptionist transfer room #ord# night have air con st night available room transfer claim friendly night staff ','NNS NN NNS VBG NN JJ NN VBP NN NN NN NN JJ NN VB VBN JJ NN NN ','_kudos_to _daytime_receptionists _receptionists_, _transferring_us _room_on _2nd_night _night_, _have_no _air_- _con_on _st_night _night_, _available_room _room_to _transfer_as _claimed_by _friendly_night _night_staff _staff_. ',0,0,0,0,0,0,0,0,false
2018,'friendly night receptionist ','friendly night receptionist ','JJ NN NN ','_friendly_night _night_receptionist _receptionist_.. ',0,0,0,0,0,0,0,0,false
2019,'give room defective air con ','give room defective air con ','VB NN JJ NN NN ','_give_us _room_with _defective_air _air_- _con_. ',0,0,0,0,0,0,0,0,false
2048,'good location nice look old interior needs renovation ','good location nice look old interior need renovation ','JJ NN JJ NN JJ JJ VBZ NN ','_good_location _location_nice _nice_look _look_but _old_from _interior_it _needs_renovation _renovation_. ',0,0,0,0,0,0,0,0,true
2049,'good place montreal nice look city ','good place montreal nice look city ','JJ NN NNP JJ NN NN ','_good_place _place_in _montreal_with _nice_look _look_to _city_. ',0,0,0,0,0,0,0,0,true
2050,'everything is old furniture bathroom style carpet ac windows belongs ','everything be old furniture bathroom style carpet ac window belong ','NN VBZ JJ NN NN NN NN NNP NNS VBZ ','_everything_is _is_old _old_furniture _furniture_bathroom _bathroom_style _style_of _carpet_ac _ac_windows _windows_as _belongs_to ',0,0,0,0,0,0,0,0,false
2051,'room design furniture bathroom ac ','room design furniture bathroom ac ','NN NN NN NN NNP ','_room_design _design_furniture _furniture_bathroom _bathroom_ac ',0,0,0,0,0,0,0,0,false
