@relation review

@attribute id numeric
@attribute title_lemma string
@attribute positive_part_lemma string
@attribute negative_part_lemma string
@attribute aspects_in_positive string
@attribute aspects_in_negative string
@attribute sentiment_avg_in_tit numeric
@attribute sentiment_avg_in_pos numeric
@attribute sentiment_avg_in_neg numeric
@attribute sentiment_max_in_pos numeric
@attribute sentiment_max_in_neg numeric
@attribute sentiment_min_in_pos numeric
@attribute sentiment_min_in_neg numeric
@attribute relation_of_type numeric
@attribute score numeric

@data
98,'moderate hotel . ','bed comfortable , room clean quiet . bathroom clean functional . room large.i would stay really hotel see good day character charm . great location . ','desk staff lovely . old concierge rude hiding . ac permanently set cool enough . bathroom fan like motorcycle engine . i think hotel old . ','+komfort  +komfort  +sauberkeit  +komfort  +sauberkeit  +other  +ausstattung  +ausstattung  +lage  ','+hotelpersonal  -hotelpersonal  -hotelpersonal   -komfort -komfort  -ausstattung  ',0.038461538461538464,0.1076923076923077,0.05,1.0,1.0,0.0,-0.2,1.1055276381909547,7.9
99,'well locate right berri subway intersection . ','location good . hotel connect subway via walk food court lobby . also nice iga supermarket last minute item snack ','front desk indeifferent . hallway date wear . i executive room top floor room fine group complain room run . ','+lage  +lage  +lage  +lage  +lage  ','-ausstattung  -ausstattung  +komfort  -komfort  ',0.07142857142857142,0.04434782608695652,0.014782608695652172,1.0,1.0,-0.4,-0.4,1.0372340425531914,6.7
100,'decent price ','comfy bed . great reception staff ','. shower small could use good clean . parking awkward . ','+komfort  +hotelpersonal  ','-komfort   -sauberkeit -ausstattung  ',0.15384615384615385,0.1368421052631579,0.21403508771929824,1.0,1.0,0.0,-0.4,0.5964912280701754,6.7
101,'good ','location - convenient . bed comfortable room good view ','finish / fixutres date wear - still functional . ','+lage  +komfort  +lage  ','+ausstattung  -ausstattung  -ausstattung  ',0.65,0.13043478260869565,-0.010869565217391304,1.0,0.0,0.0,0.0,1.0684931506849316,7.9
102,'clean room , fantastic view downtown , close downtown core . ','clean room , nice view , noise . ','lack ice , find #ord# floor . ice bucket provided . ','+sauberkeit  +lage  +lage  +sauberkeit  +lage  +komfort  ','-ausstattung  -ausstattung  ',0.10542635658914729,0.09642857142857143,-0.02619047619047619,1.0,0.0,-0.2,-0.4,0.5238095238095238,8.3
103,'excellent location ','location ','old room , washroom small ','+lage  ','-komfort  -komfort  ',0.37142857142857144,0.0,-0.08333333333333333,0.0,0.0,0.0,0.0,0.32142857142857145,7.1
104,'alright .. except wake sweat every morning ','ac almost non existent . .. hot room .. adjust thermostat make cool ','',' -komfort -komfort   -komfort ','',0.0,0.036986301369863014,0.0,1.0,0.0,0.0,0.0,0.0,7.1
105,'friendly staff ','check staff helpful , cheerful , friendly truly help us get true feel city short stay . ?? ','cleanliness .. room need upgrade . washroom small definitely upto expect standard ','+hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  +hotelpersonal  ',' -komfort -komfort   -komfort ',0.34285714285714286,0.10975609756097561,0.032520325203252036,1.0,1.0,0.0,0.0,1.1551724137931034,5.8
106,'okay ','nice ','fault hotel , location right bay village . ton panhandler drug addict right corner . i little hesitant take family . . hotel bit date . time makeover . ','','-ausstattung  -ausstattung  ',0.0,0.16,-0.16,1.0,1.0,0.0,-0.4,0.04961832061068702,6.7
107,'overall stay #crd# night enjoy visit montreal ','hotel central everything !! 0 min walk old town 0 min walk downtown ! iga downstairs access hotel food court ! lot little restaurant around hotel entertainment outside park infront hotel evening ','hotel locate village aka pride village big deal us lot addict bum street ask money non stop ! feel threaten people high heroine whatever take make loud little scary walk get somewhere ! ','+other  +lage  +lage  +lage  +lage  ','-lage  ',0.07837837837837838,0.008875739644970414,0.001183431952662723,1.0,1.0,0.0,-0.4,0.8275862068965517,6.2
108,'need renovation ','close downtown main attraction . also hotel door open place dupris mall . bed comfortable chair clean comfortable ','#ord# stay 0 year pleasant #ord# . ac low could adjust . carpet old staff good clean . dresser room old scratch many place . toilet flush well sink drain well . hotel need fix . parking expensive low ceiling . hotel expensive consider issue . stay #ord# time unless know renovation . ','+lage  +lage  +komfort  +komfort  +sauberkeit  ','-ausstattung  -other   -komfort -komfort  -ausstattung  +hotelpersonal  -komfort  -komfort   -komfort  -komfort  -ausstattung -preis-leistungs-verhltnis  -ausstattung  -preis-leistungs-verhltnis  -other  ',0.14285714285714285,0.08963414634146341,0.05813008130081302,1.0,1.0,0.0,0.0,0.30332681017612523,5.8
109,'average hotel great location ','great location ','. room smelt damp . small bathroom ','+lage  +lage  ','-sauberkeit  -komfort  ',0.08421052631578947,0.2285714285714286,-0.19047619047619047,1.0,0.0,0.0,0.0,0.38461538461538464,7.5
110,'okay ','ac nt work night 0 , night 0 barely work bed kind feel little grimy . unfortunately , i would stay ','',' -komfort  -komfort -komfort   -other ','',0.0,0.014893617021276595,0.0,1.0,0.0,0.0,0.0,0.0,5.8
111,'average . ','servise , breakfast location . ','front disc helpful . ','',' -hotelpersonal ',0.0,0.02631578947368421,0.12631578947368421,0.5,1.0,0.0,0.0,1.32,6.2
112,'unsatisfied ','price tottaly worth get nearly 0 $ basic room outdated decoration clean applieance used unkept look dirty thing worth emplacement price parking breakfast include ','',' -preis-leistungs-verhltnis -komfort  -komfort  -komfort  +preis-leistungs-verhltnis   -other  -other ','',-0.024999999999999994,0.03896396396396396,0.0,1.0,0.0,-0.4,0.0,0.0,5.8
113,'great location . quite sure s value money . ','location excellent . also supermarket food court ground floor hotel . ','amount reflect #url# charge basic room rate far different check outas price increase least $ 0 . hotel people budget . ','+lage  +lage  ','-preis-leistungs-verhltnis  -preis-leistungs-verhltnis  ',0.065,0.0484375,0.00625,1.0,0.2,0.0,0.0,0.5276381909547738,6.2
114,'great stay great time like always ','hotel great location i stay every time i visit montreal ','','+other  +other  +lage  ','',0.184,0.04565217391304348,0.0,1.0,0.0,0.0,0.0,0.0,7.5
115,'satisfied customer ','bed comfortable ','hotel old , renovation need especially washroom . ','+other  +komfort  ','-ausstattung  -komfort  ',0.4857142857142857,0.13999999999999999,0.1,1.0,1.0,0.0,0.0,0.2972972972972973,6.7
116,'day montreal .. ','bed really comfortable . view great room spacious .. coffee room good ( coffee maker actually work ) . ','room really date .. stain bathroom ceiling ( paint job badly need ) .. carpet several stain .. lamp break desk electrical outlet lamp even cover ( big safety hazard family child .. s obvious time truly grand hotel .. e dr place need invest money place make grand .. end review.for day ok.but i would cone special occasion .. anniversary etc. ','+komfort  +lage  +komfort  +other  ','-komfort  -sauberkeit  -sauberkeit  -sauberkeit  -komfort  -komfort   -ausstattung ',0.0,0.086,-0.01266666666666667,1.0,1.0,0.0,-0.6,0.2600671140939597,8.5
117,'stay take train & metro i return montreal . ','bed comfy ! convenient location catch metro . lot shop nearby pick basics grab bite eat . e salsa party park across street look like would great night weather cooperate . ','like pay parking day . i try leave i delay another 0 minute due technical issue validated ticket . restaurant breakfast seem like waste . expensive morning buffet . ','+other  +komfort  +lage  +lage  ','-preis-leistungs-verhltnis  -other  -other  -preis-leistungs-verhltnis  ',0.0,0.036646586345381524,-0.011746987951807229,1.0,1.0,0.0,-0.2,1.109704641350211,8.3
118,'good ','good breakfast , comfortable bed , good sized room ','. underground parking stall barely high enough park standard suv . i nt able open trunk . ','+other  +komfort  +komfort  ',' -ausstattung ',0.65,0.25357142857142856,0.014285714285714287,1.0,1.0,0.0,-0.4,0.4716981132075472,7.5
119,'good ','view property incredible !! fortunate give upgrade top floor suite window look city mount royal . room well appoint clean ','air conditioning either work could keep temp outside , ( room large window face south west ) . contact housekeeping staff front desk see something could unfortunately problem resolve get response hotel staff . find disappointing . ','+lage  +sauberkeit  +komfort  ',' -komfort  -komfort +komfort   -other  -hotelpersonal ',0.65,0.07419354838709677,-0.010483870967741936,1.0,1.0,0.0,-0.4,0.5799457994579946,7.1
120,'pleasant ','llocation ','need renovation property old furniture stuff ','',' -ausstattung -ausstattung   -komfort ',0.65,0.0,0.25,0.0,1.0,0.0,0.0,0.16393442622950818,6.7
121,'pleasant ','great location ','date amenity ','+lage  ','-komfort  ',0.65,0.2285714285714286,0.2857142857142857,1.0,1.0,0.0,0.0,0.5555555555555556,6.2
122,'good area try montreal crusine , french . ','location convenient everywhere . diverse restaurant entertainment choice . ','location quite suitable family young child . ','+lage  +lage  +other  ',' -lage ',0.07647058823529412,0.10810810810810811,0.0945945945945946,1.0,1.0,0.0,0.0,1.3174603174603174,7.5
123,'ok ','fitness room towel , cup water sanitary wipe ','',' -komfort  -komfort -komfort  ','',0.0,0.0225,0.0,0.5,0.0,-0.2,0.0,0.0,5.8
124,'ok ','location hotel .. hotel need big upgrade .. everything old ','. update furniture , carpet .. ',' -ausstattung  -ausstattung ','',0.0,0.004651162790697674,0.0,0.2,0.0,0.0,0.0,2.0555555555555554,6.7
125,'bad .. make sure want pay cash . ','bed comfortable ','year travel , #ord# time i tell i give credit card swipe security pay cash check . ridiculous . 0 room book band play montreal , payment available cash band fee . . ar !! food facility !! strange ','+komfort  ',' -other -ausstattung  ',0.0,0.13999999999999999,0.016666666666666653,1.0,1.0,0.0,-0.6,0.06309148264984227,6.2
126,'good ','location view room great ','. staff comfortable english little difficulty communicate staff house keeping regularly . ','+lage  +lage  ',' -hotelpersonal -hotelpersonal   -hotelpersonal ',0.65,0.064,0.029333333333333326,1.0,1.0,0.0,0.0,0.2846715328467153,7.5
127,'pleasant ','ideal price ','area little rough , expect see soo many homeless ','+preis-leistungs-verhltnis  ','-lage  ',0.65,0.0625,-0.10416666666666666,1.0,1.0,0.0,0.0,0.2972972972972973,6.2
128,'good ','area close everything ','breakfast include price suddenly check ','+lage  ',' -other ',0.65,0.0,0.07894736842105263,0.0,1.0,0.0,0.0,0.44594594594594594,7.1
129,'location perfect ','room facility old ','room fee - match !! ','+lage  -komfort  ',' -preis-leistungs-verhltnis ',0.26,0.0,-0.0125,0.0,0.0,0.0,0.0,0.717948717948718,5.8
130,'good , enjoy lot ! ','location . ','little run ','','-ausstattung  ',0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.5263157894736842,7.1
131,'love ','wife i love trip montreal.hotel good . price ok budget ','','+other  +other  ','',0.37142857142857144,0.1,0.0,1.0,0.0,0.0,0.0,0.0,7.9
132,'pleasant . ','great location ! location ! location ! ','','+lage  ','',0.26,0.05714285714285715,0.0,1.0,0.0,0.0,0.0,5.333333333333333,7.5
133,'ok ','date bathroom bedroom furniture . room #ord# floor could see skyline clearly window filthy . ability boil kettle , coffee machine work tea drinker ','','-komfort  -komfort  -sauberkeit   -komfort  -komfort ','',0.0,-0.0015384615384615398,0.0,1.0,0.0,-0.2,0.0,0.0,6.7
134,'location hotel quite good feel little uneasy neighbourhood . ','area little daunting . ','','+lage  +ausstattung  -lage  ','-lage  ',0.025,-0.0625,0.0,0.0,0.0,0.0,0.0,0.0,7.9
135,'well - locate somewhat worn outdated furnishing ','like reviewer note , hotel furnishing quite wear . floor seem bad . location make viable option , especially summer various street festival virtually door ','','+lage  -komfort  -ausstattung  +lage  ','-komfort  -komfort  ',-0.016666666666666666,0.011029411764705883,0.0,1.0,0.0,-0.6,0.0,0.0,6.7
136,'okay ','good location . staff good ','room air condition ','+lage  +hotelpersonal  ','',0.0,0.2736842105263158,0.0,1.0,0.0,0.0,0.0,1.631578947368421,5.8
137,'pleasant ','light block curtain room # 0 ','','-komfort  ','',0.65,0.016,0.0,0.0,0.0,-0.2,0.0,0.0,6.7
138,'i love stay i wan get room i look forward awesome bathroom ','always want stay much enjoy stay ','bathroom shower drain severely clog hair shower need scrub brush comet awesome ','+other  ',' -komfort -sauberkeit   -komfort ',0.06875,0.07647058823529412,-0.020588235294117647,1.0,1.0,0.0,0.0,0.5333333333333333,7.1
139,'last #crd# day bad hotel ','view room ','. poor customer service , charge account twice service , i ask agent dania rule next day manager take time come talk , #crd# explain change account . end i right . ','','-other  -hotelpersonal  -preis-leistungs-verhltnis  ',-0.04516129032258064,0.0,0.12395833333333334,0.0,1.0,0.0,-0.4,0.08560311284046693,5.8
140,'great ','great location ','parking lot big enough ','+lage  ',' -ausstattung ',0.4,0.2285714285714286,0.17142857142857143,1.0,1.0,0.0,0.0,0.5925925925925926,7.9
141,'good location , shame pool !! ','hotel good location room quite plush . room #ord# floor give us good view city . ','i could believe swimming pool 0 star esablishment open weekday till 0 pm . e nothing i like well holiday go early morning swim disappoint option available . front desk seem slow check visitor hotel ','+lage  +lage  +komfort  +lage  ','-ausstattung   -ausstattung  -other -hotelpersonal  ',0.05333333333333333,0.07422680412371133,0.056357388316151204,1.0,1.0,0.0,-0.4,0.4179566563467492,5.8
142,'good ','great location ! room big bed comfortable ','room next lift , therefore quite noisy ','+lage  +komfort  +komfort  ','-komfort  ',0.37142857142857144,0.08648648648648649,-0.04864864864864865,1.0,0.0,0.0,-0.2,0.9682539682539683,8.3
143,'good stay ','great location f great ','ok ','+other  +lage  ','',0.37142857142857144,0.2,0.0,1.0,0.0,0.0,0.0,1.7222222222222223,8.3
144,'bit outdated good location . ','good location parking underground ( always plus ) . big benefit hotel attach small mall , food court grocery store . s also interior pool life guard seem . ','hotel bit outdated , counter staff friendly , efficient smile . price breakfast high ! ','+lage  +lage  +lage  ','-ausstattung   -hotelpersonal +hotelpersonal   -hotelpersonal -preis-leistungs-verhltnis  ',0.11818181818181818,0.053051643192488264,0.05281690140845071,1.0,1.0,0.0,-0.2,1.6115107913669064,6.2
145,'good ','front desk errantly provided key room thereby cause us awake new guest attempt enter room early morning blow dryer room - call front desk obtain ','','-hotelpersonal  -komfort  ','',0.65,-0.005517241379310345,0.0,0.0,0.0,-0.2,0.0,0.0,7.1
146,'generally good ','location ','bed quality ','','',0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,7.5
147,'bit overpriced long weekend . ','location good . ','room bit old . move bad order find plug phone . ','+lage  ','-komfort  ',-0.09090909090909091,0.2,-0.10769230769230768,1.0,0.0,0.0,-0.6,0.24675324675324675,7.5
148,'good ','room fair size . husband love pillow ! good location ','pool open say would . staffing issue lifegaurds mean get use pool stay . ','+komfort  +komfort  +lage  ',' -ausstattung -hotelpersonal  ',0.65,0.17286821705426356,-0.0077519379844961265,1.0,0.3333333333333333,0.0,0.0,0.5037593984962406,7.9
149,'friend i stay meany time always good experience , ','great location ','. pillow could good clean staff look like check list daily bias , different time . ','+other  +lage  ',' -komfort  -hotelpersonal ',0.08372093023255814,0.2285714285714286,0.7047619047619049,1.0,1.0,0.0,-0.2,0.09259259259259259,7.1
150,'pleasant luxurious . ','great location , friendly staff , comfortable bed . ','pool limited hour open 0 pm ! ) late opening . room bit worn -- break vent cover example -- ac hard operate . ','+lage  +hotelpersonal  +komfort  ','-komfort  -ausstattung  -ausstattung  -komfort  -komfort  -komfort  ',0.2875,0.19285714285714287,-0.22261904761904763,1.0,0.3333333333333333,0.0,-0.2,0.3310810810810811,7.9
