@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute unigram string
@attribute unigram_lemma string
@attribute bigram string
@attribute bigram_lemma string
@attribute pos_bigrams string
@attribute aspecttype {true, false}

@data
507,'bar fridge in room was very useful . ','bar fridge in room be very useful . ','_bar_fridge _fridge_in _in_room _room_was _was_very _very_useful _useful_. ','_bar_fridge _fridge_in _in_room _room_be _be_very _very_useful _useful_. ','_NNP_NN _NN_IN _IN_NN _NN_VBD _VBD_RB _RB_JJ _JJ_. ',false
508,'rooms and furniture need updating . ','room and furniture need update . ','_rooms_and _and_furniture _furniture_need _need_updating _updating_. ','_room_and _and_furniture _furniture_need _need_update _update_. ','_NNS_CC _CC_NN _NN_VBP _VBP_VBG _VBG_. ',false
509,'pool area also needs a makeover . ','pool area also need a makeover . ','_pool_area _area_also _also_needs _needs_a _a_makeover _makeover_. ','_pool_area _area_also _also_need _need_a _a_makeover _makeover_. ','_JJ_NN _NN_RB _RB_VBZ _VBZ_DT _DT_NN _NN_. ',false
535,'thangs for the service ! ','thang for the service ! ','_thangs_for _for_the _the_service _service_! ','_thang_for _for_the _the_service _service_! ','_NNS_IN _IN_DT _DT_NN _NN_. ',false
536,'the moon light !!!! ','the moon light !! ','_the_moon _moon_light _light_!!!! ','_the_moon _moon_light _light_!! ','_DT_NN _NN_NN _NN_. ',false
537,'maybe update a little bit more colors and furniture !!! ','maybe update a little bit more color and furniture !! ','_maybe_update _update_a _a_little _little_bit _bit_more _more_colors _colors_and _and_furniture _furniture_!!! ','_maybe_update _update_a _a_little _little_bit _bit_more _more_color _color_and _and_furniture _furniture_!! ','_RB_VB _VB_DT _DT_JJ _JJ_NN _NN_RBR _RBR_NNS _NNS_CC _CC_NN _NN_. ',false
564,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
565,'the location . ','the location . ','_the_location _location_. ','_the_location _location_. ','_DT_NN _NN_. ',false
566,'bathrooms are showing their age . ','bathroom be show their age . ','_bathrooms_are _are_showing _showing_their _their_age _age_. ','_bathroom_be _be_show _show_their _their_age _age_. ','_NNS_VBP _VBP_VBG _VBG_PRP$ _PRP$_NN _NN_. ',false
567,'time to renovate ! ','time to renovate ! ','_time_to _to_renovate _renovate_! ','_time_to _to_renovate _renovate_! ','_NN_TO _TO_VB _VB_. ',false
616,'i wish i would have waited for lower rates the site was offering $ 75 per night . ','i wish i would have wait for low rate the site be offer $ 0 per night . ','_i_wish _wish_i _i_would _would_have _have_waited _waited_for _for_lower _lower_rates _rates_the _the_site _site_was _was_offering _offering_$ _$_75 _75_per _per_night _night_. ','_i_wish _wish_i _i_would _would_have _have_wait _wait_for _for_low _low_rate _rate_the _the_site _site_be _be_offer _offer_$ _$_0 _0_per _per_night _night_. ','_PRP_VBP _VBP_PRP _PRP_MD _MD_VB _VB_VBN _VBN_IN _IN_JJR _JJR_NNS _NNS_DT _DT_NN _NN_VBD _VBD_VBG _VBG_$ _$_CD _CD_IN _IN_NN _NN_. ',false
617,'we stayed for two ni . ','we stay for #crd# ni . ','_we_stayed _stayed_for _for_two _two_ni _ni_. ','_we_stay _stay_for _for_#crd# _#crd#_ni _ni_. ','_PRP_VBD _VBD_IN _IN_CD _CD_NNS _NNS_. ',false
618,'nice big room upgraded on arrival . ','nice big room upgrade on arrival . ','_nice_big _big_room _room_upgraded _upgraded_on _on_arrival _arrival_. ','_nice_big _big_room _room_upgrade _upgrade_on _on_arrival _arrival_. ','_NNP_JJ _JJ_NN _NN_VBN _VBN_IN _IN_NN _NN_. ',false
619,'the smell in lobby when you first walk in it smells stale like a nursing home . ','the smell in lobby when you #ord# walk in it smell stale like a nursing home . ','_the_smell _smell_in _in_lobby _lobby_when _when_you _you_first _first_walk _walk_in _in_it _it_smells _smells_stale _stale_like _like_a _a_nursing _nursing_home _home_. ','_the_smell _smell_in _in_lobby _lobby_when _when_you _you_#ord# _#ord#_walk _walk_in _in_it _it_smell _smell_stale _stale_like _like_a _a_nursing _nursing_home _home_. ','_DT_NN _NN_IN _IN_NN _NN_WRB _WRB_PRP _PRP_RB _RB_VBP _VBP_IN _IN_PRP _PRP_VBZ _VBZ_JJ _JJ_IN _IN_DT _DT_NN _NN_NN _NN_. ',false
620,'too much antiseptic smell trying to cover up the stale smell . ','too much antiseptic smell try to cover up the stale smell . ','_too_much _much_antiseptic _antiseptic_smell _smell_trying _trying_to _to_cover _cover_up _up_the _the_stale _stale_smell _smell_. ','_too_much _much_antiseptic _antiseptic_smell _smell_try _try_to _to_cover _cover_up _up_the _the_stale _stale_smell _smell_. ','_RB_JJ _JJ_JJ _JJ_NN _NN_VBG _VBG_TO _TO_VB _VB_RP _RP_DT _DT_JJ _JJ_NN _NN_. ',false
621,'beautiful older building i can appreciate . ','beautiful old building i can appreciate . ','_beautiful_older _older_building _building_i _i_can _can_appreciate _appreciate_. ','_beautiful_old _old_building _building_i _i_can _can_appreciate _appreciate_. ','_JJ_JJR _JJR_NN _NN_PRP _PRP_MD _MD_VB _VB_. ',false
622,'also they had to turn off the water from midnight to 6 am . ','also they have to turn off the water from midnight to 0 am . ','_also_they _they_had _had_to _to_turn _turn_off _off_the _the_water _water_from _from_midnight _midnight_to _to_6 _6_am _am_. ','_also_they _they_have _have_to _to_turn _turn_off _off_the _the_water _water_from _from_midnight _midnight_to _to_0 _0_am _am_. ','_RB_PRP _PRP_VBD _VBD_TO _TO_VB _VB_RP _RP_DT _DT_NN _NN_IN _IN_NN _NN_IN _IN_CD _CD_NN _NN_. ',false
623,'no big affect as far as comfort ','no big affect as far as comfort ','_no_big _big_affect _affect_as _as_far _far_as _as_comfort ','_no_big _big_affect _affect_as _as_far _far_as _as_comfort ','_DT_JJ _JJ_NN _NN_RB _RB_RB _RB_IN _IN_NN ',false
655,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
656,'location is good?cprice is fair . ','location be good?cprice be fair . ','_location_is _is_good?cprice _good?cprice_is _is_fair _fair_. ','_location_be _be_good?cprice _good?cprice_be _be_fair _fair_. ','_NN_VBZ _VBZ_NNP _NNP_VBZ _VBZ_JJ _JJ_. ',false
657,'its a old hotel , and in my room the curtain fell off ','its a old hotel , and in my room the curtain fall off ','_its_a _a_old _old_hotel _hotel_, _,_and _and_in _in_my _my_room _room_the _the_curtain _curtain_fell _fell_off ','_its_a _a_old _old_hotel _hotel_, _,_and _and_in _in_my _my_room _room_the _the_curtain _curtain_fall _fall_off ','_PRP$_DT _DT_JJ _JJ_NN _NN_, _,_CC _CC_IN _IN_PRP$ _PRP$_NN _NN_DT _DT_NN _NN_VBD _VBD_RP ',false
699,'the stay was ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . ','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . ','_the_stay _stay_was _was_ok _ok_but _but_its _its_a _a_bit _bit_like _like_a _a_b&b _b&b_with _with_an _an_old _old_style _style_hotel _hotel_ambience _ambience_without _without_a _a_bar _bar_and _and_diner _diner_. ','_the_stay _stay_be _be_ok _ok_but _but_its _its_a _a_bit _bit_like _like_a _a_b&b _b&b_with _with_an _an_old _old_style _style_hotel _hotel_ambience _ambience_without _without_a _a_bar _bar_and _and_diner _diner_. ','_DT_NN _NN_VBD _VBD_JJ _JJ_CC _CC_PRP$ _PRP$_DT _DT_NN _NN_IN _IN_DT _DT_NNP _NNP_IN _IN_DT _DT_JJ _JJ_NN _NN_NN _NN_NN _NN_IN _IN_DT _DT_NN _NN_CC _CC_NN _NN_. ',false
700,'breakfast was good , location excellent , view from room was good . ','breakfast be good , location excellent , view from room be good . ','_breakfast_was _was_good _good_, _,_location _location_excellent _excellent_, _,_view _view_from _from_room _room_was _was_good _good_. ','_breakfast_be _be_good _good_, _,_location _location_excellent _excellent_, _,_view _view_from _from_room _room_be _be_good _good_. ','_NNP_VBD _VBD_JJ _JJ_, _,_NN _NN_JJ _JJ_, _,_NN _NN_IN _IN_NN _NN_VBD _VBD_JJ _JJ_. ',false
701,'room cleaning service was good . ','room clean service be good . ','_room_cleaning _cleaning_service _service_was _was_good _good_. ','_room_clean _clean_service _service_be _be_good _good_. ','_NNP_VBG _VBG_NN _NN_VBD _VBD_JJ _JJ_. ',false
702,'safe place and quiet . ','safe place and quiet . ','_safe_place _place_and _and_quiet _quiet_. ','_safe_place _place_and _and_quiet _quiet_. ','_JJ_NN _NN_CC _CC_JJ _JJ_. ',false
703,'no usb pports and no power points for electronic devices ; most furniture was old and my bed squeaked . ','no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . ','_no_usb _usb_pports _pports_and _and_no _no_power _power_points _points_for _for_electronic _electronic_devices _devices_; _;_most _most_furniture _furniture_was _was_old _old_and _and_my _my_bed _bed_squeaked _squeaked_. ','_no_usb _usb_pports _pports_and _and_no _no_power _power_point _point_for _for_electronic _electronic_device _device_; _;_most _most_furniture _furniture_be _be_old _old_and _and_my _my_bed _bed_squeak _squeak_. ','_DT_NN _NN_NNS _NNS_CC _CC_DT _DT_NN _NN_NNS _NNS_IN _IN_JJ _JJ_NNS _NNS_: _:_JJS _JJS_NN _NN_VBD _VBD_JJ _JJ_CC _CC_PRP$ _PRP$_NN _NN_VBD _VBD_. ',false
704,'the last evening we could not get into our room as we were apparently checked out already . ','the last evening we could not get into our room as we be apparently check out already . ','_the_last _last_evening _evening_we _we_could _could_not _not_get _get_into _into_our _our_room _room_as _as_we _we_were _were_apparently _apparently_checked _checked_out _out_already _already_. ','_the_last _last_evening _evening_we _we_could _could_not _not_get _get_into _into_our _our_room _room_as _as_we _we_be _be_apparently _apparently_check _check_out _out_already _already_. ','_DT_JJ _JJ_NN _NN_PRP _PRP_MD _MD_RB _RB_VB _VB_IN _IN_PRP$ _PRP$_NN _NN_IN _IN_PRP _PRP_VBD _VBD_RB _RB_VBN _VBN_RP _RP_RB _RB_. ',false
705,'no room service , no bar except during lunch time not quite 4 star standard ','no room service , no bar except during lunch time not quite 0 star standard ','_no_room _room_service _service_, _,_no _no_bar _bar_except _except_during _during_lunch _lunch_time _time_not _not_quite _quite_4 _4_star _star_standard ','_no_room _room_service _service_, _,_no _no_bar _bar_except _except_during _during_lunch _lunch_time _time_not _not_quite _quite_0 _0_star _star_standard ','_DT_NN _NN_NN _NN_, _,_DT _DT_NN _NN_IN _IN_IN _IN_NN _NN_NN _NN_RB _RB_RB _RB_CD _CD_NN _NN_NN ',false
745,'excellent customer service . ','excellent customer service . ','_excellent_customer _customer_service _service_. ','_excellent_customer _customer_service _service_. ','_JJ_NN _NN_NN _NN_. ',false
746,'the staff were very accommodating and helpful . ','the staff be very accommodating and helpful . ','_the_staff _staff_were _were_very _very_accommodating _accommodating_and _and_helpful _helpful_. ','_the_staff _staff_be _be_very _very_accommodating _accommodating_and _and_helpful _helpful_. ','_DT_NN _NN_VBD _VBD_RB _RB_JJ _JJ_CC _CC_JJ _JJ_. ',false
747,'our bathroom shower had mold on the walls . ','our bathroom shower have mold on the wall . ','_our_bathroom _bathroom_shower _shower_had _had_mold _mold_on _on_the _the_walls _walls_. ','_our_bathroom _bathroom_shower _shower_have _have_mold _mold_on _on_the _the_wall _wall_. ','_PRP$_NN _NN_NN _NN_VBD _VBD_NN _NN_IN _IN_DT _DT_NNS _NNS_. ',false
748,'we explained this problem to the front desk , and they were very apologetic and moved us to an upgraded room . ','we explain this problem to the front desk , and they be very apologetic and move us to an upgrade room . ','_we_explained _explained_this _this_problem _problem_to _to_the _the_front _front_desk _desk_, _,_and _and_they _they_were _were_very _very_apologetic _apologetic_and _and_moved _moved_us _us_to _to_an _an_upgraded _upgraded_room _room_. ','_we_explain _explain_this _this_problem _problem_to _to_the _the_front _front_desk _desk_, _,_and _and_they _they_be _be_very _very_apologetic _apologetic_and _and_move _move_us _us_to _to_an _an_upgrade _upgrade_room _room_. ','_PRP_VBD _VBD_DT _DT_NN _NN_IN _IN_DT _DT_JJ _JJ_NN _NN_, _,_CC _CC_PRP _PRP_VBD _VBD_RB _RB_JJ _JJ_CC _CC_VBD _VBD_PRP _PRP_IN _IN_DT _DT_VBN _VBN_NN _NN_. ',false
749,'excellent customer service . ','excellent customer service . ','_excellent_customer _customer_service _service_. ','_excellent_customer _customer_service _service_. ','_JJ_NN _NN_NN _NN_. ',false
780,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
781,'location is excellent , central , convenient to public transportation , restaurants , metro , and place dupuis food court , various services . ','location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . ','_location_is _is_excellent _excellent_, _,_central _central_, _,_convenient _convenient_to _to_public _public_transportation _transportation_, _,_restaurants _restaurants_, _,_metro _metro_, _,_and _and_place _place_dupuis _dupuis_food _food_court _court_, _,_various _various_services _services_. ','_location_be _be_excellent _excellent_, _,_central _central_, _,_convenient _convenient_to _to_public _public_transportation _transportation_, _,_restaurant _restaurant_, _,_metro _metro_, _,_and _and_place _place_dupuis _dupuis_food _food_court _court_, _,_various _various_service _service_. ','_NNP_VBZ _VBZ_JJ _JJ_, _,_JJ _JJ_, _,_JJ _JJ_IN _IN_JJ _JJ_NN _NN_, _,_NNS _NNS_, _,_NN _NN_, _,_CC _CC_NNP _NNP_NNP _NNP_NN _NN_NN _NN_, _,_JJ _JJ_NNS _NNS_. ',false
782,'maintenance is spotty . ','maintenance be spotty . ','_maintenance_is _is_spotty _spotty_. ','_maintenance_be _be_spotty _spotty_. ','_NNP_VBZ _VBZ_JJ _JJ_. ',false
783,'bathtub drain clogged , hairdryer didn?ft work , ice makers on several floors were out of order , furniture in room scuffed . ','bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ','_bathtub_drain _drain_clogged _clogged_, _,_hairdryer _hairdryer_didn?ft _didn?ft_work _work_, _,_ice _ice_makers _makers_on _on_several _several_floors _floors_were _were_out _out_of _of_order _order_, _,_furniture _furniture_in _in_room _room_scuffed _scuffed_. ','_bathtub_drain _drain_clog _clog_, _,_hairdryer _hairdryer_didn?ft _didn?ft_work _work_, _,_ice _ice_maker _maker_on _on_several _several_floor _floor_be _be_out _out_of _of_order _order_, _,_furniture _furniture_in _in_room _room_scuff _scuff_. ','_NNP_NN _NN_VBN _VBN_, _,_NN _NN_NN _NN_NN _NN_, _,_NN _NN_NNS _NNS_IN _IN_JJ _JJ_NNS _NNS_VBD _VBD_IN _IN_IN _IN_NN _NN_, _,_NN _NN_IN _IN_NN _NN_VBD _VBD_. ',false
807,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
808,'we really liked the location of the hotel . ','we really like the location of the hotel . ','_we_really _really_liked _liked_the _the_location _location_of _of_the _the_hotel _hotel_. ','_we_really _really_like _like_the _the_location _location_of _of_the _the_hotel _hotel_. ','_PRP_RB _RB_VBD _VBD_DT _DT_NN _NN_IN _IN_DT _DT_NN _NN_. ',false
809,'the swimming pool was cold . ','the swimming pool be cold . ','_the_swimming _swimming_pool _pool_was _was_cold _cold_. ','_the_swimming _swimming_pool _pool_be _be_cold _cold_. ','_DT_NN _NN_NN _NN_VBD _VBD_JJ _JJ_. ',false
836,'pleasant . ','pleasant . ','_pleasant_. ','_pleasant_. ','_NNP_. ',false
837,'great location . ','great location . ','_great_location _location_. ','_great_location _location_. ','_NNP_NNP _NNP_. ',false
838,'the room have mold . ','the room have mold . ','_the_room _room_have _have_mold _mold_. ','_the_room _room_have _have_mold _mold_. ','_DT_NN _NN_VBP _VBP_NN _NN_. ',false
839,'they move me to another room becsuse of the noise from the contiguos room . ','they move me to another room becsuse of the noise from the contiguos room . ','_they_move _move_me _me_to _to_another _another_room _room_becsuse _becsuse_of _of_the _the_noise _noise_from _from_the _the_contiguos _contiguos_room _room_. ','_they_move _move_me _me_to _to_another _another_room _room_becsuse _becsuse_of _of_the _the_noise _noise_from _from_the _the_contiguos _contiguos_room _room_. ','_PRP_VBP _VBP_PRP _PRP_IN _IN_DT _DT_NN _NN_NN _NN_IN _IN_DT _DT_NN _NN_IN _IN_DT _DT_NN _NN_NN _NN_. ',false
863,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
864,'close to shopping . ','close to shopping . ','_close_to _to_shopping _shopping_. ','_close_to _to_shopping _shopping_. ','_RB_IN _IN_NN _NN_. ',false
865,'no heat in bathroom ','no heat in bathroom ','_no_heat _heat_in _in_bathroom ','_no_heat _heat_in _in_bathroom ','_DT_NN _NN_IN _IN_NN ',false
882,'good . ','good . ','_good_. ','_good_. ','_JJ_. ',false
883,'service de concierge nest pas sufficient ','service de concierge nest pas sufficient ','_service_de _de_concierge _concierge_nest _nest_pas _pas_sufficient ','_service_de _de_concierge _concierge_nest _nest_pas _pas_sufficient ','_NNP_NNP _NNP_NN _NN_NN _NN_VBD _VBD_JJ ',false
913,'okay . ','okay . ','_okay_. ','_okay_. ','_UH_. ',false
914,'location . ','location . ','_location_. ','_location_. ','_NN_. ',false
915,'the room was very tired and overused . ','the room be very tired and overused . ','_the_room _room_was _was_very _very_tired _tired_and _and_overused _overused_. ','_the_room _room_be _be_very _very_tired _tired_and _and_overused _overused_. ','_DT_NN _NN_VBD _VBD_RB _RB_JJ _JJ_CC _CC_JJ _JJ_. ',false
916,'the room need a facelift . ','the room need a facelift . ','_the_room _room_need _need_a _a_facelift _facelift_. ','_the_room _room_need _need_a _a_facelift _facelift_. ','_DT_NN _NN_VBP _VBP_DT _DT_NN _NN_. ',false
917,'the carpet was stained , there was mould in the bathroom . ','the carpet be stain , there be mould in the bathroom . ','_the_carpet _carpet_was _was_stained _stained_, _,_there _there_was _was_mould _mould_in _in_the _the_bathroom _bathroom_. ','_the_carpet _carpet_be _be_stain _stain_, _,_there _there_be _be_mould _mould_in _in_the _the_bathroom _bathroom_. ','_DT_NN _NN_VBD _VBD_VBN _VBN_, _,_EX _EX_VBD _VBD_NN _NN_IN _IN_DT _DT_NN _NN_. ',false
